company_name,high,low,last_price,prev_close,change,percent_gain
ITI,123.90,108.00,120.60,108.40,12.20,11.25
EPL,187.00,169.30,182.40,169.35,13.05,7.71
Aster DM Health,216.00,199.30,213.45,198.85,14.60,7.34
Sequent Scienti,109.70,101.70,108.80,101.40,7.40,7.3
DCM Shriram,"1,024.90",960.70,"1,018.45",961.60,56.85,5.91
Narayana Hruda,686.40,630.45,666.90,630.05,36.85,5.85
HFCL,68.15,63.15,67.10,63.70,3.40,5.34
Jubilant Ing.,502.85,475.20,498.60,473.75,24.85,5.25
IDBI Bank,35.55,33.15,35.25,33.50,1.75,5.22
Equitas Holding,92.60,86.15,91.10,86.75,4.35,5.01
Latent View,363.30,338.45,351.20,335.90,15.30,4.55
Syngene Intl,617.00,591.10,613.20,587.50,25.70,4.37
TML-D,229.70,219.10,228.20,218.90,9.30,4.25
TML-D,229.70,219.10,228.20,218.90,9.30,4.25
Metro Brands,584.50,551.00,577.40,554.05,23.35,4.21
TVS Motor,874.00,836.45,871.65,836.45,35.20,4.21
IIFL Finance,348.70,330.20,345.55,331.65,13.90,4.19
Minda Ind,544.00,516.90,538.45,517.45,21.00,4.06
Star Health,639.80,596.40,619.65,596.40,23.25,3.9
KEC Intl,479.80,456.00,473.60,455.85,17.75,3.89
Vinati Organics,"2,115.00","2,003.70","2,106.95","2,031.20",75.75,3.73
Quess Corp,592.00,569.50,588.15,568.00,20.15,3.55
Cummins,"1,129.75","1,085.25","1,127.95","1,089.85",38.10,3.5
Galaxy Surfacta,"3,066.00","2,952.65","3,052.45","2,950.70",101.75,3.45
G R Infra,"1,274.15","1,185.75","1,224.95","1,184.10",40.85,3.45
Bharat Elec,246.70,237.40,245.50,237.40,8.10,3.41
Orient Electric,295.00,273.00,287.25,277.90,9.35,3.36
Tata Elxsi,"8,119.00","7,863.00","8,060.60","7,799.55",261.05,3.35
Bajaj Electric,"1,187.90","1,128.50","1,176.30","1,138.85",37.45,3.29
Asahi India,574.00,552.50,568.70,550.75,17.95,3.26
Poonawalla Fin,249.90,238.15,248.55,240.75,7.80,3.24
TATA Cons. Prod,792.65,766.25,790.55,765.85,24.70,3.23
Shree Renuka,48.60,46.60,48.30,46.80,1.50,3.21
Hinduja Global,"1,329.00","1,275.05","1,323.00","1,284.45",38.55,3
Prism Johnson,111.45,106.05,109.90,106.75,3.15,2.95
Titan Company,"2,193.15","2,132.20","2,189.70","2,127.45",62.25,2.93
Chola Invest.,637.95,616.00,634.00,616.45,17.55,2.85
PI Industries,"2,960.00","2,880.20","2,953.25","2,871.30",81.95,2.85
Tata Motors,441.75,429.70,440.20,428.05,12.15,2.84
Tata Motors,441.75,429.70,440.20,428.05,12.15,2.84
HUL,"2,573.90","2,502.05","2,568.50","2,497.80",70.70,2.83
KEI Industries,"1,205.00","1,172.30","1,199.10","1,166.10",33.00,2.83
MRF,"79,729.65","77,629.55","79,558.10","77,414.90","2,143.20",2.77
Indian Hotels,251.30,243.40,250.70,244.00,6.70,2.75
GNFC,633.00,608.95,629.10,612.35,16.75,2.74
Eicher Motors,"3,045.30","2,945.70","3,034.00","2,955.10",78.90,2.67
Trent,"1,214.85","1,182.05","1,210.70","1,179.30",31.40,2.66
Bosch,"16,525.00","16,009.20","16,434.35","16,009.20",425.15,2.66
Allcargo,289.70,275.00,286.20,278.80,7.40,2.65
Tata Coffee,217.85,211.05,217.25,211.65,5.60,2.65
Saregama India,412.20,392.80,407.00,396.50,10.50,2.65
SJVN,29.55,28.20,29.25,28.50,0.75,2.63
Capri Global,726.55,695.00,711.80,693.70,18.10,2.61
L&T Infotech,"4,015.00","3,846.00","3,974.55","3,873.60",100.95,2.61
M&M,"1,175.90","1,140.40","1,172.50","1,142.65",29.85,2.61
Navin Fluorine,"3,787.95","3,681.30","3,780.15","3,685.90",94.25,2.56
Escorts Kubota,"1,663.90","1,621.55","1,659.00","1,617.85",41.15,2.54
Muthoot Finance,"1,020.90",991.00,"1,017.95",993.00,24.95,2.51
eClerx Services,"2,135.00","2,050.00","2,126.50","2,074.95",51.55,2.48
Maruti Suzuki,"8,799.00","8,576.20","8,778.05","8,567.75",210.30,2.45
Indiabulls Real,64.60,61.80,64.05,62.55,1.50,2.4
Oil India,183.50,175.00,182.25,178.00,4.25,2.39
SRF,"2,267.95","2,215.00","2,261.45","2,209.15",52.30,2.37
Larsen,"1,687.85","1,649.20","1,684.85","1,646.15",38.70,2.35
Schaeffler Ind,"2,470.00","2,392.55","2,448.25","2,392.40",55.85,2.33
Ashok Leyland,145.40,141.70,144.95,141.70,3.25,2.29
NESCO,599.05,578.20,593.05,579.80,13.25,2.29
Triveni Engg,249.00,240.10,247.65,242.15,5.50,2.27
HDFC,"2,218.95","2,171.25","2,216.10","2,167.40",48.70,2.25
Jyothy Labs,169.90,164.10,168.80,165.10,3.70,2.24
JK Paper,306.95,297.90,304.50,297.85,6.65,2.23
Nestle,"18,836.35","18,376.30","18,771.50","18,363.30",408.20,2.22
Balrampur Chini,370.00,358.10,368.20,360.30,7.90,2.19
Apollo Tyres,211.85,207.00,211.15,206.65,4.50,2.18
Can Fin Homes,485.75,470.10,481.50,471.55,9.95,2.11
Edelweiss,58.70,56.40,58.35,57.20,1.15,2.01
Birla Corp,948.00,909.50,926.55,908.40,18.15,2
Britannia,"3,862.80","3,779.10","3,848.90","3,774.15",74.75,1.98
Godrej Prop,"1,349.00","1,314.00","1,343.55","1,317.45",26.10,1.98
Eris Life,682.60,657.00,674.60,661.60,13.00,1.96
BPCL,313.15,306.10,312.10,306.15,5.95,1.94
Tata Comm,988.20,965.00,983.60,965.15,18.45,1.91
Sundram,802.00,775.00,800.30,786.25,14.05,1.79
Blue Star,996.90,964.15,991.90,975.45,16.45,1.69
Oberoi Realty,852.60,830.10,848.05,834.05,14.00,1.68
AAVAS Financier,"1,999.00","1,955.10","1,992.45","1,959.80",32.65,1.67
Tata Power,226.20,221.65,225.00,221.35,3.65,1.65
INDUS TOWERS,230.40,225.15,229.15,225.55,3.60,1.6
Federal Bank,99.95,96.40,98.75,97.20,1.55,1.59
Tata Chemicals,856.75,841.00,854.50,841.15,13.35,1.59
Bharti Airtel,657.50,643.25,651.80,641.65,10.15,1.58
Cipla,968.00,951.50,966.05,951.15,14.90,1.57
Page Industries,"44,533.95","43,465.00","44,368.50","43,684.35",684.15,1.57
Radico Khaitan,924.00,901.30,912.95,898.90,14.05,1.56
Adani Total Gas,"2,847.65","2,731.05","2,807.70","2,764.85",42.85,1.55
Lakshmi Machine,"9,890.00","9,606.00","9,853.10","9,702.40",150.70,1.55
Bata India,"1,817.40","1,790.05","1,812.50","1,785.05",27.45,1.54
KPIT Tech,493.75,480.80,490.70,483.30,7.40,1.53
Borosil Renew,631.00,618.80,626.90,617.50,9.40,1.52
Mindtree,"2,843.80","2,772.00","2,828.95","2,786.50",42.45,1.52
Shriram Trans,"1,318.00","1,275.90","1,314.65","1,294.95",19.70,1.52
Chambal Fert,306.00,298.35,303.55,299.05,4.50,1.5
Intellect Desig,671.00,655.50,666.80,657.00,9.80,1.49
TeamLease Ser.,"3,589.95","3,536.90","3,571.55","3,519.30",52.25,1.48
Container Corp,686.40,668.25,684.10,674.25,9.85,1.46
DLF,355.00,349.15,353.65,348.55,5.10,1.46
Torrent Power,498.00,490.30,497.05,489.90,7.15,1.46
Bajaj Finance,"5,928.25","5,812.85","5,915.20","5,830.85",84.35,1.45
SBI Life Insura,"1,158.10","1,136.85","1,155.45","1,138.95",16.50,1.45
MphasiS,"2,144.90","2,070.50","2,141.55","2,111.20",30.35,1.44
Gland,"2,511.00","2,428.55","2,466.30","2,431.60",34.70,1.43
Indiamart Inter,"3,989.00","3,892.70","3,976.00","3,920.25",55.75,1.42
Interglobe Avi,"1,790.00","1,753.20","1,785.85","1,761.00",24.85,1.41
Hitachi Energy,"3,564.95","3,456.00","3,529.75","3,481.15",48.60,1.4
Timken,"2,636.00","2,566.00","2,613.50","2,577.70",35.80,1.39
Abbott India,"19,779.95","19,510.05","19,746.95","19,478.20",268.75,1.38
L&T Technology,"3,120.00","3,045.00","3,092.75","3,050.55",42.20,1.38
Siemens,"2,688.80","2,626.65","2,681.00","2,645.10",35.90,1.36
Devyani Int,165.50,162.00,164.75,162.55,2.20,1.35
Rashtriya Chem,82.75,80.40,82.35,81.25,1.10,1.35
Ajanta Pharma,"1,211.20","1,192.00","1,206.70","1,190.75",15.95,1.34
Asian Paints,"2,985.00","2,940.45","2,978.15","2,939.15",39.00,1.33
Petronet LNG,228.95,224.15,228.35,225.35,3.00,1.33
