company_name,high,low,last_price,prev_close,change,percent_gain
Star Health,769.40,699.40,762.30,700.55,61.75,8.81
Yes Bank,14.90,13.70,14.70,13.70,1.00,7.3
Latent View,389.90,351.00,380.25,354.70,25.55,7.2
Coromandel Int,"1,071.00",997.80,"1,064.50","1,002.30",62.20,6.21
Laurus Labs,517.40,481.20,513.80,484.10,29.70,6.14
Zomato,44.40,40.60,43.95,41.65,2.30,5.52
Nuvoco Vistas,341.85,320.25,339.90,322.30,17.60,5.46
Prism Johnson,121.00,114.70,118.05,112.15,5.90,5.26
GNFC,697.85,646.15,691.60,659.95,31.65,4.8
Sterlite Techno,140.35,133.00,139.10,133.20,5.90,4.43
Dr Lal PathLab,"2,177.95","2,063.00","2,170.10","2,079.50",90.60,4.36
Dhani Services,37.80,34.70,37.55,36.00,1.55,4.31
Bharat Dynamics,736.00,710.00,730.90,701.00,29.90,4.27
Glenmark,377.40,360.45,376.40,361.85,14.55,4.02
Exide Ind,157.00,150.00,156.10,150.10,6.00,4
Clean Science,"1,837.00","1,640.00","1,752.55","1,687.70",64.85,3.84
Can Fin Homes,569.50,545.10,567.10,546.25,20.85,3.82
Ramco Cements,727.90,688.15,723.80,697.35,26.45,3.79
GSFC,163.25,155.40,162.55,156.70,5.85,3.73
PCBL,127.00,119.15,124.50,120.15,4.35,3.62
PVR,"2,034.05","1,933.90","2,021.55","1,951.60",69.95,3.58
Mazagon Dock,282.85,269.00,278.80,269.20,9.60,3.57
Bank of India,48.50,46.30,48.05,46.45,1.60,3.44
Mastek,"2,108.80","2,003.00","2,090.15","2,020.55",69.60,3.44
JK Paper,343.70,328.05,341.70,330.50,11.20,3.39
Guj State Petro,231.90,219.80,229.25,221.95,7.30,3.29
Poonawalla Fin,274.50,261.80,271.65,263.05,8.60,3.27
Network 18,65.10,62.30,64.90,62.90,2.00,3.18
Supreme Ind,"1,847.45","1,772.00","1,836.45","1,782.25",54.20,3.04
Sun Pharma,897.00,866.05,894.00,867.65,26.35,3.04
Aurobindo Pharm,543.50,524.95,542.10,526.15,15.95,3.03
Mindtree,"3,145.00","3,012.20","3,136.85","3,046.55",90.30,2.96
Hindustan Aeron,"1,941.80","1,885.00","1,939.15","1,883.65",55.50,2.95
Tata Inv Corp,"1,539.00","1,445.30","1,456.10","1,414.45",41.65,2.94
Home First,830.00,785.25,822.65,800.30,22.35,2.79
Manappuram Fin,94.20,90.05,94.00,91.45,2.55,2.79
Dalmia Bharat,"1,589.00","1,530.00","1,576.45","1,534.45",42.00,2.74
MMTC Ltd,40.50,38.30,39.55,38.50,1.05,2.73
SBI,529.95,512.25,528.20,514.20,14.00,2.72
ICICI Lombard ,"1,190.25","1,155.00","1,188.35","1,157.00",31.35,2.71
INOX Leisure,570.45,544.20,565.60,550.65,14.95,2.71
Divis Labs,"3,807.95","3,667.05","3,786.45","3,687.00",99.45,2.7
Rashtriya Chem,86.65,83.10,86.20,83.95,2.25,2.68
Hitachi Energy,"3,248.00","3,141.60","3,243.30","3,159.35",83.95,2.66
Zydus Life,353.10,340.40,351.45,342.55,8.90,2.6
Indiabulls Hsg,103.90,98.60,102.75,100.15,2.60,2.6
IDFC,53.90,51.90,53.55,52.20,1.35,2.59
Larsen,"1,819.50","1,750.00","1,796.65","1,751.25",45.40,2.59
Mahanagar Gas,749.95,725.00,747.90,729.05,18.85,2.59
Nippon,286.55,273.85,284.70,277.70,7.00,2.52
Astral Ltd,"1,798.95","1,728.00","1,793.80","1,750.00",43.80,2.5
Asian Paints,"3,193.00","3,096.00","3,186.05","3,108.50",77.55,2.49
Rain Industries,166.00,159.10,163.60,159.65,3.95,2.47
Canara Bank,227.95,220.75,227.05,221.60,5.45,2.46
Godrej Prop,"1,448.00","1,400.05","1,441.30","1,406.75",34.55,2.46
Amara Raja Batt,479.40,461.50,477.50,466.10,11.40,2.45
"NALCO",76.05,73.55,75.90,74.10,1.80,2.43
Bandhan Bank,278.00,266.15,277.25,270.70,6.55,2.42
HDFC AMC,"1,916.00","1,852.35","1,906.20","1,862.30",43.90,2.36
Piramal Enter,"1,833.50","1,777.05","1,805.25","1,763.85",41.40,2.35
