company_name,high,low,last_price,prev_close,change,percent_gain
Yes Bank,15.20,12.90,14.70,13.00,1.7,13.08
IOL Chemicals,531.00,446.35,506.55,453.20,53.35,11.77
Vaibhav Global,522.75,460.00,515.95,461.80,54.15,11.73
MMTC Ltd,53.90,47.35,53.30,47.75,5.55,11.62
Sharda Crop,691.25,621.00,691.25,628.45,62.8,9.99
Swan Energy,291.00,253.15,262.00,242.60,19.4,8
Minda Corp,223.70,204.30,221.80,205.55,16.25,7.91
IDBI Bank,50.20,48.10,48.75,45.20,3.55,7.85
Uflex,679.00,622.05,675.00,628.10,46.9,7.47
TCI Express,"1,885.00","1,740.00","1,849.30","1,724.45",124.85,7.24
Indian Hotels,254.00,235.00,251.05,235.60,15.45,6.56
GE Power India,174.20,158.40,168.65,158.40,10.25,6.47
Welspun Corp,203.05,185.15,199.00,187.25,11.75,6.28
Tata Power,296.50,273.10,289.80,273.60,16.2,5.92
TCNS Clothing C,829.00,766.00,821.50,776.50,45,5.8
Asahi India,478.75,440.15,468.15,445.15,23,5.17
Trident,56.50,53.00,56.50,53.85,2.65,4.92
Suzlon Energy,10.85,10.85,10.85,10.35,0.5,4.83
Rashtriya Chem,105.80,97.80,104.45,99.65,4.8,4.82
Johnson Control,"2,158.00","2,064.05","2,147.30","2,051.50",95.8,4.67
Ujjivan Financi,139.50,129.20,137.00,130.90,6.1,4.66
JK Paper,347.50,326.00,345.60,330.40,15.2,4.6
SAIL,111.95,104.80,110.50,105.75,4.75,4.49
Lemon Tree Hote,67.10,62.70,65.85,63.05,2.8,4.44
Vodafone Idea,11.05,10.30,10.80,10.35,0.45,4.35
Jamna Auto,108.95,103.40,108.10,103.65,4.45,4.29
Orient Electric,349.95,330.15,346.30,332.40,13.9,4.18
Central Bank,20.35,19.20,20.25,19.45,0.8,4.11
Kalpataru Power,414.00,382.50,403.80,387.85,15.95,4.11
AstraZeneca,"2,825.00","2,660.25","2,782.75","2,673.90",108.85,4.07
Container Corp,715.60,677.00,711.35,683.55,27.8,4.07
EIH,171.75,160.25,166.55,160.05,6.5,4.06
FDC,282.95,276.75,281.80,270.90,10.9,4.02
Prince Pipes,724.90,682.15,720.10,692.95,27.15,3.92
Wockhardt,313.20,289.40,303.90,292.55,11.35,3.88
IDFC,70.20,64.50,68.45,65.90,2.55,3.87
Indian Bank,169.00,160.30,168.40,162.35,6.05,3.73
IWML,"1,750.00","1,657.60","1,743.85","1,681.30",62.55,3.72
General Insuran,126.30,120.35,124.95,120.50,4.45,3.69
Just Dial,825.00,771.00,811.10,782.20,28.9,3.69
