company_name,high,low,last_price,prev_close,change,percent_gain
JSW Steel,566.45,533.20,562.30,537.45,24.85,4.62
Wipro,439.00,423.40,438.00,427.15,10.85,2.54
SBI Life Insura,921.00,898.25,918.50,897.55,20.95,2.33
SBI,363.20,347.60,358.55,350.55,8,2.28
Britannia,"3,820.00","3,711.55","3,808.55","3,730.60",77.95,2.09
Eicher Motors,"2,547.20","2,490.00","2,538.20","2,486.60",51.6,2.08
ICICI Bank,580.00,559.40,577.65,565.90,11.75,2.08
IndusInd Bank,952.45,921.15,945.55,927.25,18.3,1.97
M&M,798.60,775.40,796.30,781.10,15.2,1.95
Nestle,"17,865.95","17,025.00","17,409.85","17,081.70",328.15,1.92
Hero Motocorp,"2,948.90","2,875.05","2,941.60","2,887.95",53.65,1.86
Bajaj Auto,"3,693.45","3,596.25","3,680.20","3,615.50",64.7,1.79
Bharti Airtel,546.90,535.25,541.60,532.20,9.4,1.77
IOC,92.90,91.15,92.70,91.15,1.55,1.7
Bajaj Finance,"5,109.00","4,940.00","5,077.10","4,993.10",84,1.68
Maruti Suzuki,"6,885.00","6,775.05","6,865.00","6,751.30",113.7,1.68
Dr Reddys Labs,"4,734.00","4,641.00","4,692.65","4,619.25",73.4,1.59
Axis Bank,691.90,668.40,688.25,677.90,10.35,1.53
Tata Steel,885.00,864.65,874.85,862.85,12,1.39
Infosys,"1,434.95","1,406.60","1,430.20","1,411.05",19.15,1.36
Kotak Mahindra,"1,810.70","1,745.60","1,792.00","1,768.30",23.7,1.34
Tech Mahindra,"1,005.65",982.10,"1,002.40",991.35,11.05,1.11
Reliance,"2,046.90","1,993.30","2,002.85","1,984.30",18.55,0.93
HCL Tech,"1,045.00","1,024.70","1,037.20","1,028.40",8.8,0.86
Coal India,131.70,129.75,131.25,130.30,0.95,0.73
ONGC,105.35,103.45,104.65,103.95,0.7,0.67
Asian Paints,"2,668.05","2,600.10","2,628.60","2,611.60",17,0.65
Power Grid Corp,216.20,209.55,210.55,209.20,1.35,0.65
Cipla,844.90,830.25,840.85,836.15,4.7,0.56
ITC,215.20,212.45,213.80,212.65,1.15,0.54
Hindalco,360.70,349.00,352.20,350.45,1.75,0.5
HDFC Bank,"1,456.70","1,421.55","1,447.20","1,440.25",6.95,0.48
HDFC,"2,507.80","2,457.00","2,482.70","2,472.30",10.4,0.42
HDFC Life,705.00,695.20,699.85,697.15,2.7,0.39
Shree Cements,"30,580.70","29,953.00","30,230.65","30,114.10",116.55,0.39
UltraTechCement,"6,860.00","6,713.35","6,760.05","6,736.65",23.4,0.35
Grasim,"1,444.50","1,427.80","1,437.40","1,432.55",4.85,0.34
Divis Labs,"3,734.00","3,691.60","3,698.95","3,688.10",10.85,0.29
Larsen,"1,417.20","1,389.25","1,404.15","1,401.00",3.15,0.22
Bajaj Finserv,"9,658.40","9,466.35","9,539.60","9,519.50",20.1,0.21
TCS,"3,277.55","3,234.80","3,271.40","3,264.70",6.7,0.21
Sun Pharma,628.40,616.15,621.05,620.45,0.6,0.1
BPCL,431.50,427.50,428.20,428.10,0.1,0.02
Tata Motors,310.65,305.10,307.80,307.75,0.05,0.02
