company_name,high,low,last_price,prev_close,change,percent_gain
Dr Reddys Labs,"5,419.95","5,312.55","5,404.25","5,309.30",94.95,1.79
Hindalco,384.95,374.25,382.30,375.90,6.4,1.7
Tata Steel,"1,189.00","1,163.00","1,184.00","1,165.25",18.75,1.61
Divis Labs,"4,349.00","4,251.00","4,314.40","4,248.75",65.65,1.55
Tech Mahindra,"1,108.00","1,081.10","1,105.10","1,089.50",15.6,1.43
ONGC,124.50,121.80,122.35,120.90,1.45,1.2
TATA Cons. Prod,769.70,759.00,765.65,757.60,8.05,1.06
Tata Motors,345.00,337.55,342.80,339.65,3.15,0.93
Grasim,"1,547.00","1,512.75","1,520.60","1,506.85",13.75,0.91
JSW Steel,701.35,682.75,695.35,689.50,5.85,0.85
Eicher Motors,"2,752.95","2,712.60","2,740.45","2,720.80",19.65,0.72
Cipla,971.35,957.10,963.05,957.10,5.95,0.62
Sun Pharma,679.90,669.55,676.30,672.25,4.05,0.6
Adani Ports,729.95,713.00,716.25,712.20,4.05,0.57
UPL,812.60,801.30,809.10,805.15,3.95,0.49
HUL,"2,465.00","2,437.30","2,460.20","2,448.65",11.55,0.47
Power Grid Corp,232.50,230.70,231.85,230.85,1,0.43
ICICI Bank,653.00,646.15,650.30,649.00,1.3,0.2
Hero Motocorp,"2,958.40","2,929.40","2,943.65","2,939.20",4.45,0.15
Axis Bank,769.60,757.75,762.40,761.35,1.05,0.14
NTPC,117.85,116.00,116.15,116.05,0.1,0.09
