company_name,high,low,last_price,prev_close,change,percent_gain
Tata Steel,"1,225.00","1,158.50","1,218.65","1,167.25",51.4,4.4
JSW Steel,694.00,669.00,690.40,673.15,17.25,2.56
Bajaj Finserv,"12,399.00","12,000.00","12,374.15","12,090.80",283.35,2.34
Hindalco,395.00,380.20,393.65,385.35,8.3,2.15
UPL,821.50,802.00,816.90,803.30,13.6,1.69
Nestle,"17,800.00","17,360.25","17,716.95","17,470.10",246.85,1.41
IndusInd Bank,"1,047.00","1,013.00","1,044.90","1,031.05",13.85,1.34
HDFC,"2,545.80","2,495.20","2,529.20","2,496.40",32.8,1.31
Asian Paints,"3,069.00","3,011.25","3,040.10","3,002.50",37.6,1.25
Adani Ports,723.00,706.00,720.10,712.70,7.4,1.04
Sun Pharma,682.00,666.10,680.10,673.25,6.85,1.02
Power Grid Corp,231.45,228.80,230.95,228.80,2.15,0.94
HDFC Life,685.80,678.00,685.20,680.05,5.15,0.76
Larsen,"1,519.70","1,495.00","1,516.45","1,505.50",10.95,0.73
SBI,434.00,427.55,432.85,429.75,3.1,0.72
Bharti Airtel,530.60,523.20,529.60,526.10,3.5,0.67
Divis Labs,"4,566.05","4,485.00","4,552.55","4,524.20",28.35,0.63
ITC,205.20,202.30,203.75,202.50,1.25,0.62
Axis Bank,764.00,752.25,762.90,758.35,4.55,0.6
ICICI Bank,654.75,645.90,654.00,650.30,3.7,0.57
BPCL,461.40,452.45,460.50,458.05,2.45,0.53
Dr Reddys Labs,"5,614.60","5,515.05","5,562.10","5,539.45",22.65,0.41
TCS,"3,282.70","3,241.60","3,274.95","3,262.30",12.65,0.39
HUL,"2,490.80","2,445.85","2,481.65","2,472.50",9.15,0.37
Kotak Mahindra,"1,768.50","1,743.15","1,761.80","1,755.35",6.45,0.37
HCL Tech,977.60,960.30,975.35,972.05,3.3,0.34
HDFC Bank,"1,545.35","1,527.70","1,539.50","1,534.70",4.8,0.31
Infosys,"1,570.55","1,544.65","1,564.60","1,562.20",2.4,0.15
Britannia,"3,542.00","3,506.00","3,521.35","3,519.00",2.35,0.07
Tata Motors,319.10,306.25,317.10,316.90,0.2,0.06
TATA Cons. Prod,766.05,751.25,763.05,762.60,0.45,0.06
Coal India,148.75,146.55,147.55,147.50,0.05,0.03
