company_name,high,low,last_price,prev_close,change,percent_gain
Sterlite Techno,242.80,209.40,235.05,206.50,28.55,13.83
Schneider Infra,148.90,127.75,147.25,129.90,17.35,13.36
Cyient,952.00,852.00,917.20,831.45,85.75,10.31
Elgi Equipments,344.20,313.30,337.50,310.10,27.4,8.84
Bharat Rasayan,"14,400.00","13,040.75","14,082.85","13,158.25",924.6,7.03
Bombay Burmah,998.00,901.80,967.45,906.30,61.15,6.75
Tata Elxsi,"8,480.00","7,795.00","8,358.00","7,903.85",454.15,5.75
Minda Corp,275.80,251.75,271.20,258.70,12.5,4.83
GE Shipping,424.35,388.90,412.70,395.30,17.4,4.4
Bharat Dynamics,844.80,763.60,799.20,767.00,32.2,4.2
United Brewerie,"1,563.55","1,467.20","1,545.60","1,483.60",62,4.18
Edelweiss,66.55,61.15,64.85,62.30,2.55,4.09
Guj Amb Exports,375.90,337.35,361.70,348.60,13.1,3.76
CRISIL,"3,446.00","3,290.05","3,372.55","3,254.45",118.1,3.63
Mindtree,"3,897.75","3,692.40","3,871.30","3,737.50",133.8,3.58
JB Chemicals,"1,718.00","1,640.00","1,703.00","1,646.65",56.35,3.42
Vinati Organics,"2,254.00","2,072.85","2,203.40","2,131.00",72.4,3.4
Jamna Auto,115.50,108.95,114.15,110.60,3.55,3.21
Ceat,"1,211.00","1,131.00","1,185.30","1,148.75",36.55,3.18
Spandana Sphoor,473.90,430.90,453.75,439.90,13.85,3.15
TCI Express,"1,960.00","1,833.10","1,920.75","1,862.90",57.85,3.11
EID Parry,545.65,501.00,519.05,503.80,15.25,3.03
Colgate,"1,616.00","1,549.00","1,602.35","1,556.95",45.4,2.92
Adani Ports,886.00,840.70,874.15,850.50,23.65,2.78
RHI Magnesita,648.00,616.35,637.35,620.70,16.65,2.68
GE Power India,190.40,176.15,183.85,179.25,4.6,2.57
Adani Green Ene,"2,979.50","2,810.00","2,882.80","2,811.50",71.3,2.54
Restaurant Bran,111.00,104.55,108.95,106.25,2.7,2.54
Route,"1,610.00","1,540.00","1,592.05","1,552.95",39.1,2.52
SBI Card,827.15,805.00,815.40,795.75,19.65,2.47
Garden Reach Sh,333.00,306.05,317.85,310.45,7.4,2.38
Redington,166.80,157.70,163.55,159.80,3.75,2.35
Mishra Dhatu Ni,211.90,200.10,206.35,201.75,4.6,2.28
KPR Mill,673.00,653.80,668.65,653.80,14.85,2.27
Motilal Oswal,932.60,886.95,916.95,897.00,19.95,2.22
Natco Pharma,790.00,767.50,785.00,769.40,15.6,2.03
MAS Financial S,672.95,626.35,641.80,629.35,12.45,1.98
Ratnamani Metal,"2,419.00","2,367.50","2,400.55","2,354.60",45.95,1.95
Astral Ltd,"2,201.00","2,105.70","2,159.90","2,119.95",39.95,1.88
Balmer Lawrie,131.25,125.35,129.15,126.95,2.2,1.73
SUMITOMO,438.40,422.70,427.00,419.90,7.1,1.69
Minda Ind,950.00,920.95,941.30,925.75,15.55,1.68
