company_name,high,low,last_price,prev_close,change,percent_gain
Allcargo,399.90,341.05,381.55,343.35,38.2,11.13
Nazara,766.85,662.70,735.55,662.75,72.8,10.98
Max Healthcare,417.15,382.05,413.30,378.70,34.6,9.14
NESCO,686.45,611.50,652.50,606.00,46.5,7.67
Hatsun Agro,"1,138.00","1,065.00","1,126.45","1,048.55",77.9,7.43
Guj State Petro,262.00,239.65,254.00,239.50,14.5,6.05
Quess Corp,633.30,589.00,629.80,596.20,33.6,5.64
Vakrangee,39.00,35.35,37.65,35.85,1.8,5.02
Astral Ltd,"2,654.80","2,479.90","2,594.15","2,471.40",122.75,4.97
Latent View,408.80,384.30,403.30,384.70,18.6,4.83
Tanla Platforms,875.90,850.00,873.60,834.20,39.4,4.72
Tube Investment,"2,768.00","2,615.00","2,745.20","2,623.60",121.6,4.63
Bajaj Holdings,"6,829.00","6,526.15","6,660.65","6,373.25",287.4,4.51
Carborundum,888.95,846.35,879.00,841.05,37.95,4.51
Radico Khaitan,"1,083.50","1,022.00","1,066.60","1,020.60",46,4.51
Godrej Ind,504.00,465.10,486.80,467.15,19.65,4.21
L&T Technology,"3,780.00","3,610.10","3,753.05","3,606.95",146.1,4.05
CAMS,"2,476.15","2,380.00","2,460.95","2,371.65",89.3,3.77
Gujarat Pipavav,91.40,86.75,89.90,86.70,3.2,3.69
Persistent,"3,406.90","3,284.05","3,393.25","3,279.10",114.15,3.48
Gujarat Gas,519.00,490.00,507.20,490.40,16.8,3.43
Tech Mahindra,"1,132.35","1,086.25","1,126.65","1,089.60",37.05,3.4
Dixon Technolog,"4,559.00","4,420.00","4,540.05","4,392.80",147.25,3.35
L&T Infotech,"4,699.95","4,508.00","4,673.60","4,523.45",150.15,3.32
RBL Bank,129.60,124.50,128.60,124.50,4.1,3.29
Birlasoft,331.35,318.20,328.75,318.30,10.45,3.28
Schaeffler Ind,"3,744.70","3,510.80","3,621.85","3,510.80",111.05,3.16
Mindtree,"3,319.00","3,206.00","3,309.45","3,211.65",97.8,3.05
One 97 Paytm,740.00,708.20,727.90,707.00,20.9,2.96
PB Fintech,521.60,500.05,513.35,498.65,14.7,2.95
Thyrocare Techn,714.80,681.00,709.20,688.95,20.25,2.94
Bharat Forge,792.50,766.00,787.65,765.45,22.2,2.9
Firstsource Sol,117.40,113.40,116.50,113.30,3.2,2.82
Container Corp,772.00,726.05,752.70,732.25,20.45,2.79
Indiabulls Hsg,143.70,135.80,139.45,135.75,3.7,2.73
Asahi India,694.00,670.00,686.50,668.40,18.1,2.71
Sundram,896.00,860.90,879.05,856.35,22.7,2.65
Clean Science,"1,935.00","1,882.75","1,920.10","1,870.90",49.2,2.63
IndusInd Bank,"1,149.55","1,116.55","1,137.15","1,108.30",28.85,2.6
KPIT Tech,575.60,559.00,572.95,558.95,14,2.5
Sonata,590.20,570.15,585.50,571.30,14.2,2.49
Zee Entertain,264.50,253.40,263.50,257.10,6.4,2.49
Adani Ports,925.00,887.00,906.85,885.05,21.8,2.46
Infosys,"1,520.00","1,480.00","1,511.65","1,475.90",35.75,2.42
Sobha,750.85,712.40,732.30,715.10,17.2,2.41
Zomato,63.65,62.00,62.80,61.35,1.45,2.36
MphasiS,"2,158.00","2,092.00","2,144.85","2,096.60",48.25,2.3
Tata Inv Corp,"1,864.70","1,795.00","1,828.35","1,787.25",41.1,2.3
Gujarat Fluoro,"3,433.80","3,362.10","3,420.45","3,344.45",76,2.27
Solar Ind,"3,600.00","3,484.00","3,549.05","3,474.50",74.55,2.15
SpiceJet,46.25,44.55,45.55,44.60,0.95,2.13
Sundaram Fin,"2,269.90","2,221.80","2,253.50","2,207.45",46.05,2.09
Blue Star,"1,171.00","1,126.00","1,160.60","1,137.00",23.6,2.08
Lux Industries,"1,890.00","1,837.00","1,868.65","1,830.85",37.8,2.06
Mastek,"1,913.95","1,845.00","1,888.80","1,851.25",37.55,2.03
Triveni Turbine,223.50,216.15,221.05,216.65,4.4,2.03
Vinati Organics,"2,361.00","2,306.05","2,342.45","2,296.95",45.5,1.98
Info Edge,"4,320.15","4,176.00","4,284.35","4,201.85",82.5,1.96
Sudarshan Chem,489.85,464.45,472.95,463.85,9.1,1.96
UNO Minda,604.70,582.15,591.60,580.45,11.15,1.92
HCL Tech,953.00,934.30,948.50,931.05,17.45,1.87
COFORGE LTD.,"3,595.00","3,491.35","3,567.95","3,503.90",64.05,1.83
BHEL,65.10,63.45,64.20,63.05,1.15,1.82
Metro Brands,823.30,792.00,816.75,802.50,14.25,1.78
Intellect Desig,620.75,602.00,616.85,606.15,10.7,1.77
Maruti Suzuki,"8,989.00","8,730.00","8,946.00","8,790.65",155.35,1.77
Shyam Metalics,307.90,301.00,305.45,300.15,5.3,1.77
M&M Financial,227.25,220.15,224.65,220.90,3.75,1.7
PNB,39.60,38.50,39.00,38.35,0.65,1.69
Vedanta,269.85,263.80,266.65,262.25,4.4,1.68
ONGC,134.20,131.95,134.00,131.85,2.15,1.63
SBI,557.00,548.00,553.35,544.65,8.7,1.6
ZFCVINDIA,"10,200.00","10,025.00","10,175.00","10,015.35",159.65,1.59
Ratnamani Metal,"1,950.00","1,880.00","1,922.75","1,893.00",29.75,1.57
Supreme Ind,"2,160.00","2,110.30","2,137.40","2,104.45",32.95,1.57
CCL Products,501.95,491.00,499.25,491.60,7.65,1.56
TCS,"3,233.50","3,168.50","3,217.65","3,169.65",48,1.51
AstraZeneca,"3,118.40","3,060.30","3,098.70","3,053.65",45.05,1.48
Glenmark,392.00,383.40,388.95,383.35,5.6,1.46
Eicher Motors,"3,483.00","3,427.05","3,473.15","3,425.75",47.4,1.38
Mahindra Logist,500.30,490.05,497.30,490.55,6.75,1.38
Equitas Holding,106.75,104.10,104.85,103.45,1.4,1.35
Borosil Renew,583.40,575.10,581.00,573.45,7.55,1.32
Ashok Leyland,167.50,164.90,166.55,164.40,2.15,1.31
NMDC,125.15,123.05,123.95,122.35,1.6,1.31
Hindalco,430.65,423.25,426.00,420.55,5.45,1.3
PNC Infratech,304.00,289.05,291.30,287.60,3.7,1.29
Equitas Bank,49.00,47.60,47.80,47.20,0.6,1.27
