company_name,high,low,last_price,prev_close,change,percent_gain
Grasim,"1,507.00","1,452.35","1,503.25","1,458.75",44.5,3.05
Tata Motors,336.90,324.25,334.95,325.65,9.3,2.86
Bajaj Finserv,"12,190.00","11,785.00","12,155.65","11,819.85",335.8,2.84
Coal India,154.40,148.20,153.10,149.05,4.05,2.72
ONGC,126.70,123.35,125.45,122.50,2.95,2.41
IOC,114.95,112.40,114.60,112.45,2.15,1.91
Larsen,"1,547.25","1,516.90","1,537.55","1,510.85",26.7,1.77
Bajaj Finance,"6,010.00","5,900.00","5,993.45","5,901.50",91.95,1.56
HDFC,"2,626.00","2,584.05","2,619.05","2,584.00",35.05,1.36
Hero Motocorp,"3,055.00","3,004.85","3,048.40","3,008.35",40.05,1.33
Adani Ports,841.95,823.00,833.85,825.30,8.55,1.04
TATA Cons. Prod,689.95,675.00,686.95,680.00,6.95,1.02
JSW Steel,726.00,703.05,721.20,714.10,7.1,0.99
BPCL,482.80,474.05,478.25,473.90,4.35,0.92
Divis Labs,"4,277.90","4,217.55","4,261.60","4,232.20",29.4,0.69
Tech Mahindra,"1,026.95","1,011.00","1,019.20","1,014.35",4.85,0.48
Wipro,545.50,540.45,541.20,539.05,2.15,0.4
HDFC Life,688.75,677.60,680.90,678.45,2.45,0.36
IndusInd Bank,"1,023.40","1,004.00","1,009.30","1,005.75",3.55,0.35
UltraTechCement,"6,685.00","6,615.65","6,664.30","6,641.70",22.6,0.34
M&M,814.00,803.10,804.60,802.05,2.55,0.32
SBI Life Insura,994.95,984.00,989.15,986.85,2.3,0.23
Bharti Airtel,535.80,531.20,532.70,532.05,0.65,0.12
TCS,"3,156.85","3,125.00","3,143.75","3,141.25",2.5,0.08
Maruti Suzuki,"7,272.00","7,151.10","7,214.70","7,209.50",5.2,0.07
