company_name,high,low,last_price,prev_close,change,percent_gain
Asian Paints,"3,145.00","3,029.20","3,094.65","2,969.80",124.85,4.2
UPL,748.00,712.00,741.50,713.25,28.25,3.96
Divis Labs,"5,227.00","5,000.20","5,149.35","5,018.90",130.45,2.6
Cipla,926.90,902.45,922.50,907.50,15,1.65
Infosys,"1,734.15","1,701.15","1,728.95","1,703.70",25.25,1.48
Sun Pharma,838.45,815.80,825.10,813.50,11.6,1.43
SBI,526.85,512.75,519.15,512.55,6.6,1.29
TATA Cons. Prod,821.20,809.65,818.75,808.90,9.85,1.22
Shree Cements,"28,480.10","27,654.90","28,107.75","27,777.90",329.85,1.19
SBI Life Insura,"1,202.05","1,175.30","1,186.00","1,172.05",13.95,1.19
UltraTechCement,"7,372.00","7,234.00","7,354.20","7,269.10",85.1,1.17
HCL Tech,"1,181.35","1,161.50","1,177.15","1,166.80",10.35,0.89
Bharti Airtel,714.65,694.00,702.35,696.20,6.15,0.88
Maruti Suzuki,"7,461.25","7,244.00","7,356.25","7,297.35",58.9,0.81
ITC,241.30,236.20,238.45,236.70,1.75,0.74
ICICI Bank,849.00,824.20,835.00,829.40,5.6,0.68
HDFC Life,699.95,688.35,693.85,690.05,3.8,0.55
Wipro,674.55,663.45,671.10,668.15,2.95,0.44
Tech Mahindra,"1,587.10","1,527.50","1,567.85","1,563.30",4.55,0.29
Titan Company,"2,482.35","2,452.20","2,460.10","2,454.75",5.35,0.22
TCS,"3,511.25","3,483.00","3,489.75","3,482.60",7.15,0.21
Britannia,"3,731.20","3,681.45","3,697.85","3,692.80",5.05,0.14
HDFC,"2,948.00","2,901.40","2,915.00","2,911.65",3.35,0.12
