company_name,high,low,last_price,prev_close,change,percent_gain
JSW Energy,334.20,298.15,330.65,293.25,37.4,12.75
HEG,"1,195.00","1,074.05","1,186.15","1,068.75",117.4,10.98
Sterlite Techno,187.45,168.00,180.70,165.85,14.85,8.95
SpiceJet,42.50,40.15,41.80,38.45,3.35,8.71
Bharat Forge,773.00,722.50,763.90,707.00,56.9,8.05
Persistent,"3,570.45","3,342.90","3,552.75","3,298.90",253.85,7.69
Praj Industries,453.70,416.00,443.65,414.60,29.05,7.01
Mazagon Dock,603.00,553.15,595.05,556.25,38.8,6.98
India Cements,281.95,261.00,278.25,260.95,17.3,6.63
Welspun Corp,278.90,260.45,275.85,258.90,16.95,6.55
Rajesh Exports,615.00,570.90,604.05,567.95,36.1,6.36
Nazara,746.65,702.50,739.50,698.20,41.3,5.92
Indiabulls Hsg,133.50,125.05,132.00,124.70,7.3,5.85
Sequent Scienti,112.90,106.15,111.80,106.00,5.8,5.47
Tata Inv Corp,"2,508.60","2,335.00","2,472.05","2,346.60",125.45,5.35
Graphite India,388.80,364.80,382.10,362.90,19.2,5.29
Jubilant Ing.,549.15,520.65,546.10,519.40,26.7,5.14
Shree Renuka,61.50,58.10,60.85,57.90,2.95,5.09
Aarti Drugs,512.40,471.05,501.40,477.45,23.95,5.02
Railtel,114.50,106.75,112.00,106.70,5.3,4.97
IIFL Finance,374.80,357.55,372.70,355.35,17.35,4.88
TCNS Clothing C,629.35,597.90,624.80,595.80,29,4.87
JSW Steel,678.00,648.40,674.45,643.20,31.25,4.86
Vedanta,293.60,282.00,292.40,279.15,13.25,4.75
Hindalco,413.95,399.40,412.65,394.05,18.6,4.72
Coal India,234.10,224.65,233.50,223.25,10.25,4.59
Hindustan Aeron,"2,493.70","2,370.50","2,476.00","2,368.00",108,4.56
Hemisphere,100.50,94.45,97.75,93.55,4.2,4.49
Hind Zinc,285.30,274.25,284.55,272.35,12.2,4.48
Guj Alkali,899.00,860.10,893.25,855.15,38.1,4.46
Aegis Logistics,287.90,273.30,285.20,273.05,12.15,4.45
Zee Entertain,287.00,272.15,279.95,268.20,11.75,4.38
Fert and Chem,115.00,110.00,114.30,109.60,4.7,4.29
Poly Medicure,957.55,918.40,951.85,913.80,38.05,4.16
COFORGE LTD.,"3,636.35","3,495.00","3,622.15","3,479.50",142.65,4.1
Godfrey Phillip,"1,265.00","1,200.55","1,246.25","1,197.35",48.9,4.08
Vijaya Diagnost,486.00,441.40,461.55,443.55,18,4.06
Mahindra CIE,307.00,288.25,299.30,287.70,11.6,4.03
CG Power ,245.20,229.55,241.00,231.85,9.15,3.95
Fortis Health,282.75,267.40,277.95,267.60,10.35,3.87
