company_name,high,low,last_price,prev_close,change,percent_gain
Maruti Suzuki,"7,910.00","7,630.80","7,791.75","7,615.55",176.2,2.31
Titan Company,"2,464.80","2,421.05","2,453.95","2,406.30",47.65,1.98
NTPC,140.80,135.00,136.65,134.30,2.35,1.75
SBI,525.00,512.05,521.70,515.70,6,1.16
Larsen,"1,824.45","1,795.40","1,815.65","1,795.35",20.3,1.13
TATA Cons. Prod,836.00,822.80,833.80,824.90,8.9,1.08
Bajaj Finance,"7,555.00","7,400.25","7,455.35","7,413.95",41.4,0.56
HUL,"2,428.00","2,402.00","2,418.90","2,407.10",11.8,0.49
Axis Bank,761.35,748.05,755.85,752.35,3.5,0.47
Sun Pharma,836.00,782.75,815.40,811.80,3.6,0.44
Tata Motors,510.00,486.50,487.85,485.70,2.15,0.44
Bajaj Auto,"3,790.00","3,727.05","3,741.85","3,726.15",15.7,0.42
HDFC,"2,917.25","2,865.65","2,900.05","2,887.95",12.1,0.42
HDFC Life,697.65,691.25,692.65,689.80,2.85,0.41
SBI Life Insura,"1,172.25","1,155.30","1,166.05","1,163.35",2.7,0.23
TCS,"3,513.60","3,469.75","3,484.20","3,476.40",7.8,0.22
Bharti Airtel,723.10,709.55,713.95,712.50,1.45,0.2
Britannia,"3,707.60","3,667.05","3,682.90","3,678.15",4.75,0.13
Hero Motocorp,"2,701.55","2,676.55","2,684.30","2,680.70",3.6,0.13
HDFC Bank,"1,622.00","1,600.05","1,606.75","1,605.30",1.45,0.09
UPL,726.40,711.00,720.30,720.05,0.25,0.03
Kotak Mahindra,"2,093.50","2,060.00","2,076.65","2,076.50",0.15,0.01
