company_name,high,low,last_price,prev_close,change,percent_gain
Maruti Suzuki,"8,128.75","7,535.05","8,050.35","7,503.10",547.25,7.29
M&M,965.95,925.55,960.30,928.40,31.9,3.44
Tata Motors,526.85,506.20,519.05,505.45,13.6,2.69
Hero Motocorp,"2,769.00","2,701.00","2,750.90","2,693.25",57.65,2.14
Tech Mahindra,"1,605.00","1,576.00","1,599.90","1,579.15",20.75,1.31
Eicher Motors,"2,739.15","2,650.05","2,710.30","2,684.35",25.95,0.97
JSW Steel,674.00,655.70,664.90,661.50,3.4,0.51
Bajaj Finserv,"18,511.00","18,118.75","18,209.75","18,130.50",79.25,0.44
Larsen,"1,979.95","1,944.00","1,955.30","1,947.05",8.25,0.42
Wipro,668.75,654.65,661.45,658.90,2.55,0.39
Infosys,"1,808.95","1,777.00","1,792.30","1,787.15",5.15,0.29
Bajaj Finance,"7,650.00","7,500.75","7,555.70","7,534.25",21.45,0.28
Bajaj Auto,"3,651.80","3,583.10","3,608.70","3,601.15",7.55,0.21
TCS,"3,575.55","3,542.00","3,556.40","3,553.30",3.1,0.09
