company_name,high,low,last_price,prev_close,change,percent_gain
Cipla,892.30,836.65,883.05,842.00,41.05,4.88
Sun Pharma,642.00,609.50,636.75,614.25,22.5,3.66
HUL,"2,483.00","2,424.00","2,476.00","2,409.90",66.1,2.74
Tech Mahindra,"1,056.80","1,016.55","1,053.00","1,029.00",24,2.33
Wipro,451.35,440.00,450.10,442.10,8,1.81
Dr Reddys Labs,"4,794.00","4,691.25","4,760.30","4,689.05",71.25,1.52
TATA Cons. Prod,685.00,665.00,679.80,670.70,9.1,1.36
Tata Motors,325.00,312.50,318.20,313.95,4.25,1.35
Titan Company,"1,618.00","1,561.30","1,592.00","1,571.30",20.7,1.32
JSW Steel,630.85,598.00,621.00,614.10,6.9,1.12
Divis Labs,"3,782.55","3,680.00","3,752.35","3,715.15",37.2,1
Kotak Mahindra,"1,806.45","1,744.10","1,799.25","1,783.25",16,0.9
HCL Tech,"1,054.80","1,034.15","1,045.40","1,037.50",7.9,0.76
Shree Cements,"31,990.00","31,120.00","31,748.75","31,582.65",166.1,0.53
HDFC,"2,556.00","2,492.30","2,513.90","2,502.55",11.35,0.45
Bharti Airtel,549.75,536.50,545.25,543.00,2.25,0.41
ONGC,104.90,103.00,103.80,103.60,0.2,0.19
SBI Life Insura,915.95,900.20,910.10,908.50,1.6,0.18
TCS,"3,354.35","3,308.00","3,322.25","3,317.35",4.9,0.15
Infosys,"1,455.00","1,430.05","1,441.05","1,439.85",1.2,0.08
Adani Ports,837.00,817.05,823.60,823.00,0.6,0.07
Bajaj Auto,"3,694.00","3,625.00","3,651.30","3,649.80",1.5,0.04
