company_name,high,low,last_price,prev_close,change,percent_gain
M&M,809.55,782.00,803.25,784.80,18.45,2.35
Cipla,927.90,905.00,924.20,903.95,20.25,2.24
BPCL,457.85,441.50,454.80,446.45,8.35,1.87
IndusInd Bank,987.90,963.00,975.50,967.00,8.5,0.88
Titan Company,"1,566.25","1,522.50","1,531.35","1,521.15",10.2,0.67
Larsen,"1,426.95","1,401.65","1,409.75","1,403.45",6.3,0.45
HDFC Life,679.00,665.70,667.50,666.15,1.35,0.2
UltraTechCement,"6,632.45","6,520.70","6,573.85","6,561.20",12.65,0.19
Infosys,"1,349.10","1,335.00","1,339.30","1,337.00",2.3,0.17
Bajaj Finserv,"11,299.95","11,130.70","11,227.90","11,215.15",12.75,0.11
SBI,387.80,382.00,384.55,384.40,0.15,0.04
Divis Labs,"4,059.00","3,964.35","4,040.80","4,039.65",1.15,0.03
