company_name,high,low,last_price,prev_close,change,percent_gain
SBI Life Insura,"1,196.95","1,150.00","1,187.20","1,153.00",34.2,2.97
Maruti Suzuki,"8,350.00","8,015.05","8,274.75","8,050.35",224.4,2.79
Asian Paints,"3,239.90","3,165.05","3,230.25","3,151.70",78.55,2.49
Tata Motors,536.70,520.25,530.15,519.05,11.1,2.14
Power Grid Corp,193.80,187.00,191.05,187.60,3.45,1.84
ITC,245.25,235.65,239.50,235.45,4.05,1.72
NTPC,138.00,134.00,136.45,134.30,2.15,1.6
IndusInd Bank,"1,042.00","1,014.00","1,034.00","1,020.90",13.1,1.28
Tech Mahindra,"1,625.00","1,595.00","1,618.45","1,599.90",18.55,1.16
Bajaj Finance,"7,692.00","7,521.25","7,607.65","7,555.70",51.95,0.69
SBI,505.40,491.00,498.15,495.10,3.05,0.62
TATA Cons. Prod,847.35,832.50,836.40,833.40,3,0.36
Bajaj Finserv,"18,420.00","18,111.90","18,255.40","18,209.75",45.65,0.25
ONGC,159.25,156.60,157.40,157.15,0.25,0.16
Nestle,"19,565.00","19,363.00","19,477.05","19,462.10",14.95,0.08
Wipro,668.00,658.00,661.80,661.45,0.35,0.05
