company_name,high,low,last_price,prev_close,change,percent_gain
Wockhardt,267.35,232.00,263.00,234.45,28.55,12.18
Vardhman Text,342.85,313.80,334.45,311.45,23,7.38
Adani Green Ene,"2,484.00","2,315.00","2,411.35","2,296.35",115,5.01
Brightcom Group,44.30,43.20,44.30,42.20,2.1,4.98
Dhani Services,54.00,52.30,54.00,51.45,2.55,4.96
Adani Ports,883.90,833.95,871.80,833.05,38.75,4.65
TV18 Broadcast,42.75,39.00,40.75,38.95,1.8,4.62
Emami,492.35,471.00,486.35,466.00,20.35,4.37
Hinduja Global,"1,495.00","1,406.00","1,487.65","1,425.75",61.9,4.34
Sterlite Techno,164.05,156.55,161.85,155.80,6.05,3.88
Rattanindia Ent,55.45,50.65,52.40,50.55,1.85,3.66
ITI,121.90,115.55,117.80,113.75,4.05,3.56
Tata Comm,"1,140.80","1,085.00","1,125.00","1,086.40",38.6,3.55
Network 18,76.80,71.25,73.75,71.45,2.3,3.22
Indo Count,149.70,142.25,146.25,141.90,4.35,3.07
Zee Entertain,263.40,251.25,260.25,252.70,7.55,2.99
IRCTC,752.75,697.15,735.15,714.15,21,2.94
Ajanta Pharma,"1,305.00","1,260.75","1,297.15","1,260.75",36.4,2.89
Sun Pharma Adv,244.15,232.40,241.45,235.10,6.35,2.7
Ambuja Cements,427.00,410.30,420.45,409.60,10.85,2.65
Hikal,330.00,314.10,322.85,315.05,7.8,2.48
Fortis Health,299.90,288.65,298.75,291.65,7.1,2.43
Larsen,"1,942.00","1,892.75","1,936.05","1,894.55",41.5,2.19
Thermax,"2,299.00","2,230.00","2,263.45","2,216.20",47.25,2.13
Indoco Remedies,355.95,345.80,351.45,344.50,6.95,2.02
UTI AMC,834.80,803.20,821.20,805.30,15.9,1.97
Affle India,"1,264.00","1,208.00","1,232.20","1,208.55",23.65,1.96
Cyient,859.50,825.10,847.85,832.45,15.4,1.85
APL Apollo,"1,094.35","1,047.60","1,063.25","1,045.10",18.15,1.74
HEG,"1,378.85","1,335.00","1,347.35","1,324.60",22.75,1.72
HUDCO,39.50,38.40,38.60,37.95,0.65,1.71
Kajaria Ceramic,"1,214.00","1,164.15","1,183.55","1,165.05",18.5,1.59
Sheela Foam,"3,019.95","2,960.55","3,005.35","2,958.90",46.45,1.57
Phoenix Mills,"1,419.90","1,341.00","1,389.80","1,369.35",20.45,1.49
Hitachi Energy,"3,479.00","3,397.05","3,435.95","3,389.45",46.5,1.37
Sun TV Network,493.00,479.90,485.95,479.55,6.4,1.33
Privi Special,"1,348.00","1,287.00","1,303.95","1,287.25",16.7,1.3
Mastek,"2,060.00","2,010.10","2,035.85","2,010.40",25.45,1.27
ACC,"2,367.75","2,271.95","2,350.85","2,322.85",28,1.21
