company_name,high,low,last_price,prev_close,change,percent_gain
Shree Cements,"28,500.00","26,951.00","28,312.20","26,954.50","1,357.70",5.04
UltraTechCement,"6,958.75","6,728.05","6,939.10","6,728.00",211.10,3.14
Divis Labs,"3,509.90","3,403.05","3,495.95","3,405.95",90.00,2.64
Titan Company,"1,514.80","1,454.00","1,495.35","1,460.30",35.05,2.4
Adani Ports,755.00,727.10,738.55,721.90,16.65,2.31
ICICI Bank,589.25,574.30,586.40,573.45,12.95,2.26
IndusInd Bank,994.40,970.00,990.05,968.15,21.90,2.26
HDFC Bank,"1,507.45","1,469.10","1,500.15","1,469.15",31.00,2.11
Axis Bank,739.50,714.10,730.55,716.20,14.35,2
SBI,377.95,367.05,372.70,367.00,5.70,1.55
Tata Motors,312.25,304.00,307.40,303.05,4.35,1.44
Reliance,"2,109.70","2,056.00","2,087.50","2,062.40",25.10,1.22
Maruti Suzuki,"7,225.00","7,130.00","7,186.25","7,101.25",85.00,1.2
Eicher Motors,"2,716.00","2,666.00","2,702.75","2,676.85",25.90,0.97
UPL,643.95,621.00,633.35,628.15,5.20,0.83
Nestle,"16,750.00","16,506.40","16,681.35","16,588.05",93.30,0.56
HDFC Life,689.45,680.65,683.55,679.85,3.70,0.54
Cipla,779.40,768.40,776.10,772.85,3.25,0.42
Dr Reddys Labs,"4,403.00","4,322.10","4,372.25","4,353.95",18.30,0.42
TCS,"3,169.00","3,122.85","3,142.60","3,129.65",12.95,0.41
Bajaj Auto,"3,709.95","3,641.25","3,678.35","3,664.75",13.60,0.37
Larsen,"1,416.50","1,398.10","1,404.35","1,400.05",4.30,0.31
Wipro,423.40,412.70,415.50,414.45,1.05,0.25
Bharti Airtel,532.45,522.15,529.25,528.00,1.25,0.24
HCL Tech,992.90,971.80,980.85,978.75,2.10,0.21
Britannia,"3,578.00","3,525.00","3,568.40","3,564.40",4.00,0.11
Infosys,"1,383.25","1,359.60","1,371.55","1,370.80",0.75,0.05
Tech Mahindra,"1,021.50","1,000.55","1,013.85","1,013.55",0.30,0.03
