company_name,high,low,last_price,prev_close,change,percent_gain
Raymond,"1,284.00","1,101.00","1,258.20","1,099.35",158.85,14.45
JBM Auto,458.50,406.30,450.65,403.05,47.60,11.81
Mazagon Dock,620.70,569.70,616.85,578.80,38.05,6.57
IDFC,76.60,72.45,76.35,72.70,3.65,5.02
Manappuram Fin,104.60,99.40,104.10,99.20,4.90,4.94
ZFCVINDIA,"10,870.00","10,261.55","10,756.55","10,261.55",495.00,4.82
City Union Bank,186.00,178.00,185.15,176.65,8.50,4.81
Triveni Turbine,269.40,253.05,266.30,254.20,12.10,4.76
Indiabulls Hsg,130.45,123.40,129.70,123.85,5.85,4.72
Brigade Ent,519.80,493.30,515.65,492.45,23.20,4.71
Jindal Stainles,129.80,122.10,129.25,123.80,5.45,4.4
KPIT Tech,675.00,643.50,672.65,645.55,27.10,4.2
Indiabulls Real,77.50,72.20,77.10,74.00,3.10,4.19
Triveni Engg,277.90,265.15,275.75,264.80,10.95,4.14
Cochin Shipyard,535.00,500.95,527.50,507.75,19.75,3.89
L&T Finance,78.40,75.10,77.90,75.00,2.90,3.87
IDFC First Bank,55.45,52.70,55.10,53.10,2.00,3.77
M&M Financial,207.60,199.20,207.05,199.65,7.40,3.71
Intellect Desig,523.90,503.00,521.05,502.65,18.40,3.66
Rajesh Exports,677.20,609.00,648.60,625.90,22.70,3.63
Chola Invest.,745.95,721.00,744.60,719.20,25.40,3.53
Power Grid Corp,215.95,209.35,215.55,208.35,7.20,3.46
JK Paper,389.65,375.50,387.65,374.95,12.70,3.39
Shriram Trans,"1,217.85","1,171.65","1,212.00","1,173.85",38.15,3.25
Amber Enterpris,"2,388.00","2,267.00","2,349.55","2,277.10",72.45,3.18
AAVAS Financier,"2,128.85","2,028.00","2,111.75","2,048.30",63.45,3.1
TVS Motor,"1,093.20","1,047.20","1,087.70","1,055.20",32.50,3.08
Supreme Ind,"2,035.00","1,965.30","2,021.90","1,961.75",60.15,3.07
RBL Bank,124.40,119.25,123.75,120.10,3.65,3.04
MMTC Ltd,36.50,34.50,35.90,34.85,1.05,3.01
Castrol,121.15,116.45,120.10,116.60,3.50,3
Coal India,233.00,225.55,232.10,225.45,6.65,2.95
Axis Bank,810.80,783.45,808.70,785.55,23.15,2.95
Transport Corp,792.00,757.65,779.40,757.65,21.75,2.87
Dabur India,538.85,518.95,533.60,518.95,14.65,2.82
Bajaj Auto,"3,653.00","3,515.85","3,624.50","3,528.75",95.75,2.71
India Cements,251.80,233.25,250.65,244.05,6.60,2.7
United Spirits,841.65,802.00,837.50,815.60,21.90,2.69
Federal Bank,125.90,121.80,125.60,122.40,3.20,2.61
Network 18,69.15,65.65,68.70,66.95,1.75,2.61
Bank of Baroda,133.30,129.50,132.95,129.60,3.35,2.58
DCM Shriram,"1,078.00","1,047.00","1,071.70","1,045.80",25.90,2.48
NTPC,165.30,161.15,165.00,161.05,3.95,2.45
Navin Fluorine,"4,709.60","4,522.25","4,689.45","4,577.30",112.15,2.45
Vardhman Text,351.90,342.60,349.60,341.30,8.30,2.43
Max Healthcare,421.95,407.50,420.70,410.75,9.95,2.42
Container Corp,712.00,692.35,707.70,691.05,16.65,2.41
Can Fin Homes,493.90,476.20,492.10,480.65,11.45,2.38
Colgate,"1,578.90","1,532.25","1,573.75","1,537.20",36.55,2.38
Gland,"2,142.45","2,055.10","2,132.75","2,083.60",49.15,2.36
GMM Pfaudler,"1,904.90","1,836.40","1,895.50","1,851.95",43.55,2.35
DLF,367.75,357.65,366.85,358.50,8.35,2.33
TCNS Clothing C,650.00,625.85,642.15,627.55,14.60,2.33
Gujarat Fluoro,"4,127.10","3,983.05","4,084.70","3,992.35",92.35,2.31
Shree Renuka,66.00,62.45,65.35,63.90,1.45,2.27
Century,849.90,811.85,834.80,816.40,18.40,2.25
Shoppers Stop,779.95,758.00,771.50,754.55,16.95,2.25
Sterling Wilson,308.80,298.00,303.05,296.40,6.65,2.24
Varun Beverages,"1,084.80","1,025.55","1,068.35","1,045.30",23.05,2.21
Deepak Nitrite,"2,234.35","2,171.60","2,225.80","2,178.20",47.60,2.19
Apollo Tyres,274.35,265.50,273.05,267.30,5.75,2.15
Dalmia Bharat,"1,531.35","1,478.20","1,522.15","1,490.15",32.00,2.15
IndusInd Bank,"1,192.10","1,156.10","1,189.05","1,164.60",24.45,2.1
Zydus Wellness,"1,746.60","1,693.00","1,740.05","1,704.35",35.70,2.09
Escorts Kubota,"2,098.00","2,044.25","2,083.60","2,041.25",42.35,2.07
Balrampur Chini,359.90,348.65,358.85,351.60,7.25,2.06
Metropolis,"1,587.25","1,534.90","1,580.55","1,548.70",31.85,2.06
Poly Medicure,997.70,955.55,986.45,966.50,19.95,2.06
Sundaram Fin,"2,208.45","2,140.15","2,201.65","2,157.35",44.30,2.05
GMR Infra,35.60,34.70,35.50,34.80,0.70,2.01
Godrej Prop,"1,200.95","1,168.00","1,198.90","1,175.50",23.40,1.99
TATA Cons. Prod,759.00,738.80,757.35,742.60,14.75,1.99
IOC,67.85,65.95,67.25,65.95,1.30,1.97
Union Bank,44.00,42.80,43.80,43.00,0.80,1.86
CESC,78.75,77.25,78.50,77.10,1.40,1.82
Godrej Consumer,842.85,821.05,839.70,824.95,14.75,1.79
CG Consumer,389.45,375.45,387.60,380.85,6.75,1.77
Finolex Cables,469.25,446.90,462.65,454.70,7.95,1.75
MRF,"82,636.05","81,200.15","82,481.70","81,081.05","1,400.65",1.73
Balkrishna Ind,"1,956.00","1,900.05","1,941.20","1,908.35",32.85,1.72
Larsen,"1,916.00","1,858.05","1,911.25","1,878.95",32.30,1.72
Rain Industries,170.00,165.45,169.45,166.65,2.80,1.68
PNB,36.45,35.60,36.30,35.70,0.60,1.68
Varroc Engineer,316.00,305.95,313.85,308.65,5.20,1.68
MCX India,"1,328.50","1,295.60","1,325.25","1,303.55",21.70,1.66
UltraTechCement,"6,190.00","6,057.80","6,177.70","6,076.75",100.95,1.66
Grasim,"1,677.00","1,631.30","1,671.65","1,644.50",27.15,1.65
Pidilite Ind,"2,660.00","2,602.50","2,655.15","2,612.00",43.15,1.65
J. K. Cement,"2,544.80","2,467.05","2,530.55","2,490.00",40.55,1.63
Chalet Hotels,397.00,382.10,392.75,386.50,6.25,1.62
Dr Lal PathLab,"2,329.00","2,257.20","2,303.60","2,267.30",36.30,1.6
HUL,"2,604.60","2,554.20","2,591.35","2,550.65",40.70,1.6
Ratnamani Metal,"2,040.00","1,976.10","2,026.20","1,994.30",31.90,1.6
Siemens,"2,779.80","2,701.60","2,769.95","2,726.35",43.60,1.6
ABB India,"3,259.85","3,173.00","3,247.50","3,197.05",50.45,1.58
Persistent,"3,624.50","3,540.00","3,597.35","3,541.90",55.45,1.57
TCI Express,"1,906.75","1,861.60","1,903.90","1,874.50",29.40,1.57
Fortis Health,274.50,263.35,269.85,265.80,4.05,1.52
Guj Amb Exports,267.90,263.10,267.00,263.05,3.95,1.5
Indiamart Inter,"4,470.40","4,305.70","4,457.80","4,391.95",65.85,1.5
M&M,"1,259.35","1,230.10","1,247.90","1,229.55",18.35,1.49
Nestle,"18,766.85","18,449.95","18,725.40","18,449.95",275.45,1.49
Sun TV Network,540.95,523.10,538.80,530.90,7.90,1.49
Canara Bank,226.80,222.25,226.00,222.70,3.30,1.48
CG Power ,259.50,248.90,255.20,251.50,3.70,1.47
Eicher Motors,"3,468.65","3,377.00","3,458.20","3,408.00",50.20,1.47
Macrotech Dev,"1,013.10",953.00,994.10,980.00,14.10,1.44
HCL Tech,963.90,943.30,952.00,938.60,13.40,1.43
Bandhan Bank,267.80,260.85,267.35,263.60,3.75,1.42
UPL,675.55,660.70,673.60,664.15,9.45,1.42
LIC Housing Fin,411.00,402.50,410.25,404.60,5.65,1.4
PI Industries,"3,022.30","2,950.05","3,006.10","2,964.50",41.60,1.4
Coromandel Int,977.35,958.00,973.85,960.75,13.10,1.36
Tata Coffee,216.45,210.95,215.45,212.60,2.85,1.34
HDFC,"2,309.45","2,271.00","2,301.75","2,271.25",30.50,1.34
Mahindra Holida,278.65,271.50,276.85,273.20,3.65,1.34
Aurobindo Pharm,518.15,505.65,517.15,510.35,6.80,1.33
Bajaj Finserv,"1,701.60","1,667.40","1,694.65","1,672.65",22.00,1.32
Bajaj Finserv,"1,701.60","1,667.40","1,694.65","1,672.65",22.00,1.32
Angel One,"1,612.00","1,572.40","1,588.45","1,567.90",20.55,1.31
Linde India,"3,210.40","3,148.00","3,193.30","3,152.05",41.25,1.31
Firstsource Sol,104.75,101.70,104.20,102.85,1.35,1.31
Berger Paints,628.70,610.55,625.70,617.65,8.05,1.3
JSW Steel,653.75,638.20,651.10,642.75,8.35,1.3
Oberoi Realty,912.30,889.00,906.15,894.55,11.60,1.3
Shipping Corp,121.50,117.20,120.40,118.85,1.55,1.3
Glenmark,390.20,376.90,388.95,384.05,4.90,1.28
Kotak Mahindra,"1,813.00","1,780.20","1,810.20","1,787.90",22.30,1.25
Jamna Auto,110.40,107.80,110.10,108.75,1.35,1.24
SJVN,33.00,32.45,32.80,32.40,0.40,1.23
SBI,535.00,526.00,533.80,527.40,6.40,1.21
Godrej Ind,437.00,426.00,432.85,427.75,5.10,1.19
KRBL,401.65,376.00,393.60,389.00,4.60,1.18
ITC,331.45,324.75,330.10,326.30,3.80,1.16
L&T Technology,"3,606.90","3,522.85","3,596.80","3,555.65",41.15,1.16
Indian Bank,196.40,192.15,194.05,191.85,2.20,1.15
Jyothy Labs,204.80,197.65,202.80,200.50,2.30,1.15
Amara Raja Batt,494.50,485.40,493.30,487.75,5.55,1.14
Delhivery,564.95,553.70,562.70,556.35,6.35,1.14
Sun Pharma,960.00,941.05,955.55,944.75,10.80,1.14
Zydus Life,422.90,412.15,420.60,415.90,4.70,1.13
Radico Khaitan,"1,050.00","1,022.00","1,045.30","1,033.65",11.65,1.13
United Brewerie,"1,677.95","1,624.15","1,669.40","1,650.95",18.45,1.12
KEI Industries,"1,435.00","1,400.15","1,432.15","1,416.55",15.60,1.1
SRF,"2,539.85","2,480.05","2,529.20","2,501.70",27.50,1.1
Tech Mahindra,"1,018.80",998.20,"1,015.90","1,004.85",11.05,1.1
Adani Trans,"3,239.95","3,092.55","3,187.95","3,154.35",33.60,1.07
BHEL,61.90,60.05,61.60,60.95,0.65,1.07
NOCIL,260.00,256.30,258.90,256.15,2.75,1.07
Route,"1,429.50","1,382.70","1,420.65","1,405.75",14.90,1.06
Ambuja Cements,507.45,484.20,505.45,500.20,5.25,1.05
Hindalco,401.40,391.75,400.20,396.05,4.15,1.05
Astral Ltd,"2,207.05","2,160.00","2,197.60","2,175.00",22.60,1.04
Anupam Rasayan,732.00,715.00,723.70,716.35,7.35,1.03
GSFC,130.50,125.70,128.50,127.20,1.30,1.02
HDFC AMC,"1,930.00","1,888.55","1,925.00","1,905.55",19.45,1.02
Hind Copper,109.55,106.55,108.95,107.85,1.10,1.02
TCS,"3,109.90","3,062.05","3,100.75","3,069.55",31.20,1.02
Shree Cements,"21,097.50","20,685.00","21,012.15","20,802.10",210.05,1.01
CSB Bank,239.60,233.05,238.35,236.00,2.35,1
Dhani Services,45.60,44.25,45.25,44.80,0.45,1
AU Small Financ,591.00,572.20,588.45,582.80,5.65,0.97
Britannia,"3,774.40","3,726.35","3,763.00","3,727.90",35.10,0.94
Exide Ind,156.05,152.75,155.70,154.25,1.45,0.94
Jindal Steel,434.50,424.50,432.55,428.55,4.00,0.93
Motilal Oswal,732.45,696.05,704.30,697.80,6.50,0.93
Adani Total Gas,"3,224.00","3,167.85","3,202.85","3,173.60",29.25,0.92
BPCL,309.25,299.35,302.50,299.75,2.75,0.92
KPR Mill,560.95,551.00,557.65,552.55,5.10,0.92
Hind Zinc,289.80,282.90,289.45,286.90,2.55,0.89
Blue Star,"1,181.00","1,140.00","1,175.20","1,165.00",10.20,0.88
Wipro,409.60,401.60,407.95,404.40,3.55,0.88
BASF,"2,886.80","2,845.50","2,878.45","2,853.70",24.75,0.87
Poonawalla Fin,331.30,321.10,329.30,326.45,2.85,0.87
PVR,"1,748.20","1,695.95","1,725.10","1,710.40",14.70,0.86
Chola Fin Hold,638.10,627.20,634.35,629.05,5.30,0.84
PNB Housing Fin,390.90,380.70,389.40,386.20,3.20,0.83
L&T Infotech,"4,654.50","4,555.95","4,642.30","4,604.70",37.60,0.82
Adani Ports,806.50,786.35,803.90,797.35,6.55,0.82
Tata Motors,398.20,391.10,396.55,393.35,3.20,0.81
Tata Motors,398.20,391.10,396.55,393.35,3.20,0.81
HDFC Life,528.60,520.10,526.60,522.55,4.05,0.78
Zensar Tech,224.50,215.30,222.30,220.65,1.65,0.75
UNO Minda,569.65,553.00,563.00,558.80,4.20,0.75
COFORGE LTD.,"3,640.95","3,547.85","3,619.70","3,592.80",26.90,0.75
Rossari,926.85,897.40,917.65,910.95,6.70,0.74
Reliance,"2,381.70","2,343.10","2,375.25","2,357.90",17.35,0.74
APL Apollo,"1,122.00","1,083.95","1,099.50","1,091.55",7.95,0.73
Divis Labs,"3,540.20","3,472.00","3,527.80","3,502.20",25.60,0.73
General Insuran,124.20,122.25,123.55,122.65,0.90,0.73
JSW Energy,332.00,317.10,329.20,326.85,2.35,0.72
IEX,142.45,139.25,142.00,141.00,1.00,0.71
Patanjali Foods,"1,414.90","1,367.00","1,403.70","1,394.00",9.70,0.7
Torrent Power,486.65,480.40,483.85,480.50,3.35,0.7
RHI Magnesita,673.00,650.00,667.30,662.70,4.60,0.69
Shyam Metalics,285.00,280.05,284.05,282.15,1.90,0.67
INDUS TOWERS,192.40,189.30,191.65,190.40,1.25,0.66
Emami,481.10,475.00,478.50,475.35,3.15,0.66
HDFC Bank,"1,414.85","1,397.30","1,409.80","1,400.65",9.15,0.65
ICICI Prudentia,514.35,504.00,512.10,508.80,3.30,0.65
Jubilant Food,605.70,595.00,604.10,600.20,3.90,0.65
Cummins,"1,217.45","1,196.80","1,207.90","1,200.30",7.60,0.63
C. E. Info Syst,"1,382.95","1,336.15","1,377.65","1,369.00",8.65,0.63
Blue Dart,"9,030.00","8,811.20","8,968.95","8,913.85",55.10,0.62
Sobha,635.60,623.70,629.80,626.00,3.80,0.61
Hikal,327.30,314.85,323.70,321.80,1.90,0.59
Bosch,"15,692.45","15,393.60","15,660.50","15,572.25",88.25,0.57
NALCO,70.75,69.20,70.50,70.10,0.40,0.57
Tata Comm,"1,187.75","1,163.50","1,183.25","1,176.55",6.70,0.57
APTUS VALUE,303.85,299.95,302.15,300.50,1.65,0.55
MOTHERSON,73.80,72.50,73.55,73.15,0.40,0.55
Kansai Nerolac,477.90,468.25,471.95,469.40,2.55,0.54
Vedanta,290.00,280.30,287.60,286.05,1.55,0.54
Bank of India,47.80,46.90,47.15,46.90,0.25,0.53
JK Lakshmi Cem,562.40,549.05,556.55,553.65,2.90,0.52
MRPL,58.70,57.30,58.55,58.25,0.30,0.52
Birlasoft,284.55,279.25,283.15,281.70,1.45,0.51
Sonata,521.05,508.80,514.40,511.80,2.60,0.51
Saregama India,378.20,366.95,375.35,373.50,1.85,0.5
Cyient,786.80,765.85,780.50,776.65,3.85,0.5
P and G,"13,925.00","13,811.70","13,893.25","13,823.60",69.65,0.5
Sun Pharma Adv,233.00,220.10,229.65,228.50,1.15,0.5
SBI Life Insura,"1,220.45","1,200.30","1,212.20","1,206.35",5.85,0.48
Info Edge,"3,809.15","3,721.65","3,781.00","3,763.70",17.30,0.46
CenturyPlyboard,630.00,607.90,624.85,622.05,2.80,0.45
Oil India,190.25,186.00,188.10,187.25,0.85,0.45
Dixon Technolog,"4,338.75","4,239.10","4,278.50","4,259.80",18.70,0.44
NLC India,68.55,66.60,67.95,67.65,0.30,0.44
Tanla Platforms,798.00,775.10,783.75,780.30,3.45,0.44
V-Guard Ind,252.75,244.05,251.00,249.90,1.10,0.44
GNFC,660.70,641.65,654.55,651.80,2.75,0.42
CAMS,"2,598.50","2,522.30","2,567.45","2,556.90",10.55,0.41
Rail Vikas,37.70,36.80,37.00,36.85,0.15,0.41
Sona BLW,465.55,455.25,462.95,461.05,1.90,0.41
Allcargo,404.80,388.10,400.00,398.45,1.55,0.39
Petronet LNG,199.95,198.10,199.50,198.75,0.75,0.38
REC,92.85,91.60,92.40,92.05,0.35,0.38
CreditAccess Gr,991.35,979.25,986.95,983.30,3.65,0.37
Tata Power,219.40,215.05,217.95,217.15,0.80,0.37
Nuvoco Vistas,402.35,396.00,399.35,397.90,1.45,0.36
Prince Pipes,579.80,573.00,578.10,576.05,2.05,0.36
TML - D,193.90,189.50,192.55,191.85,0.70,0.36
TML - D,193.90,189.50,192.55,191.85,0.70,0.36
Infosys,"1,441.10","1,413.55","1,428.70","1,423.80",4.90,0.34
Bajaj Finance,"7,258.50","7,145.00","7,226.20","7,202.80",23.40,0.32
Guj State Petro,220.40,215.55,219.50,218.80,0.70,0.32
HFCL,78.80,76.60,77.55,77.30,0.25,0.32
Olectra Greente,618.80,600.10,604.35,602.50,1.85,0.31
Marico,512.45,502.55,508.40,506.85,1.55,0.31
Karur Vysya,83.50,82.15,82.75,82.50,0.25,0.3
Motherson SWI,87.10,85.65,85.95,85.70,0.25,0.29
Oracle Fin Serv,"2,947.00","2,901.00","2,917.45","2,909.15",8.30,0.29
Atul,"8,742.00","8,575.00","8,696.50","8,671.85",24.65,0.28
Bank of Mah,18.10,17.80,18.05,18.00,0.05,0.28
