company_name,high,low,last_price,prev_close,change,percent_gain
Shree Cements,"28,240.00","26,920.10","28,066.05","27,077.40",988.65,3.65
SBI,429.10,412.00,425.20,413.55,11.65,2.82
Wipro,545.00,525.05,540.90,527.25,13.65,2.59
Kotak Mahindra,"1,783.45","1,725.70","1,777.25","1,740.65",36.6,2.1
Axis Bank,753.85,731.00,750.35,735.10,15.25,2.07
Bajaj Auto,"4,274.00","4,152.75","4,246.10","4,166.30",79.8,1.92
UltraTechCement,"6,724.95","6,580.25","6,673.25","6,580.90",92.35,1.4
Tata Steel,"1,109.75","1,075.00","1,096.65","1,082.15",14.5,1.34
Hindalco,388.45,380.00,385.85,381.00,4.85,1.27
Power Grid Corp,229.60,223.25,228.30,225.60,2.7,1.2
Tech Mahindra,"1,032.00","1,006.90","1,019.80","1,007.80",12,1.19
Nestle,"17,900.00","17,435.30","17,746.70","17,541.30",205.4,1.17
SBI Life Insura,986.00,965.55,982.10,971.75,10.35,1.07
TATA Cons. Prod,652.00,641.15,648.55,641.90,6.65,1.04
Tata Motors,323.45,316.55,318.60,315.50,3.1,0.98
Hero Motocorp,"3,028.45","2,935.15","2,991.30","2,964.70",26.6,0.9
M&M,831.00,816.90,828.60,821.20,7.4,0.9
UPL,825.50,809.60,819.75,812.60,7.15,0.88
HDFC Life,667.00,657.35,664.05,658.50,5.55,0.84
IndusInd Bank,"1,013.30",987.00,"1,006.85",998.45,8.4,0.84
Titan Company,"1,606.95","1,567.35","1,594.25","1,582.95",11.3,0.71
Larsen,"1,485.00","1,461.75","1,482.85","1,472.90",9.95,0.68
TCS,"3,217.75","3,161.80","3,180.00","3,158.50",21.5,0.68
Grasim,"1,436.25","1,393.00","1,417.15","1,409.40",7.75,0.55
HDFC Bank,"1,489.00","1,462.45","1,482.65","1,477.05",5.6,0.38
Infosys,"1,416.25","1,391.70","1,402.25","1,397.25",5,0.36
Reliance,"1,993.00","1,962.25","1,976.10","1,970.05",6.05,0.31
Asian Paints,"2,965.00","2,902.25","2,949.35","2,941.60",7.75,0.26
ITC,214.15,210.30,211.15,210.60,0.55,0.26
