company_name,high,low,last_price,prev_close,change,percent_gain
India Cements,247.95,208.25,239.85,208.05,31.80,15.28
Garden Reach Sh,274.00,229.90,261.75,230.75,31.00,13.43
KPIT Tech,750.00,647.20,711.25,630.45,80.80,12.82
Redington,168.00,147.10,163.25,145.95,17.30,11.85
Sun Pharma Adv,333.70,295.05,327.15,295.75,31.40,10.62
Valiant Organic,"1,275.00","1,111.60","1,239.80","1,126.75",113.05,10.03
Asahi India,547.00,482.20,532.05,485.35,46.70,9.62
Oil India,215.95,199.10,214.05,197.85,16.20,8.19
Star Cement,102.80,95.50,102.15,95.60,6.55,6.85
Ujjivan Small,22.30,21.00,21.30,19.95,1.35,6.77
"NALCO",111.45,105.25,110.70,104.90,5.80,5.53
Minda Ind,"1,237.95","1,050.00","1,226.95","1,165.75",61.20,5.25
Jubilant Food,"3,773.00","3,585.00","3,763.45","3,579.90",183.55,5.13
Suzlon Energy,10.65,10.45,10.65,10.15,0.50,4.93
Heidelberg Cem,238.00,225.00,236.85,225.95,10.90,4.82
Page Industries,"44,397.25","42,000.00","44,087.15","42,059.55","2,027.60",4.82
Burger King,146.95,138.30,145.20,138.70,6.50,4.69
AU Small Financ,"1,229.00","1,171.30","1,221.00","1,167.05",53.95,4.62
Grasim,"1,807.00","1,722.00","1,797.65","1,720.55",77.10,4.48
Indiabulls Real,167.90,160.05,166.15,159.30,6.85,4.3
Greaves Cotton,180.70,165.50,174.95,167.75,7.20,4.29
Bajaj Electric,"1,285.00","1,226.90","1,274.40","1,223.05",51.35,4.2
TeamLease Ser.,"4,227.40","3,991.25","4,183.60","4,016.40",167.20,4.16
ONGC,157.50,151.35,157.05,150.80,6.25,4.14
Guj State Petro,316.00,301.50,314.60,302.70,11.90,3.93
Jamna Auto,110.55,104.50,108.75,104.65,4.10,3.92
SRF,"2,533.95","2,350.00","2,504.95","2,410.50",94.45,3.92
Century,956.80,900.10,947.00,911.70,35.30,3.87
Aarti Ind,"1,036.00",990.00,"1,030.95",994.35,36.60,3.68
Whirlpool,"1,859.45","1,775.20","1,840.60","1,778.50",62.10,3.49
Birlasoft,582.40,561.55,577.30,559.35,17.95,3.21
Jindal Saw,107.10,102.95,105.50,102.40,3.10,3.03
Hindalco,495.25,480.05,493.50,479.10,14.40,3.01
Pidilite Ind,"2,734.50","2,645.00","2,723.45","2,646.00",77.45,2.93
NOCIL,258.70,248.85,255.20,248.25,6.95,2.8
SKF India,"3,934.55","3,792.75","3,895.50","3,794.35",101.15,2.67
Supreme Petro,749.90,720.00,746.05,726.70,19.35,2.66
Ambuja Cements,401.95,387.05,397.25,387.05,10.20,2.64
Lux Industries,"3,725.00","3,551.00","3,691.25","3,598.55",92.70,2.58
ACC,"2,303.80","2,232.05","2,284.60","2,227.30",57.30,2.57
JSW Energy,309.50,302.25,307.45,299.75,7.70,2.57
Prism Johnson,136.40,130.10,133.95,130.60,3.35,2.57
Tata Chemicals,929.35,906.20,927.20,904.15,23.05,2.55
Bandhan Bank,275.90,264.60,271.05,264.45,6.60,2.5
Motilal Oswal,953.00,920.15,940.50,917.85,22.65,2.47
Vakrangee,43.95,42.00,42.75,41.75,1.00,2.4
Dalmia Bharat,"1,950.45","1,863.00","1,931.35","1,887.40",43.95,2.33
Ajanta Pharma,"2,295.00","2,211.25","2,280.35","2,228.55",51.80,2.32
Interglobe Avi,"2,018.75","1,970.00","2,005.45","1,960.15",45.30,2.31
Gujarat Gas,686.95,663.00,684.55,669.20,15.35,2.29
CSB Bank,264.90,254.75,259.40,253.65,5.75,2.27
Ipca Labs,"2,222.00","2,137.40","2,199.80","2,151.20",48.60,2.26
Graphite India,521.00,500.65,508.05,496.85,11.20,2.25
Godrej Ind,661.35,631.85,642.40,628.25,14.15,2.25
Bharat Rasayan,"12,776.90","12,325.25","12,480.20","12,207.20",273.00,2.24
IRB Infra,238.50,230.75,235.65,230.60,5.05,2.19
Schneider Infra,113.60,108.70,110.40,108.05,2.35,2.17
Delta Corp,282.65,268.20,277.75,272.05,5.70,2.1
IRCTC,888.00,842.45,860.95,843.25,17.70,2.1
J. K. Cement,"3,562.00","3,400.05","3,533.90","3,461.65",72.25,2.09
HDFC Life,662.95,646.00,660.30,646.90,13.40,2.07
Ramco Cements,"1,037.10","1,003.55","1,028.35","1,007.65",20.70,2.05
Apollo Tyres,234.25,227.10,233.00,228.50,4.50,1.97
Shree Cements,"27,266.25","26,572.55","27,046.25","26,528.05",518.20,1.95
Birla Corp,"1,487.80","1,411.00","1,452.60","1,425.70",26.90,1.89
HPCL,325.00,314.70,320.00,314.15,5.85,1.86
Vinati Organics,"2,117.90","2,025.00","2,103.90","2,066.70",37.20,1.8
Chola Invest.,577.95,565.50,574.85,564.90,9.95,1.76
Max Financial,"1,036.95",997.85,"1,033.95","1,016.10",17.85,1.76
TML-D,249.00,240.60,248.15,243.85,4.30,1.76
Asian Paints,"3,582.00","3,496.55","3,576.30","3,514.65",61.65,1.75
Linde India,"2,641.00","2,543.30","2,596.45","2,551.95",44.50,1.74
WABCO India,"8,700.00","8,395.00","8,506.95","8,361.70",145.25,1.74
Britannia,"3,742.00","3,682.85","3,737.35","3,675.10",62.25,1.69
Voltas,"1,287.50","1,245.00","1,270.90","1,249.80",21.10,1.69
GE Shipping,308.95,302.10,305.75,300.70,5.05,1.68
Narayana Hruda,657.00,634.00,647.00,636.50,10.50,1.65
Ujjivan Financi,149.80,141.65,143.00,140.70,2.30,1.63
Varroc Engineer,379.80,366.40,370.95,365.00,5.95,1.63
Suprajit Eng,448.00,437.35,446.30,439.20,7.10,1.62
Atul,"9,345.05","9,111.20","9,304.95","9,157.70",147.25,1.61
Indiamart Inter,"6,698.95","6,570.05","6,671.90","6,569.20",102.70,1.56
Polycab,"2,535.00","2,428.40","2,477.30","2,439.85",37.45,1.53
ICICI Prudentia,586.50,574.60,583.80,575.05,8.75,1.52
Coal India,157.45,154.95,156.95,154.65,2.30,1.49
TATA Cons. Prod,744.65,725.05,736.10,725.45,10.65,1.47
Rallis India,276.50,269.45,275.10,271.15,3.95,1.46
Federal Bank,91.90,90.05,91.35,90.05,1.30,1.44
Responsive Ind,181.70,175.70,180.55,178.05,2.50,1.4
INOX Leisure,367.00,354.00,360.65,355.70,4.95,1.39
IWML,"1,528.70","1,497.60","1,520.10","1,500.00",20.10,1.34
JK Lakshmi Cem,630.10,610.80,623.10,614.95,8.15,1.33
UltraTechCement,"7,580.00","7,439.05","7,557.95","7,458.55",99.40,1.33
Guj Amb Exports,172.30,166.65,169.20,167.00,2.20,1.32
Berger Paints,793.50,778.00,790.75,780.60,10.15,1.3
Nestle,"19,960.00","19,587.05","19,902.85","19,647.55",255.30,1.3
Bharat Dynamics,405.40,393.90,397.25,392.25,5.00,1.27
BSE Limited,"1,985.00","1,932.00","1,949.10","1,925.25",23.85,1.24
Network 18,94.05,90.10,91.00,89.90,1.10,1.22
CCL Products,432.00,412.85,425.30,420.20,5.10,1.21
GlaxoSmithKline,"1,753.20","1,710.00","1,745.75","1,724.85",20.90,1.21
Kajaria Ceramic,"1,359.90","1,328.10","1,356.30","1,340.05",16.25,1.21
TCS,"3,864.90","3,796.40","3,853.50","3,807.45",46.05,1.21
Varun Beverages,857.10,835.60,851.30,841.35,9.95,1.18
Apollo Hospital,"5,059.10","4,958.00","5,021.85","4,964.45",57.40,1.16
Bank of Baroda,88.55,86.50,87.60,86.60,1.00,1.15
V-Mart Retail,"3,798.00","3,702.00","3,775.65","3,732.85",42.80,1.15
Info Edge,"5,668.40","5,577.05","5,634.65","5,571.35",63.30,1.14
Timken,"2,129.00","2,035.00","2,077.95","2,054.45",23.50,1.14
Rail Vikas,35.75,35.05,35.65,35.25,0.40,1.13
Torrent Power,579.00,565.80,574.80,568.40,6.40,1.13
VST,"3,200.00","3,132.20","3,186.65","3,150.90",35.75,1.13
Bombay Burmah,"1,116.00","1,089.00","1,099.90","1,087.85",12.05,1.11
Shilpa,575.00,564.55,573.00,566.90,6.10,1.08
IOC,119.20,116.95,118.50,117.25,1.25,1.07
ICICI Bank,802.30,786.25,793.25,785.05,8.20,1.04
RHI Magnesita,372.50,365.00,370.00,366.20,3.80,1.04
GSFC,124.50,121.55,122.50,121.25,1.25,1.03
Gujarat Fluoro,"2,774.00","2,596.10","2,730.15","2,702.35",27.80,1.03
HUL,"2,421.90","2,388.00","2,416.15","2,391.40",24.75,1.03
Swan Energy,170.20,160.00,164.30,162.65,1.65,1.01
Sudarshan Chem,583.00,573.55,581.40,575.65,5.75,1
Kansai Nerolac,601.15,587.00,597.90,592.05,5.85,0.99
SBI Life Insura,"1,219.25","1,206.00","1,217.40","1,205.60",11.80,0.98
VIP Industries,548.20,539.00,542.10,536.90,5.20,0.97
Himadri Special,48.35,47.00,47.15,46.70,0.45,0.96
Adani Green Ene,"1,429.00","1,403.00","1,423.10","1,409.80",13.30,0.94
Bank of India,55.35,53.80,54.45,53.95,0.50,0.93
Jindal Steel,408.75,399.60,406.60,402.90,3.70,0.92
Adani Trans,"1,780.00","1,721.85","1,776.00","1,760.05",15.95,0.91
Godrej Consumer,962.00,936.00,957.55,949.05,8.50,0.9
Colgate,"1,473.85","1,452.95","1,469.90","1,456.90",13.00,0.89
DCM Shriram,"1,029.40",986.00,998.35,989.65,8.70,0.88
Just Dial,821.50,802.10,808.65,801.65,7.00,0.87
Karur Vysya,47.10,46.15,46.50,46.10,0.40,0.87
Orient Electric,379.00,366.00,376.40,373.15,3.25,0.87
JK Paper,215.45,209.30,210.80,209.00,1.80,0.86
Dabur India,590.85,582.55,587.50,582.55,4.95,0.85
Astral Ltd,"2,450.55","2,395.15","2,436.50","2,416.10",20.40,0.84
CAMS,"2,838.45","2,785.05","2,806.90","2,783.45",23.45,0.84
Cochin Shipyard,353.80,345.50,348.35,345.45,2.90,0.84
Welspun India,157.20,153.00,155.55,154.25,1.30,0.84
CG Consumer,448.50,438.00,444.80,441.15,3.65,0.83
HEG,"1,844.15","1,791.10","1,803.90","1,789.05",14.85,0.83
IGL,473.90,465.10,468.30,464.55,3.75,0.81
Reliance,"2,458.05","2,411.55","2,436.00","2,416.50",19.50,0.81
Wipro,721.50,707.60,711.50,705.75,5.75,0.81
UPL,790.70,776.55,788.95,782.75,6.20,0.79
Syngene Intl,635.00,621.00,631.45,626.55,4.90,0.78
Indian Bank,146.15,143.10,144.15,143.10,1.05,0.73
Raymond,654.80,635.00,639.55,634.90,4.65,0.73
Phillips Carbon,243.75,234.55,236.70,235.00,1.70,0.72
P and G,"15,672.70","15,511.00","15,606.20","15,495.10",111.10,0.72
HDFC Bank,"1,566.75","1,535.90","1,550.55","1,539.75",10.80,0.7
Tech Mahindra,"1,724.55","1,695.10","1,703.85","1,692.10",11.75,0.69
Bata India,"1,874.95","1,835.45","1,869.50","1,856.95",12.55,0.68
PNC Infratech,292.30,285.65,290.10,288.15,1.95,0.68
Balkrishna Ind,"2,403.00","2,361.00","2,383.85","2,368.10",15.75,0.67
Hindustan Aeron,"1,273.00","1,248.55","1,256.60","1,248.35",8.25,0.66
Bayer CropScien,"4,984.45","4,850.00","4,932.90","4,900.45",32.45,0.66
Kotak Mahindra,"1,925.40","1,883.60","1,904.25","1,891.90",12.35,0.65
Divis Labs,"4,549.80","4,470.50","4,516.70","4,489.15",27.55,0.61
Mahanagar Gas,891.00,877.90,884.30,878.90,5.40,0.61
Dhani Services,161.00,157.55,159.45,158.50,0.95,0.6
Tata Power,232.85,227.10,229.80,228.45,1.35,0.59
Trident,54.70,52.65,53.10,52.80,0.30,0.57
Equitas Holding,120.00,112.10,114.70,114.05,0.65,0.57
L&T Technology,"5,875.00","5,750.00","5,776.80","5,744.35",32.45,0.56
Avenue Supermar,"4,748.00","4,696.15","4,731.35","4,705.65",25.70,0.55
RITES,274.95,269.05,273.05,271.65,1.40,0.52
Advanced Enzyme,348.75,334.75,335.95,334.25,1.70,0.51
GAIL,140.00,137.65,139.55,138.85,0.70,0.5
NCC,71.35,69.80,70.60,70.25,0.35,0.5
IDFC,62.10,59.85,60.95,60.65,0.30,0.49
Indo Count,266.25,258.15,262.25,261.00,1.25,0.48
Hind Zinc,334.10,328.40,333.00,331.45,1.55,0.47
KSB Pumps,"1,266.30","1,241.40","1,251.10","1,245.55",5.55,0.45
Trent,"1,095.00","1,068.90","1,085.20","1,080.35",4.85,0.45
Mah Scooters,"4,035.00","3,960.00","3,996.15","3,978.30",17.85,0.45
Suven Pharma,482.30,475.40,480.00,477.85,2.15,0.45
HCL Tech,"1,298.50","1,282.20","1,290.55","1,284.90",5.65,0.44
EIH,128.50,125.90,127.95,127.40,0.55,0.43
Ircon Internati,46.85,46.10,46.25,46.05,0.20,0.43
Petronet LNG,223.00,220.70,222.30,221.35,0.95,0.43
JTEKT India ,94.75,93.05,93.60,93.20,0.40,0.43
DLF,406.45,396.10,400.60,398.95,1.65,0.41
Firstsource Sol,186.30,180.85,181.80,181.05,0.75,0.41
AAVAS Financier,"2,920.00","2,776.20","2,827.20","2,816.05",11.15,0.4
Marico,506.60,502.05,504.25,502.30,1.95,0.39
Honeywell Autom,"43,550.00","42,727.35","43,067.90","42,905.75",162.15,0.38
UCO Bank,13.40,13.20,13.25,13.20,0.05,0.38
AIA Engineering,"1,855.00","1,816.50","1,840.00","1,833.20",6.80,0.37
Container Corp,641.00,630.00,636.60,634.25,2.35,0.37
Tata Motors,495.50,483.75,490.60,488.85,1.75,0.36
NTPC,132.20,129.45,131.35,130.90,0.45,0.34
Vardhman Text,"2,586.10","2,544.80","2,563.95","2,555.40",8.55,0.33
Guj Alkali,671.00,641.75,647.80,645.80,2.00,0.31
Maruti Suzuki,"7,944.80","7,835.50","7,906.00","7,882.10",23.90,0.3
Caplin Labs,860.35,844.05,855.35,852.95,2.40,0.28
Dish TV,17.95,17.50,17.75,17.70,0.05,0.28
Ratnamani Metal,"1,999.00","1,902.10","1,927.00","1,921.55",5.45,0.28
KEC Intl,468.00,457.00,461.55,460.30,1.25,0.27
Eicher Motors,"2,833.60","2,784.75","2,824.40","2,817.15",7.25,0.26
PNB,39.55,38.65,38.90,38.80,0.10,0.26
Persistent,"4,579.90","4,510.30","4,545.10","4,534.15",10.95,0.24
Zensar Tech,508.80,489.80,499.30,498.15,1.15,0.23
MOIL,169.90,168.55,168.80,168.45,0.35,0.21
Cummins,946.10,935.35,943.55,941.65,1.90,0.2
L&T Infotech,"7,280.00","7,180.30","7,205.45","7,191.25",14.20,0.2
Mahindra Logist,727.75,700.80,710.55,709.15,1.40,0.2
Tata Inv Corp,"1,423.75","1,400.00","1,411.40","1,408.55",2.85,0.2
Thermax,"1,925.00","1,880.05","1,902.45","1,898.80",3.65,0.19
Tasty Bite,"14,250.00","13,860.00","13,999.05","13,974.20",24.85,0.18
TTK Prestige,"1,014.00",992.00,"1,002.20","1,000.35",1.85,0.18
Coromandel Int,786.80,775.55,778.50,777.15,1.35,0.17
Lakshmi Machine,"9,638.80","9,325.85","9,510.05","9,493.80",16.25,0.17
La Opala RG,428.00,419.35,424.45,423.75,0.70,0.17
Westlife Dev,544.10,531.25,538.35,537.55,0.80,0.15
Sobha,863.50,849.25,852.40,851.15,1.25,0.15
United Brewerie,"1,595.00","1,578.00","1,585.85","1,583.55",2.30,0.15
Alembic,112.00,108.25,109.30,109.15,0.15,0.14
GMM Pfaudler,"5,146.95","4,996.00","5,102.25","5,095.05",7.20,0.14
Nilkamal,"2,469.70","2,432.00","2,460.60","2,457.50",3.10,0.13
Castrol,123.50,121.35,122.10,121.95,0.15,0.12
Hero Motocorp,"2,515.50","2,482.00","2,499.10","2,496.00",3.10,0.12
Relaxo Footwear,"1,373.90","1,331.85","1,349.30","1,347.80",1.50,0.11
Sterlite Techno,279.55,270.95,275.25,274.95,0.30,0.11
BPCL,402.90,395.00,396.20,395.80,0.40,0.1
NBCC (India),51.40,49.70,50.25,50.20,0.05,0.1
CDSL,"1,582.00","1,541.05","1,550.05","1,548.60",1.45,0.09
ABB India,"2,263.95","2,216.50","2,227.10","2,225.25",1.85,0.08
IndusInd Bank,938.45,916.10,922.25,921.70,0.55,0.06
Gulf Oil Lubric,464.95,458.00,460.30,460.05,0.25,0.05
Indoco Remedies,445.10,431.35,437.85,437.65,0.20,0.05
Mahindra Holida,190.95,186.75,188.00,187.90,0.10,0.05
MRF,"74,573.95","73,551.05","74,189.30","74,155.30",34.00,0.05
Oberoi Realty,931.50,905.00,910.95,910.50,0.45,0.05
Axis Bank,740.90,725.25,730.60,730.30,0.30,0.04
Gillette India,"5,324.90","5,282.50","5,301.15","5,300.75",0.40,0.01
