company_name,high,low,last_price,prev_close,change,percent_gain
Bharti Airtel,628.00,598.40,622.20,599.25,22.95,3.83
Tech Mahindra,"1,329.70","1,282.40","1,323.05","1,287.45",35.6,2.77
HDFC,"2,678.70","2,626.85","2,671.65","2,623.90",47.75,1.82
Kotak Mahindra,"1,824.90","1,779.30","1,813.25","1,780.90",32.35,1.82
M&M,789.80,775.15,786.30,774.95,11.35,1.46
HCL Tech,"1,072.30","1,048.00","1,063.70","1,050.55",13.15,1.25
Wipro,608.95,593.10,603.85,596.80,7.05,1.18
Divis Labs,"4,971.60","4,895.00","4,955.05","4,905.70",49.35,1.01
TATA Cons. Prod,774.55,761.05,771.90,764.85,7.05,0.92
Infosys,"1,680.00","1,661.05","1,677.25","1,663.30",13.95,0.84
Axis Bank,764.00,755.00,761.55,755.50,6.05,0.8
Sun Pharma,798.80,782.20,793.35,788.80,4.55,0.58
Reliance,"2,113.00","2,073.75","2,088.05","2,077.15",10.9,0.52
HDFC Life,674.55,663.30,670.30,667.00,3.3,0.49
Nestle,"18,370.70","18,085.10","18,273.30","18,202.30",71,0.39
TCS,"3,349.90","3,315.60","3,333.90","3,322.70",11.2,0.34
HDFC Bank,"1,519.75","1,489.00","1,507.65","1,503.90",3.75,0.25
Eicher Motors,"2,754.00","2,709.10","2,734.35","2,729.00",5.35,0.2
Britannia,"3,644.00","3,611.50","3,637.20","3,636.10",1.1,0.03
