company_name,high,low,last_price,prev_close,change,percent_gain
ONGC,112.70,103.30,108.15,104.05,4.1,3.94
Coal India,134.60,127.00,133.05,128.05,5,3.9
Divis Labs,"4,135.00","3,909.60","4,062.35","3,910.85",151.5,3.87
Grasim,"1,407.40","1,333.00","1,401.75","1,350.70",51.05,3.78
IOC,93.10,88.00,90.85,88.90,1.95,2.19
Sun Pharma,666.60,640.10,654.45,644.50,9.95,1.54
Dr Reddys Labs,"5,211.00","5,125.15","5,163.10","5,102.30",60.8,1.19
Wipro,511.80,489.30,492.75,489.85,2.9,0.59
BPCL,437.50,414.65,421.80,419.55,2.25,0.54
Cipla,921.00,900.75,910.35,906.50,3.85,0.42
Tata Steel,"1,052.60","1,011.10","1,034.00","1,031.35",2.65,0.26
SBI Life Insura,940.50,919.80,928.70,928.20,0.5,0.05
