company_name,high,low,last_price,prev_close,change,percent_gain
Reliance,"2,105.00","1,990.00","2,094.80","1,976.10",118.7,6.01
Grasim,"1,480.00","1,421.00","1,465.45","1,417.15",48.3,3.41
Adani Ports,784.90,754.00,776.15,751.40,24.75,3.29
M&M,853.00,810.50,845.85,828.60,17.25,2.08
Coal India,148.80,144.75,146.90,144.55,2.35,1.63
HDFC Bank,"1,513.00","1,478.75","1,503.45","1,482.65",20.8,1.4
Eicher Motors,"2,710.00","2,626.10","2,638.45","2,604.05",34.4,1.32
Kotak Mahindra,"1,813.00","1,778.25","1,800.75","1,777.25",23.5,1.32
HDFC,"2,549.85","2,511.00","2,541.35","2,508.85",32.5,1.3
IndusInd Bank,"1,025.50","1,003.00","1,019.35","1,006.85",12.5,1.24
JSW Steel,708.80,686.20,689.80,681.85,7.95,1.17
Divis Labs,"4,147.65","4,078.55","4,120.25","4,079.20",41.05,1.01
TATA Cons. Prod,657.70,646.30,654.95,648.55,6.4,0.99
ITC,213.50,211.55,212.90,211.15,1.75,0.83
BPCL,479.90,468.50,471.50,467.85,3.65,0.78
HDFC Life,674.40,662.75,668.95,664.05,4.9,0.74
Bharti Airtel,528.50,520.40,523.60,519.80,3.8,0.73
Tech Mahindra,"1,033.00","1,012.60","1,026.25","1,019.80",6.45,0.63
Tata Steel,"1,143.60","1,097.45","1,103.50","1,096.65",6.85,0.62
Hindalco,398.85,384.80,387.75,385.85,1.9,0.49
ONGC,115.55,111.85,112.35,111.85,0.5,0.45
Britannia,"3,449.00","3,410.00","3,423.45","3,414.65",8.8,0.26
Infosys,"1,414.00","1,396.10","1,405.05","1,402.25",2.8,0.2
Tata Motors,324.50,316.50,318.75,318.60,0.15,0.05
HCL Tech,949.75,937.40,942.55,942.40,0.15,0.02
Maruti Suzuki,"7,047.00","6,940.50","6,970.00","6,968.90",1.1,0.02
Hero Motocorp,"3,033.40","2,956.55","2,991.55","2,991.30",0.25,0.01
