company_name,high,low,last_price,prev_close,change,percent_gain
Bharti Airtel,668.10,625.00,664.05,620.45,43.60,7.03
Bajaj Finance,"7,598.80","7,130.00","7,524.50","7,165.50",359.00,5.01
Eicher Motors,"2,697.90","2,545.00","2,679.25","2,553.95",125.30,4.91
Hindalco,471.15,444.80,468.30,448.05,20.25,4.52
Shree Cements,"28,469.00","27,048.75","28,287.90","27,157.85","1,130.05",4.16
Bajaj Finserv,"17,200.00","16,428.25","17,148.75","16,560.40",588.35,3.55
IOC,111.30,107.40,110.85,107.35,3.50,3.26
Asian Paints,"3,210.00","3,103.05","3,201.35","3,108.75",92.60,2.98
Adani Ports,754.00,728.10,748.30,730.00,18.30,2.51
TCS,"3,804.10","3,703.45","3,786.45","3,701.30",85.15,2.3
Titan Company,"1,925.00","1,875.55","1,921.60","1,878.45",43.15,2.3
Tech Mahindra,"1,454.00","1,406.95","1,447.65","1,419.20",28.45,2
Grasim,"1,504.40","1,467.65","1,500.40","1,471.15",29.25,1.99
UltraTechCement,"7,860.00","7,666.65","7,832.45","7,703.80",128.65,1.67
HCL Tech,"1,193.40","1,162.05","1,182.30","1,163.40",18.90,1.62
ITC,211.60,207.25,211.30,208.00,3.30,1.59
Coal India,146.15,143.25,145.85,143.60,2.25,1.57
HDFC,"2,812.00","2,739.35","2,798.50","2,755.70",42.80,1.55
Cipla,949.70,930.30,947.80,934.70,13.10,1.4
Divis Labs,"5,219.00","5,110.05","5,173.60","5,104.25",69.35,1.36
HUL,"2,737.45","2,675.65","2,724.10","2,687.70",36.40,1.35
Wipro,642.55,628.90,640.95,632.45,8.50,1.34
Kotak Mahindra,"1,759.60","1,739.05","1,753.70","1,735.85",17.85,1.03
SBI Life Insura,"1,194.50","1,171.65","1,192.05","1,180.70",11.35,0.96
NTPC,116.35,114.70,115.95,114.95,1.00,0.87
Sun Pharma,801.00,783.70,794.05,787.20,6.85,0.87
HDFC Bank,"1,583.35","1,562.20","1,581.40","1,568.25",13.15,0.84
SBI,427.00,418.70,426.05,422.70,3.35,0.79
HDFC Life,719.00,704.10,717.75,712.35,5.40,0.76
ICICI Bank,719.90,709.35,719.05,713.65,5.40,0.76
Larsen,"1,676.00","1,645.00","1,672.20","1,660.10",12.10,0.73
Maruti Suzuki,"6,872.00","6,763.55","6,846.10","6,796.90",49.20,0.72
Tata Steel,"1,459.00","1,432.00","1,450.25","1,440.60",9.65,0.67
Hero Motocorp,"2,746.00","2,701.10","2,741.85","2,726.25",15.60,0.57
Dr Reddys Labs,"4,721.75","4,650.50","4,704.05","4,677.85",26.20,0.56
TATA Cons. Prod,867.70,856.45,864.95,860.50,4.45,0.52
Infosys,"1,715.00","1,685.85","1,706.45","1,698.05",8.40,0.49
ONGC,121.00,119.05,120.55,120.15,0.40,0.33
Axis Bank,789.00,778.40,786.50,784.05,2.45,0.31
Britannia,"4,027.30","3,960.00","3,997.50","3,986.35",11.15,0.28
M&M,795.80,781.30,793.30,791.55,1.75,0.22
Bajaj Auto,"3,739.00","3,705.60","3,727.85","3,720.40",7.45,0.2
JSW Steel,692.45,680.45,687.60,686.55,1.05,0.15
UPL,747.35,735.45,741.25,740.45,0.80,0.11
