company_name,high,low,last_price,prev_close,change,percent_gain
Spandana Sphoor,404.50,339.00,404.50,337.10,67.40,19.99
VIP Industries,688.10,618.25,676.55,602.30,74.25,12.33
Elgi Equipments,388.70,341.90,381.90,340.95,40.95,12.01
Indian Bank,172.30,154.75,168.15,153.05,15.10,9.87
Karur Vysya,56.60,51.40,55.60,51.35,4.25,8.28
CCL Products,514.95,471.70,510.10,471.25,38.85,8.24
Dr Lal PathLab,"3,275.00","2,970.00","3,211.35","2,981.10",230.25,7.72
TV18 Broadcast,63.40,56.90,60.95,56.75,4.20,7.4
Dishman Carboge,208.65,194.90,206.95,193.25,13.70,7.09
Union Bank,50.15,46.85,49.80,46.55,3.25,6.98
Can Fin Homes,669.95,628.75,667.55,624.20,43.35,6.94
Lux Industries,"2,890.00","2,706.75","2,876.35","2,691.10",185.25,6.88
Varroc Engineer,429.00,397.20,422.15,395.30,26.85,6.79
Vodafone Idea,11.95,10.90,11.40,10.70,0.70,6.54
Prince Pipes,719.80,679.00,716.45,676.00,40.45,5.98
Bharat Rasayan,"13,200.00","12,314.80","13,065.50","12,335.70",729.80,5.92
APL Apollo,929.00,875.80,922.70,872.10,50.60,5.8
IndusInd Bank,981.80,930.10,975.35,922.30,53.05,5.75
Advanced Enzyme,345.00,321.80,336.10,317.85,18.25,5.74
Motilal Oswal,930.95,875.00,920.65,872.60,48.05,5.51
Gujarat Fluoro,"3,147.00","2,927.50","3,125.40","2,966.15",159.25,5.37
CreditAccess Gr,658.90,617.00,654.20,621.05,33.15,5.34
Mah Seamless,572.70,537.00,564.30,535.95,28.35,5.29
Guj State Petro,318.65,300.05,314.20,298.70,15.50,5.19
Capri Global,629.50,586.10,598.30,568.90,29.40,5.17
Bajaj Finserv,"16,750.00","15,925.00","16,706.00","15,903.85",802.15,5.04
SKF India,"3,792.00","3,601.40","3,781.25","3,600.10",181.15,5.03
IIFL Finance,346.05,332.20,346.05,329.60,16.45,4.99
Sun Pharma Adv,349.00,329.45,344.20,327.95,16.25,4.96
CAMS,"2,948.00","2,770.00","2,901.90","2,765.20",136.70,4.94
IRB Infra,279.50,267.05,279.30,266.20,13.10,4.92
Bank of India,57.90,55.25,57.75,55.05,2.70,4.9
Blue Star,924.50,855.60,911.95,870.30,41.65,4.79
Oracle Fin Serv,"3,760.00","3,562.90","3,742.35","3,571.50",170.85,4.78
JK Paper,237.00,225.00,234.00,223.40,10.60,4.74
Polyplex Corp,"1,940.00","1,840.45","1,927.05","1,839.90",87.15,4.74
Aegis Logistics,217.30,206.40,214.65,205.35,9.30,4.53
Dish TV,17.40,16.40,17.35,16.60,0.75,4.52
Finolex Cables,515.00,487.45,509.25,487.45,21.80,4.47
Sudarshan Chem,624.10,588.55,612.85,586.80,26.05,4.44
Deepak Nitrite,"2,384.00","2,272.00","2,362.40","2,264.30",98.10,4.33
BSE Limited,"2,087.15","2,000.10","2,078.05","1,991.95",86.10,4.32
Dixon Technolog,"4,659.95","4,468.15","4,628.40","4,437.80",190.60,4.29
Canara Bank,272.00,257.75,269.65,258.75,10.90,4.21
KPR Mill,728.80,684.25,716.75,687.80,28.95,4.21
NLC India,68.85,66.00,68.25,65.50,2.75,4.2
LIC Housing Fin,405.90,389.60,403.60,387.55,16.05,4.14
IOB,21.90,21.00,21.65,20.80,0.85,4.09
Network 18,86.65,82.85,85.90,82.55,3.35,4.06
Honeywell Autom,"46,200.00","44,310.25","46,086.10","44,310.25","1,775.85",4.01
Brigade Ent,540.00,504.95,521.70,501.80,19.90,3.97
Firstsource Sol,168.70,160.80,166.90,160.60,6.30,3.92
IDFC First Bank,49.45,47.55,49.30,47.45,1.85,3.9
Hitachi Energy,"3,390.00","3,208.35","3,355.75","3,231.20",124.55,3.85
KRBL,243.75,234.80,242.75,233.85,8.90,3.81
Sonata,859.95,835.05,855.20,823.85,31.35,3.81
AU Small Financ,"1,404.05","1,347.00","1,396.80","1,347.00",49.80,3.7
Bank of Mah,21.50,20.45,21.30,20.55,0.75,3.65
IOL Chemicals,459.90,443.50,457.95,441.85,16.10,3.64
PNB,43.00,41.20,42.80,41.30,1.50,3.63
HDFC AMC,"2,310.00","2,221.05","2,295.30","2,216.25",79.05,3.57
Tube Investment,"1,758.60","1,681.55","1,746.65","1,686.75",59.90,3.55
Godrej Prop,"1,786.80","1,727.00","1,782.20","1,721.50",60.70,3.53
Trent,"1,107.00","1,049.90","1,097.55","1,060.40",37.15,3.5
NMDC,151.20,145.30,150.50,145.50,5.00,3.44
Metropolis,"2,651.00","2,561.20","2,631.40","2,544.10",87.30,3.43
Apollo Hospital,"4,683.00","4,520.65","4,666.30","4,512.05",154.25,3.42
Caplin Labs,830.00,799.00,825.70,798.40,27.30,3.42
Guj Alkali,730.95,702.00,721.90,698.25,23.65,3.39
NOCIL,238.75,229.90,236.55,228.80,7.75,3.39
Relaxo Footwear,"1,324.00","1,262.35","1,307.70","1,264.80",42.90,3.39
Granules India,322.25,312.40,321.35,310.85,10.50,3.38
BASF,"3,238.00","3,095.45","3,186.30","3,082.45",103.85,3.37
HCL Tech,"1,173.85","1,133.30","1,170.95","1,132.80",38.15,3.37
PI Industries,"2,541.85","2,451.00","2,519.90","2,437.65",82.25,3.37
Bajaj Finance,"7,280.00","7,095.00","7,247.45","7,014.60",232.85,3.32
JB Chemicals,"1,875.00","1,764.45","1,842.75","1,783.60",59.15,3.32
GMR Infra,44.20,42.70,43.80,42.40,1.40,3.3
HDFC Life,645.80,624.10,644.15,623.90,20.25,3.25
