company_name,high,low,last_price,prev_close,change,percent_gain
Adani Ports,898.80,835.65,878.60,833.85,44.75,5.37
Power Grid Corp,237.80,226.90,236.25,226.15,10.10,4.47
NTPC,116.75,112.00,116.40,111.75,4.65,4.16
Shree Cements,"29,344.85","28,209.95","29,155.80","28,153.65","1,002.15",3.56
Tata Motors,351.00,339.75,345.50,334.95,10.55,3.15
UltraTechCement,"6,907.95","6,663.00","6,849.65","6,664.30",185.35,2.78
Coal India,158.85,155.45,156.25,153.10,3.15,2.06
TATA Cons. Prod,707.00,687.30,699.95,686.95,13.00,1.89
UPL,862.25,834.20,850.50,836.25,14.25,1.7
Reliance,"2,242.00","2,185.00","2,227.40","2,190.50",36.90,1.68
IndusInd Bank,"1,032.65","1,009.50","1,025.20","1,009.30",15.90,1.58
Britannia,"3,555.00","3,478.50","3,542.60","3,489.30",53.30,1.53
Tech Mahindra,"1,038.95","1,019.45","1,034.40","1,019.20",15.20,1.49
HCL Tech,951.95,937.10,949.60,936.55,13.05,1.39
Larsen,"1,569.50","1,540.75","1,557.80","1,537.55",20.25,1.32
Wipro,551.20,542.70,548.25,541.20,7.05,1.3
ITC,212.40,210.20,211.45,208.75,2.70,1.29
TCS,"3,190.45","3,133.60","3,183.20","3,143.75",39.45,1.25
Axis Bank,753.95,741.50,751.10,742.05,9.05,1.22
ICICI Bank,650.00,644.25,648.20,642.70,5.50,0.86
Maruti Suzuki,"7,328.85","7,211.10","7,275.65","7,214.70",60.95,0.84
Tata Steel,"1,150.00","1,125.55","1,128.70","1,120.70",8.00,0.71
Bharti Airtel,541.00,533.00,536.45,532.70,3.75,0.7
BPCL,485.40,478.75,481.40,478.25,3.15,0.66
Nestle,"17,590.00","17,353.50","17,532.55","17,426.80",105.75,0.61
Eicher Motors,"2,797.90","2,745.10","2,754.45","2,744.60",9.85,0.36
Titan Company,"1,713.85","1,676.00","1,685.10","1,679.50",5.60,0.33
Infosys,"1,392.00","1,377.30","1,389.65","1,385.65",4.00,0.29
Asian Paints,"2,941.00","2,903.95","2,933.10","2,924.90",8.20,0.28
Sun Pharma,677.80,670.90,675.35,673.95,1.40,0.21
Kotak Mahindra,"1,825.00","1,807.00","1,814.90","1,811.20",3.70,0.2
Hero Motocorp,"3,076.60","3,040.75","3,052.25","3,048.40",3.85,0.13
IOC,115.75,114.30,114.70,114.60,0.10,0.09
