company_name,high,low,last_price,prev_close,change,percent_gain
Power Grid Corp,245.50,233.80,242.10,234.05,8.05,3.44
SBI Life Insura,"1,007.00",978.15,998.60,979.85,18.75,1.91
NTPC,121.00,115.80,118.10,116.20,1.9,1.64
Titan Company,"1,739.90","1,696.15","1,730.75","1,712.50",18.25,1.07
Divis Labs,"4,315.00","4,230.20","4,267.45","4,241.20",26.25,0.62
Asian Paints,"2,965.00","2,919.60","2,943.55","2,926.25",17.3,0.59
Cipla,975.00,950.20,958.65,953.75,4.9,0.51
Nestle,"17,625.60","17,440.00","17,557.15","17,482.60",74.55,0.43
HCL Tech,985.00,965.10,971.30,967.20,4.1,0.42
Coal India,161.40,155.20,156.40,156.00,0.4,0.26
Infosys,"1,425.00","1,404.60","1,415.30","1,412.95",2.35,0.17
