company_name,high,low,last_price,prev_close,change,percent_gain
IndusInd Bank,"1,186.50","1,071.00","1,130.95","1,053.95",77,7.31
ITC,233.65,216.30,230.75,216.00,14.75,6.83
SBI,466.10,442.75,463.70,443.85,19.85,4.47
Reliance,"2,436.75","2,367.00","2,428.20","2,378.30",49.9,2.1
Kotak Mahindra,"1,910.00","1,868.00","1,906.80","1,871.70",35.1,1.88
ICICI Bank,729.40,712.85,727.20,714.35,12.85,1.8
IOC,119.00,116.15,118.35,116.40,1.95,1.68
Hero Motocorp,"2,926.00","2,881.90","2,920.40","2,874.95",45.45,1.58
Axis Bank,807.45,789.10,802.60,791.40,11.2,1.42
HDFC Life,756.20,743.50,755.15,746.30,8.85,1.19
SBI Life Insura,"1,187.00","1,168.00","1,184.90","1,172.45",12.45,1.06
Bajaj Auto,"3,834.00","3,780.05","3,813.50","3,779.10",34.4,0.91
Power Grid Corp,181.65,178.30,179.45,177.90,1.55,0.87
HDFC Bank,"1,564.30","1,536.30","1,559.95","1,546.80",13.15,0.85
Coal India,163.00,157.55,162.30,161.05,1.25,0.78
Eicher Motors,"2,883.40","2,843.55","2,860.20","2,841.95",18.25,0.64
Adani Ports,772.75,760.00,769.65,765.95,3.7,0.48
Maruti Suzuki,"6,949.00","6,870.00","6,930.95","6,909.00",21.95,0.32
TATA Cons. Prod,883.00,871.35,874.00,871.55,2.45,0.28
Larsen,"1,728.50","1,709.25","1,721.25","1,717.00",4.25,0.25
M&M,761.00,751.35,756.95,755.10,1.85,0.25
ONGC,131.25,127.40,128.70,128.45,0.25,0.19
Divis Labs,"5,174.05","5,125.10","5,166.90","5,158.90",8,0.16
Cipla,964.80,950.20,954.00,952.95,1.05,0.11
Sun Pharma,784.55,778.30,781.05,780.65,0.4,0.05
