company_name,high,low,last_price,prev_close,change,percent_gain
Divis Labs,"5,315.50","4,890.00","5,220.70","4,832.30",388.4,8.04
Hindalco,509.45,481.00,505.70,484.35,21.35,4.41
NTPC,149.35,140.50,145.55,139.90,5.65,4.04
Bajaj Finserv,"17,936.00","17,301.00","17,806.20","17,177.80",628.4,3.66
Tata Motors,343.25,335.15,342.00,333.30,8.7,2.61
SBI,464.40,451.60,463.15,451.65,11.5,2.55
Bajaj Finance,"7,769.00","7,560.15","7,695.05","7,522.75",172.3,2.29
Tata Steel,"1,327.75","1,280.40","1,324.15","1,297.85",26.3,2.03
Tech Mahindra,"1,405.55","1,372.05","1,399.05","1,371.25",27.8,2.03
SBI Life Insura,"1,240.00","1,206.05","1,230.85","1,209.05",21.8,1.8
Dr Reddys Labs,"5,077.00","4,950.00","5,042.70","4,955.85",86.85,1.75
TATA Cons. Prod,817.25,801.75,814.30,801.25,13.05,1.63
M&M,852.00,828.10,841.15,827.85,13.3,1.61
IndusInd Bank,"1,125.00","1,106.00","1,119.80","1,104.05",15.75,1.43
Axis Bank,781.15,770.30,779.00,768.15,10.85,1.41
Reliance,"2,574.85","2,537.05","2,556.15","2,523.70",32.45,1.29
Adani Ports,747.50,736.05,744.20,734.95,9.25,1.26
TCS,"3,783.65","3,707.45","3,773.30","3,730.20",43.1,1.16
ICICI Bank,703.35,694.05,700.20,692.35,7.85,1.13
Larsen,"1,723.95","1,684.05","1,715.25","1,696.90",18.35,1.08
JSW Steel,686.80,662.10,681.15,674.25,6.9,1.02
ONGC,148.50,147.00,147.60,146.25,1.35,0.92
Infosys,"1,688.00","1,665.40","1,678.75","1,665.15",13.6,0.82
Bharti Airtel,686.20,669.70,681.40,675.90,5.5,0.81
Asian Paints,"3,230.50","3,178.00","3,201.60","3,177.85",23.75,0.75
Wipro,643.60,635.95,641.05,636.25,4.8,0.75
Coal India,193.35,188.30,189.95,188.70,1.25,0.66
BPCL,438.00,433.50,435.85,433.05,2.8,0.65
Shree Cements,"29,340.00","29,040.50","29,289.30","29,099.55",189.75,0.65
Sun Pharma,838.90,826.45,832.00,826.60,5.4,0.65
ITC,238.35,235.40,236.60,235.35,1.25,0.53
HDFC,"2,770.00","2,720.60","2,725.20","2,711.65",13.55,0.5
UltraTechCement,"7,609.90","7,495.00","7,515.60","7,483.55",32.05,0.43
HCL Tech,"1,293.60","1,273.75","1,278.65","1,273.75",4.9,0.38
Hero Motocorp,"2,870.00","2,850.00","2,855.55","2,847.95",7.6,0.27
HDFC Bank,"1,601.35","1,583.60","1,585.75","1,582.70",3.05,0.19
Maruti Suzuki,"7,214.95","7,131.80","7,170.30","7,162.30",8,0.11
