company_name,high,low,last_price,prev_close,change,percent_gain
BSE Limited,"2,650.40","2,265.00","2,619.45","2,208.70",410.75,18.6
Bharat Rasayan,"13,999.00","12,075.40","13,674.00","12,143.20","1,530.80",12.61
EPL,182.45,158.95,176.15,157.00,19.15,12.2
TTK Prestige,919.00,781.85,860.15,771.70,88.45,11.46
TCNS Clothing C,788.20,696.05,778.95,699.00,79.95,11.44
Kajaria Ceramic,994.10,914.50,983.40,894.05,89.35,9.99
IOL Chemicals,437.00,391.05,413.20,377.75,35.45,9.38
Star Cement,96.40,87.30,94.55,86.65,7.90,9.12
Welspun India,112.10,104.10,111.30,102.35,8.95,8.74
JK Lakshmi Cem,441.80,412.00,437.75,403.40,34.35,8.52
CDSL,"1,497.90","1,392.00","1,466.60","1,360.85",105.75,7.77
Radico Khaitan,929.00,887.00,925.85,863.70,62.15,7.2
Minda Ind,"1,000.00",942.55,992.95,931.80,61.15,6.56
Century,814.10,747.10,790.70,743.75,46.95,6.31
Swan Energy,200.00,173.00,181.05,170.45,10.60,6.22
Galaxy Surfacta,"2,830.00","2,650.05","2,783.80","2,625.90",157.90,6.01
Sundaram Fin,"1,918.00","1,811.15","1,900.70","1,793.75",106.95,5.96
Eris Life,728.00,690.15,720.95,682.65,38.30,5.61
P and G,"15,800.00","14,780.30","15,535.65","14,752.30",783.35,5.31
MCX India,"1,339.45","1,273.50","1,328.75","1,262.75",66.00,5.23
Adani Enterpris,"1,749.60","1,678.25","1,742.85","1,656.55",86.30,5.21
HUL,"2,114.00","2,049.00","2,101.95","1,997.90",104.05,5.21
Suprajit Eng,316.15,299.00,309.65,294.55,15.10,5.13
Pidilite Ind,"2,364.70","2,275.00","2,349.90","2,237.60",112.30,5.02
Adani Total Gas,"1,696.10","1,622.05","1,696.05","1,615.35",80.70,5
Indiamart Inter,"4,521.00","4,400.05","4,500.80","4,286.45",214.35,5
Adani Trans,"2,272.85","2,180.00","2,272.75","2,164.65",108.10,4.99
Trident,55.10,55.10,55.10,52.50,2.60,4.95
Infibeam Avenue,44.75,41.60,43.80,41.75,2.05,4.91
Astral Ltd,"1,945.55","1,883.65","1,936.30","1,845.80",90.50,4.9
V-Guard Ind,216.40,207.05,215.05,205.05,10.00,4.88
Chambal Fert,416.90,399.00,414.45,395.55,18.90,4.78
Interglobe Avi,"1,824.60","1,753.40","1,789.45","1,709.10",80.35,4.7
Chola Invest.,675.70,647.85,670.45,640.50,29.95,4.68
Tube Investment,"1,578.50","1,510.05","1,572.95","1,503.55",69.40,4.62
DLF,360.70,346.70,354.65,339.20,15.45,4.55
La Opala RG,377.05,355.00,369.85,353.80,16.05,4.54
NOCIL,214.10,201.20,206.00,197.10,8.90,4.52
IRB Infra,232.35,224.00,231.20,221.30,9.90,4.47
Tasty Bite,"11,600.00","11,241.65","11,534.60","11,041.75",492.85,4.46
Mah Seamless,546.95,521.05,538.30,515.40,22.90,4.44
APL Apollo,896.00,853.25,883.30,846.15,37.15,4.39
UTI AMC,897.40,864.00,890.25,853.55,36.70,4.3
Westlife Dev,482.00,458.45,475.15,455.60,19.55,4.29
Tata Steel,"1,313.80","1,241.00","1,308.70","1,255.35",53.35,4.25
Nilkamal,"2,090.00","2,025.00","2,082.40","1,997.65",84.75,4.24
Grasim,"1,575.00","1,531.10","1,554.90","1,493.35",61.55,4.12
Jindal Steel,470.85,439.90,467.80,449.75,18.05,4.01
CCL Products,396.00,378.05,387.35,372.45,14.90,4
Dish TV,16.15,15.50,15.80,15.20,0.60,3.95
Tanla Platforms,"1,518.00","1,472.25","1,485.95","1,430.00",55.95,3.91
Endurance Techn,"1,218.50","1,180.00","1,185.85","1,141.70",44.15,3.87
JSW Steel,652.15,624.00,650.75,627.15,23.60,3.76
SBI,476.65,461.65,468.70,451.70,17.00,3.76
BEML,"1,503.95","1,435.15","1,473.50","1,420.25",53.25,3.75
CG Consumer,404.15,389.15,399.20,384.85,14.35,3.73
HPCL,289.00,275.05,279.15,269.10,10.05,3.73
Apollo Tyres,187.90,182.30,183.65,177.10,6.55,3.7
Prince Pipes,661.45,638.20,655.15,631.80,23.35,3.7
United Spirits,860.70,825.15,846.55,817.10,29.45,3.6
Heidelberg Cem,197.05,191.45,195.55,188.80,6.75,3.58
TATA Cons. Prod,727.50,705.55,724.20,699.15,25.05,3.58
TML-D,214.50,203.15,206.45,199.35,7.10,3.56
Rossari,963.60,939.70,948.30,916.00,32.30,3.53
IOC,121.40,117.70,120.95,116.95,4.00,3.42
Affle India,"1,289.00","1,246.10","1,258.60","1,217.50",41.10,3.38
Tata Motors,434.95,414.00,419.60,405.90,13.70,3.38
JK Paper,240.25,233.05,238.65,230.90,7.75,3.36
Dabur India,547.00,531.55,545.70,528.10,17.60,3.33
Phoenix Mills,958.75,912.65,928.80,898.85,29.95,3.33
Colgate,"1,499.50","1,458.80","1,496.95","1,449.05",47.90,3.31
IndusInd Bank,928.00,890.70,904.30,875.35,28.95,3.31
Shilpa,429.85,409.00,415.90,402.60,13.30,3.3
Oberoi Realty,924.50,880.00,904.25,875.55,28.70,3.28
Sequent Scienti,132.00,126.50,128.10,124.10,4.00,3.22
Havells India,"1,134.20","1,105.60","1,127.70","1,092.65",35.05,3.21
Dilip Buildcon,264.95,255.50,258.40,250.40,8.00,3.19
Britannia,"3,248.00","3,144.80","3,222.95","3,123.85",99.10,3.17
IRCTC,772.00,750.00,758.10,735.05,23.05,3.14
Bharat Dynamics,480.95,464.35,475.40,461.00,14.40,3.12
SAIL,99.60,96.60,99.10,96.10,3.00,3.12
Can Fin Homes,606.60,585.40,591.20,573.35,17.85,3.11
Axis Bank,720.40,688.25,694.95,674.20,20.75,3.08
Mahindra Logist,438.05,421.45,430.00,417.20,12.80,3.07
Bank of Baroda,105.45,101.20,101.85,98.85,3.00,3.03
Polycab,"2,334.65","2,285.10","2,314.10","2,246.20",67.90,3.02
Bajaj Finserv,"15,850.00","15,305.05","15,467.45","15,015.20",452.25,3.01
PCBL,205.30,196.30,201.80,195.90,5.90,3.01
Happiest Minds ,"1,049.90","1,011.00","1,015.40",985.80,29.60,3
Kalpataru Power,399.90,383.30,388.65,377.45,11.20,2.97
Gujarat Fluoro,"2,694.00","2,620.00","2,643.75","2,567.80",75.95,2.96
Nestle,"17,685.25","17,221.00","17,649.10","17,145.60",503.50,2.94
Berger Paints,707.00,665.00,677.15,657.90,19.25,2.93
Adani Green Ene,"1,915.00","1,853.20","1,881.85","1,828.75",53.10,2.9
Alkyl Amines,"3,094.75","3,015.80","3,039.75","2,954.60",85.15,2.88
Ceat,"1,026.70",995.80,"1,012.85",984.55,28.30,2.87
Alembic,84.90,82.25,83.65,81.35,2.30,2.83
Akzo Nobel,"1,930.75","1,877.00","1,918.15","1,865.90",52.25,2.8
JM Financial,65.25,62.50,65.00,63.25,1.75,2.77
WABCO India,"7,370.20","7,112.30","7,288.00","7,093.25",194.75,2.75
SRF,"2,304.00","2,247.00","2,284.70","2,223.80",60.90,2.74
JK Tyre & Ind,115.00,108.60,110.90,107.95,2.95,2.73
Raymond,731.00,696.20,705.40,686.65,18.75,2.73
Navin Fluorine,"3,819.95","3,715.15","3,756.50","3,658.35",98.15,2.68
Maruti Suzuki,"7,399.85","7,177.30","7,211.80","7,026.85",184.95,2.63
Sharda Crop,560.00,542.40,548.80,535.10,13.70,2.56
Cochin Shipyard,299.00,292.55,296.85,289.55,7.30,2.52
IOB,18.60,18.10,18.35,17.90,0.45,2.51
Bajaj Auto,"3,440.00","3,385.40","3,422.35","3,339.00",83.35,2.5
Page Industries,"41,285.00","40,450.00","41,000.55","39,999.20","1,001.35",2.5
L&T Technology,"4,966.95","4,821.10","4,941.00","4,821.10",119.90,2.49
PNC Infratech,249.45,242.50,246.85,240.85,6.00,2.49
KNR Construct,308.90,300.05,302.00,294.70,7.30,2.48
Narayana Hruda,682.10,655.30,671.60,655.45,16.15,2.46
MRPL,45.10,43.00,43.95,42.90,1.05,2.45
Hindustan Aeron,"1,389.00","1,337.55","1,368.20","1,335.55",32.65,2.44
Federal Bank,97.25,93.75,94.70,92.45,2.25,2.43
SBI Life Insura,"1,057.10","1,036.05","1,050.05","1,025.20",24.85,2.42
Vinati Organics,"1,919.45","1,874.80","1,891.90","1,847.40",44.50,2.41
Finolex Ind,159.55,154.60,156.85,153.20,3.65,2.38
BASF,"2,870.85","2,791.95","2,845.55","2,779.75",65.80,2.37
DCB Bank,72.65,71.20,71.60,69.95,1.65,2.36
ICICI Prudentia,469.45,458.45,459.85,449.25,10.60,2.36
ACC,"2,073.95","2,001.00","2,047.60","2,000.85",46.75,2.34
Escorts,"1,821.85","1,776.00","1,816.30","1,774.85",41.45,2.34
NCC,65.00,62.00,63.45,62.00,1.45,2.34
Triveni Turbine,185.95,179.05,181.45,177.30,4.15,2.34
Indoco Remedies,377.70,365.05,371.50,363.20,8.30,2.29
Adani Ports,737.65,720.60,730.40,714.10,16.30,2.28
Prestige Estate,447.95,430.00,432.85,423.20,9.65,2.28
Grindwell Norto,"1,813.85","1,739.15","1,774.80","1,735.45",39.35,2.27
Jubilant Food,"2,837.55","2,719.00","2,755.25","2,694.75",60.50,2.25
Exide Ind,153.75,150.25,151.20,147.95,3.25,2.2
Larsen,"1,758.00","1,707.00","1,728.20","1,690.95",37.25,2.2
M&M Financial,149.00,143.50,144.15,141.05,3.10,2.2
Rajesh Exports,736.45,715.00,725.85,710.20,15.65,2.2
City Union Bank,126.00,122.20,123.30,120.70,2.60,2.15
Sterling Wilson,339.50,330.60,331.40,324.45,6.95,2.14
KPIT Tech,608.70,585.10,589.50,577.30,12.20,2.11
FDC,273.60,266.85,269.65,264.10,5.55,2.1
Ircon Internati,41.70,41.15,41.35,40.50,0.85,2.1
Ratnamani Metal,"2,248.05","2,171.65","2,229.25","2,183.30",45.95,2.1
Tata Chemicals,925.65,894.90,909.60,890.90,18.70,2.1
TCI Express,"1,830.00","1,780.00","1,803.05","1,766.15",36.90,2.09
V-Mart Retail,"3,691.15","3,640.00","3,651.80","3,577.00",74.80,2.09
Syngene Intl,569.00,554.10,564.60,553.50,11.10,2.01
Vardhman Text,"2,686.45","2,618.20","2,643.60","2,592.10",51.50,1.99
Orient Electric,323.65,317.45,322.10,315.80,6.30,1.99
HDFC,"2,287.00","2,206.65","2,237.95","2,194.40",43.55,1.98
CRISIL,"2,855.00","2,775.00","2,788.90","2,735.20",53.70,1.96
IFB Industries,897.75,846.45,855.80,839.35,16.45,1.96
ICICI Lombard ,"1,284.80","1,248.00","1,260.15","1,236.10",24.05,1.95
Zydus Wellness,"1,577.95","1,532.95","1,536.40","1,507.80",28.60,1.9
Deepak Nitrite,"2,090.00","2,004.00","2,012.15","1,974.65",37.50,1.9
Vedanta,379.50,363.45,378.25,371.25,7.00,1.89
Rail Vikas,33.00,32.40,32.60,32.00,0.60,1.88
GNFC,635.20,618.05,630.50,618.95,11.55,1.87
BPCL,354.00,345.50,349.00,342.65,6.35,1.85
Indian Bank,153.90,146.00,148.75,146.05,2.70,1.85
Mazagon Dock,251.95,247.85,250.25,245.70,4.55,1.85
Siemens,"2,358.00","2,285.00","2,322.95","2,280.80",42.15,1.85
GE Power India,158.85,154.40,154.95,152.20,2.75,1.81
Aarti Drugs,469.25,461.25,463.00,454.75,8.25,1.81
Varun Beverages,938.90,910.00,922.40,906.00,16.40,1.81
Indo Count,176.90,168.90,170.15,167.15,3.00,1.79
Torrent Power,486.00,477.00,483.35,474.85,8.50,1.79
AIA Engineering,"1,729.50","1,675.65","1,702.45","1,672.60",29.85,1.78
Zydus Life,368.00,361.50,365.75,359.35,6.40,1.78
New India Assur,119.15,116.10,117.15,115.10,2.05,1.78
Avenue Supermar,"4,239.90","4,142.30","4,168.60","4,096.70",71.90,1.76
Emami,481.35,472.60,478.80,470.50,8.30,1.76
TVS Motor,578.20,559.70,565.25,555.45,9.80,1.76
Voltas,"1,199.95","1,175.45","1,178.65","1,158.40",20.25,1.75
Bajaj Finance,"6,794.00","6,501.00","6,584.90","6,472.50",112.40,1.74
Gland,"3,381.10","3,310.00","3,356.85","3,299.60",57.25,1.74
PVR,"1,708.60","1,647.55","1,673.85","1,645.25",28.60,1.74
Amara Raja Batt,583.45,570.00,574.65,564.85,9.80,1.73
Sundram,834.50,815.20,822.95,809.00,13.95,1.72
HDFC AMC,"2,185.00","2,140.45","2,169.40","2,133.40",36.00,1.69
Marico,504.90,497.90,500.80,492.60,8.20,1.66
Shriram Trans,"1,100.00","1,055.10","1,079.50","1,061.85",17.65,1.66
Bombay Burmah,940.00,917.45,924.10,909.10,15.00,1.65
Balaji Amines,"2,995.00","2,894.55","2,926.10","2,878.80",47.30,1.64
Central Bank,19.10,18.60,18.80,18.50,0.30,1.62
Caplin Labs,749.85,728.60,733.00,721.30,11.70,1.62
Reliance,"2,405.00","2,360.00","2,392.25","2,354.10",38.15,1.62
Godrej Ind,513.00,507.35,510.75,502.65,8.10,1.61
Kansai Nerolac,463.45,445.40,451.65,444.55,7.10,1.6
LIC Housing Fin,360.70,350.90,353.25,347.70,5.55,1.6
Tata Inv Corp,"1,369.00","1,336.55","1,344.05","1,322.85",21.20,1.6
IWML,"1,519.00","1,482.20","1,506.65","1,483.10",23.55,1.59
Divis Labs,"4,334.00","4,252.25","4,300.90","4,234.05",66.85,1.58
Gujarat Pipavav,84.70,83.30,84.10,82.80,1.30,1.57
HDFC Bank,"1,427.00","1,380.25","1,392.70","1,371.15",21.55,1.57
J. K. Cement,"2,448.80","2,269.80","2,293.05","2,257.55",35.50,1.57
SUMITOMO,397.50,389.00,394.50,388.40,6.10,1.57
Wockhardt,326.40,310.60,313.15,308.35,4.80,1.56
