company_name,high,low,last_price,prev_close,change,percent_gain
MRPL,90.35,83.50,90.35,82.15,8.20,9.98
Mahindra CIE,244.30,217.30,241.90,223.75,18.15,8.11
Network 18,71.50,62.00,67.80,62.85,4.95,7.88
GE Shipping,397.90,366.65,392.35,365.15,27.20,7.45
Tube Investment,"1,790.00","1,623.85","1,753.80","1,632.80",121.00,7.41
Oil India,252.90,236.70,249.65,233.50,16.15,6.92
JK Paper,309.45,287.10,307.95,290.45,17.50,6.03
3M India,"22,818.15","20,531.00","22,013.05","20,838.75","1,174.30",5.64
Prince Pipes,620.00,580.00,614.30,581.90,32.40,5.57
ONGC,151.75,142.15,149.35,141.50,7.85,5.55
Dhani Services,32.55,31.25,32.55,31.00,1.55,5
Phoenix Mills,"1,230.90","1,092.85","1,189.35","1,134.35",55.00,4.85
Nazara,681.70,624.00,674.00,643.80,30.20,4.69
TV18 Broadcast,40.85,37.30,39.60,37.85,1.75,4.62
Jamna Auto,119.00,110.50,117.65,112.45,5.20,4.62
Adani Total Gas,"2,410.00","2,230.00","2,394.40","2,289.80",104.60,4.57
Strides Pharma ,358.20,331.90,351.30,336.05,15.25,4.54
FDC,246.45,234.50,245.05,235.05,10.00,4.25
Linde India,"3,325.00","3,051.50","3,227.90","3,097.15",130.75,4.22
Grindwell Norto,"1,645.00","1,553.40","1,638.85","1,573.80",65.05,4.13
Hindalco,345.25,325.30,343.55,329.95,13.60,4.12
Vinati Organics,"1,965.00","1,835.00","1,936.75","1,866.50",70.25,3.76
Petronet LNG,216.20,206.75,215.75,208.15,7.60,3.65
Blue Dart,"7,850.00","7,194.05","7,563.85","7,301.55",262.30,3.59
Kalyan Jeweller,61.00,58.00,60.45,58.45,2.00,3.42
Fine Organics,"5,000.00","4,810.10","4,970.15","4,807.00",163.15,3.39
Hind Copper,90.70,86.25,90.20,87.25,2.95,3.38
BASF,"2,650.00","2,521.75","2,630.40","2,544.85",85.55,3.36
Guj Alkali,717.70,683.00,706.30,683.90,22.40,3.28
EPL,160.00,150.30,158.00,153.00,5.00,3.27
Jindal Steel,334.25,321.10,333.05,322.50,10.55,3.27
SKF India,"3,628.00","3,373.00","3,546.65","3,435.70",110.95,3.23
"NALCO",72.65,69.55,72.45,70.20,2.25,3.21
Metro Brands,588.90,562.60,580.15,562.60,17.55,3.12
Vedanta,235.75,222.00,234.80,227.80,7.00,3.07
CESC,73.80,70.55,72.95,70.85,2.10,2.96
Dr Lal PathLab,"2,185.00","2,060.00","2,170.55","2,108.60",61.95,2.94
Mahindra Logist,478.95,447.95,466.80,453.85,12.95,2.85
Rajesh Exports,603.00,570.45,589.90,573.70,16.20,2.82
Shipping Corp,99.00,94.05,98.25,95.65,2.60,2.72
M&M,"1,121.45","1,079.45","1,112.00","1,082.70",29.30,2.71
Godfrey Phillip,"1,094.85","1,040.95","1,081.35","1,052.95",28.40,2.7
Granules India,282.00,259.65,275.25,268.15,7.10,2.65
Ashok Leyland,146.00,140.25,145.00,141.30,3.70,2.62
SJVN,27.05,26.15,27.00,26.35,0.65,2.47
Restaurant Bran,110.35,105.40,109.35,106.80,2.55,2.39
Coal India,186.95,180.75,186.40,182.05,4.35,2.39
KPIT Tech,519.65,497.00,516.30,504.40,11.90,2.36
Gujarat Gas,436.65,420.50,435.70,425.80,9.90,2.33
TVS Motor,823.60,793.10,820.20,801.50,18.70,2.33
Mindtree,"3,040.00","2,895.15","3,027.05","2,958.55",68.50,2.32
CG Power ,192.90,182.95,191.30,187.00,4.30,2.3
Guj Amb Exports,286.00,270.00,283.60,277.45,6.15,2.22
