company_name,high,low,last_price,prev_close,change,percent_gain
AstraZeneca,"3,025.00","2,642.00","2,955.40","2,639.10",316.30,11.99
Godrej Ind,495.00,436.05,484.70,439.10,45.60,10.38
Dr Lal PathLab,"2,211.20","2,002.00","2,204.50","2,010.20",194.30,9.67
Indiamart Inter,"4,579.00","4,229.80","4,515.30","4,174.60",340.70,8.16
Whirlpool,"1,628.80","1,500.05","1,622.40","1,504.15",118.25,7.86
Mahindra CIE,192.00,175.10,188.80,176.40,12.40,7.03
Route,"1,206.00","1,133.40","1,193.10","1,117.75",75.35,6.74
SOLARA ACTIVE P,439.95,404.00,428.75,402.65,26.10,6.48
Balrampur Chini,403.00,377.60,399.50,375.45,24.05,6.41
Uflex,607.00,561.00,596.30,560.55,35.75,6.38
Page Industries,"45,180.00","42,930.40","44,442.15","41,778.30","2,663.85",6.38
Jubilant Food,518.95,489.65,516.75,486.85,29.90,6.14
RHI Magnesita,579.95,501.20,556.10,525.30,30.80,5.86
COFORGE LTD.,"3,699.00","3,515.00","3,671.45","3,477.85",193.60,5.57
Apollo Hospital,"3,880.00","3,573.00","3,861.75","3,662.80",198.95,5.43
Devyani Int,158.60,149.60,157.25,149.25,8.00,5.36
EID Parry,534.30,505.30,528.80,502.05,26.75,5.33
Sonata,703.00,650.50,680.55,647.35,33.20,5.13
Jubilant Ing.,472.70,448.00,468.85,446.00,22.85,5.12
TataTeleservice,123.10,114.70,123.10,117.25,5.85,4.99
INOX Leisure,490.45,467.00,488.60,465.45,23.15,4.97
Poonawalla Fin,247.00,231.60,244.90,233.40,11.50,4.93
KEI Industries,"1,210.00","1,157.00","1,205.05","1,149.00",56.05,4.88
IDBI Bank,35.75,34.00,34.75,33.15,1.60,4.83
Firstsource Sol,108.30,104.50,107.70,102.90,4.80,4.66
Tata Steel Long,674.40,638.75,663.15,633.75,29.40,4.64
GNFC,630.95,605.45,626.30,598.75,27.55,4.6
C. E. Info Syst,"1,318.90","1,261.00","1,310.40","1,255.25",55.15,4.39
Mindtree,"2,880.00","2,785.90","2,866.40","2,748.60",117.80,4.29
ABB India,"2,306.30","2,183.90","2,284.15","2,191.20",92.95,4.24
Supreme Ind,"1,822.05","1,717.05","1,793.40","1,721.50",71.90,4.18
Tech Mahindra,"1,126.20","1,092.00","1,123.25","1,078.60",44.65,4.14
Info Edge,"3,725.00","3,587.05","3,693.30","3,549.70",143.60,4.05
SRF,"2,374.85","2,285.00","2,362.00","2,270.70",91.30,4.02
HDFC AMC,"1,814.65","1,742.50","1,807.20","1,738.15",69.05,3.97
L&T Technology,"3,476.80","3,370.00","3,448.55","3,316.85",131.70,3.97
Edelweiss,54.40,52.25,53.45,51.45,2.00,3.89
Cyient,785.00,760.00,780.80,751.80,29.00,3.86
IDFC First Bank,35.70,34.70,35.60,34.30,1.30,3.79
Tata Comm,990.00,950.80,979.25,943.55,35.70,3.78
Aster DM Health,199.80,187.35,198.40,191.20,7.20,3.77
Hitachi Energy,"3,295.00","3,160.00","3,253.10","3,135.00",118.10,3.77
NBCC (India),33.40,32.45,33.30,32.10,1.20,3.74
PVR,"1,800.00","1,738.00","1,795.30","1,730.75",64.55,3.73
Zensar Tech,294.95,283.45,293.05,282.55,10.50,3.72
Radico Khaitan,818.20,791.10,815.40,786.30,29.10,3.7
Finolex Ind,145.50,141.60,144.40,139.30,5.10,3.66
Shilpa,453.60,435.10,450.05,434.50,15.55,3.58
MphasiS,"2,511.90","2,426.15","2,484.15","2,399.05",85.10,3.55
JB Chemicals,"1,639.90","1,552.00","1,619.75","1,564.45",55.30,3.53
Vodafone Idea,9.05,8.75,8.90,8.60,0.30,3.49
Galaxy Surfacta,"3,022.00","2,751.00","2,878.40","2,781.60",96.80,3.48
HDFC Life,604.30,577.40,598.10,578.05,20.05,3.47
Hinduja Global,937.75,901.55,926.25,895.15,31.10,3.47
KPIT Tech,484.65,462.35,476.10,460.30,15.80,3.43
Granules India,276.50,260.15,267.30,258.65,8.65,3.34
Zee Entertain,238.95,227.55,237.40,229.80,7.60,3.31
IWML,"1,532.45","1,458.20","1,506.05","1,458.20",47.85,3.28
L&T Infotech,"4,007.70","3,892.05","3,998.00","3,874.25",123.75,3.19
Hero Motocorp,"2,726.90","2,638.00","2,719.80","2,636.45",83.35,3.16
ABSL AMC,437.75,414.00,425.65,412.75,12.90,3.13
IndusInd Bank,927.00,905.20,925.40,897.60,27.80,3.1
Affle India,954.80,911.00,937.40,909.40,28.00,3.08
Intellect Desig,634.20,610.50,623.30,604.90,18.40,3.04
Metropolis,"1,705.00","1,613.00","1,665.90","1,616.85",49.05,3.03
Bajaj Finance,"6,077.00","5,861.05","5,993.50","5,817.80",175.70,3.02
Wipro,467.95,456.25,466.95,453.35,13.60,3
Nippon,280.70,272.90,279.85,271.80,8.05,2.96
PB Fintech,698.20,671.55,689.10,669.40,19.70,2.94
P and G,"13,455.40","13,055.35","13,428.15","13,044.75",383.40,2.94
Persistent,"3,622.45","3,451.00","3,546.20","3,445.30",100.90,2.93
CDSL,"1,093.00","1,061.55","1,082.20","1,051.80",30.40,2.89
Borosil Renew,614.00,600.00,606.65,589.65,17.00,2.88
Indiabulls Real,74.40,69.25,73.50,71.45,2.05,2.87
Deepak Nitrite,"1,923.50","1,865.10","1,896.25","1,843.75",52.50,2.85
Central Bank,18.40,17.70,18.30,17.80,0.50,2.81
Hemisphere,106.90,99.55,102.55,99.75,2.80,2.81
Chola Invest.,660.00,644.00,656.70,638.90,17.80,2.79
Welspun Corp,212.00,200.65,206.25,200.65,5.60,2.79
Endurance Techn,"1,290.90","1,253.00","1,284.50","1,249.80",34.70,2.78
Bank of India,47.15,45.55,46.95,45.70,1.25,2.74
Adani Total Gas,"2,485.75","2,360.00","2,456.45","2,391.35",65.10,2.72
Alkyl Amines,"2,667.85","2,601.85","2,640.10","2,570.45",69.65,2.71
GMR Infra,38.05,36.75,37.90,36.90,1.00,2.71
EPL,167.00,160.50,163.70,159.40,4.30,2.7
United Spirits,787.45,764.65,777.80,757.40,20.40,2.69
IOB,17.55,17.00,17.45,17.00,0.45,2.65
TML-D,209.95,204.00,207.60,202.25,5.35,2.65
Zomato,63.00,61.50,62.05,60.45,1.60,2.65
Sapphire Foods,"1,065.00","1,002.00","1,050.85","1,023.85",27.00,2.64
Infosys,"1,467.00","1,437.40","1,461.35","1,423.95",37.40,2.63
Sun Pharma Adv,223.40,215.05,218.65,213.05,5.60,2.63
TTK Prestige,832.95,812.00,827.30,806.45,20.85,2.59
Trident,46.20,44.75,45.80,44.65,1.15,2.58
KRBL,229.05,220.15,227.75,222.05,5.70,2.57
Praj Industries,333.55,322.20,328.65,320.40,8.25,2.57
Bandhan Bank,326.20,317.60,324.45,316.35,8.10,2.56
Atul,"8,205.00","8,012.90","8,164.80","7,963.70",201.10,2.53
Birlasoft,369.00,356.10,362.65,353.70,8.95,2.53
Max Healthcare,384.00,367.00,374.65,365.60,9.05,2.48
M&M,958.00,923.00,952.85,929.80,23.05,2.48
Privi Special,"1,175.00","1,130.30","1,153.10","1,125.65",27.45,2.44
PI Industries,"2,688.45","2,615.35","2,675.95","2,612.10",63.85,2.44
Oracle Fin Serv,"3,188.95","3,113.00","3,171.35","3,096.65",74.70,2.41
HCL Tech,"1,010.45",989.00,"1,003.90",980.70,23.20,2.37
Biocon,333.70,327.10,333.00,325.40,7.60,2.34
Gujarat Gas,555.25,536.25,554.05,541.50,12.55,2.32
Bosch,"14,299.00","13,970.00","14,185.75","13,864.90",320.85,2.31
Rain Industries,154.40,150.10,152.85,149.40,3.45,2.31
Larsen,"1,606.00","1,574.00","1,600.30","1,564.55",35.75,2.29
CCL Products,352.40,338.00,349.85,342.05,7.80,2.28
Honeywell Autom,"31,631.00","30,500.00","31,139.10","30,444.25",694.85,2.28
Bajaj Finserv,"12,890.00","12,604.55","12,758.40","12,477.75",280.65,2.25
Container Corp,660.00,635.00,658.00,643.55,14.45,2.25
Navin Fluorine,"3,720.00","3,636.15","3,686.45","3,605.80",80.65,2.24
Suven Pharma,524.90,503.75,515.00,503.70,11.30,2.24
Kajaria Ceramic,"1,062.90","1,017.00","1,051.70","1,028.75",22.95,2.23
Can Fin Homes,469.90,458.45,467.85,457.75,10.10,2.21
TV18 Broadcast,39.85,38.50,39.35,38.50,0.85,2.21
HUL,"2,334.90","2,280.50","2,330.60","2,280.20",50.40,2.21
Gujarat Fluoro,"2,745.00","2,680.00","2,724.80","2,666.15",58.65,2.2
Federal Bank,87.45,85.55,86.90,85.05,1.85,2.18
Bajaj Holdings,"5,060.00","4,919.05","5,010.65","4,904.20",106.45,2.17
Bharat Elec,232.65,227.20,230.90,226.00,4.90,2.17
Bank of Mah,16.60,16.15,16.50,16.15,0.35,2.17
TVS Motor,729.90,709.05,723.70,708.30,15.40,2.17
Quess Corp,678.80,657.55,668.00,653.95,14.05,2.15
Balaji Amines,"2,867.35","2,801.85","2,828.40","2,769.10",59.30,2.14
Tata Motors,433.25,425.20,429.60,420.65,8.95,2.13
Ashok Leyland,141.50,137.05,140.30,137.40,2.90,2.11
IEX,186.90,182.55,184.05,180.25,3.80,2.11
Indian Hotels,227.00,222.80,225.05,220.40,4.65,2.11
Coromandel Int,942.45,919.90,938.80,919.75,19.05,2.07
IRCTC,665.00,648.00,652.45,639.40,13.05,2.04
Dr Reddys Labs,"4,409.00","4,268.95","4,390.50","4,304.15",86.35,2.01
Jubilant Pharmo,411.95,396.40,404.65,396.80,7.85,1.98
Kotak Mahindra,"1,950.00","1,913.00","1,946.20","1,908.65",37.55,1.97
Happiest Minds ,870.95,851.00,857.65,841.20,16.45,1.96
Finolex Cables,366.75,357.50,362.55,355.60,6.95,1.95
AB Capital,101.30,98.60,99.90,98.00,1.90,1.94
Ircon Internati,39.60,39.00,39.35,38.60,0.75,1.94
Divis Labs,"3,538.65","3,451.60","3,514.70","3,448.70",66.00,1.91
BHEL,51.35,50.15,51.15,50.20,0.95,1.89
Gland,"2,924.00","2,829.40","2,905.85","2,852.00",53.85,1.89
Just Dial,689.50,666.35,680.55,667.90,12.65,1.89
Wockhardt,272.70,264.20,267.80,262.85,4.95,1.88
Indian Bank,164.00,160.35,163.25,160.25,3.00,1.87
JSW Energy,288.90,280.10,283.40,278.20,5.20,1.87
Asahi India,450.40,437.15,449.65,441.45,8.20,1.86
HDFC,"2,334.25","2,300.30","2,330.40","2,287.75",42.65,1.86
Trent,"1,074.90","1,045.50","1,068.45","1,048.95",19.50,1.86
HDFC Bank,"1,394.70","1,370.75","1,392.05","1,366.70",25.35,1.85
HEG,"1,109.95","1,075.15","1,090.00","1,070.15",19.85,1.85
NHPC,33.55,32.15,33.25,32.65,0.60,1.84
Jyothy Labs,155.95,150.95,154.55,151.80,2.75,1.81
Bata India,"1,816.00","1,771.40","1,802.50","1,770.75",31.75,1.79
UTI AMC,691.75,670.80,681.05,669.05,12.00,1.79
Adani Trans,"2,220.00","2,093.05","2,186.25","2,148.10",38.15,1.78
Rashtriya Chem,97.40,92.55,94.35,92.70,1.65,1.78
Hindustan Aeron,"1,832.95","1,771.00","1,794.15","1,763.00",31.15,1.77
Maruti Suzuki,"7,965.90","7,833.00","7,942.95","7,805.00",137.95,1.77
Varun Beverages,"1,117.00","1,078.80","1,089.60","1,070.70",18.90,1.77
Castrol,109.80,106.05,107.55,105.70,1.85,1.75
Equitas Bank,44.40,43.10,43.60,42.85,0.75,1.75
V-Mart Retail,"3,433.45","3,291.45","3,337.10","3,279.60",57.50,1.75
Saregama India,407.75,394.70,400.70,393.85,6.85,1.74
Railtel,97.80,95.80,96.75,95.10,1.65,1.74
Restaurant Bran,97.85,95.05,97.30,95.65,1.65,1.73
Hind Copper,99.30,96.70,97.95,96.30,1.65,1.71
Jindal (Hisar),240.65,233.80,237.90,233.90,4.00,1.71
ICICI Securitie,431.90,417.35,427.00,419.85,7.15,1.7
One 97 Paytm,624.00,604.00,616.30,606.00,10.30,1.7
Dixon Technolog,"3,505.00","3,395.00","3,421.15","3,364.65",56.50,1.68
Strides Pharma ,330.50,323.00,327.05,321.70,5.35,1.66
Adani Enterpris,"2,094.30","2,047.70","2,080.15","2,046.40",33.75,1.65
Astral Ltd,"1,720.00","1,665.20","1,689.30","1,662.35",26.95,1.62
Balkrishna Ind,"2,274.00","2,200.20","2,235.20","2,199.85",35.35,1.61
Exide Ind,145.05,142.30,144.85,142.60,2.25,1.58
Rallis India,201.90,197.50,199.70,196.60,3.10,1.58
Bombay Burmah,975.55,954.00,965.95,951.20,14.75,1.55
ICICI Bank,741.20,731.25,739.80,728.50,11.30,1.55
