company_name,high,low,last_price,prev_close,change,percent_gain
Rattanindia Ent,37.50,32.30,37.45,31.25,6.20,19.84
PB Fintech,659.45,563.15,645.20,549.60,95.60,17.39
Poonawalla Fin,259.80,227.00,248.05,216.50,31.55,14.57
Tata Elxsi,"8,000.00","7,119.20","7,886.65","6,884.50","1,002.15",14.56
Nazara,"1,290.00","1,135.00","1,238.30","1,098.15",140.15,12.76
IFB Industries,963.40,864.30,944.75,848.15,96.60,11.39
Privi Special,"1,263.65","1,161.00","1,261.85","1,148.80",113.05,9.84
Zomato,59.20,52.25,56.85,51.95,4.90,9.43
KEI Industries,"1,169.80","1,073.55","1,149.55","1,053.60",95.95,9.11
RBL Bank,114.95,106.20,110.85,101.70,9.15,9
Guj Amb Exports,318.00,285.00,307.05,282.70,24.35,8.61
Tata Motors,419.35,387.00,404.30,372.30,32.00,8.6
APTUS VALUE,309.15,287.15,304.50,282.30,22.20,7.86
Mahindra Holida,236.30,220.95,233.25,216.25,17.00,7.86
Infibeam Avenue,14.80,13.40,14.45,13.40,1.05,7.84
IGL,379.35,352.50,372.65,345.95,26.70,7.72
APL Apollo,900.00,825.25,870.60,810.75,59.85,7.38
Vijaya Diagnost,403.60,378.15,400.30,373.40,26.90,7.2
Union Bank,37.70,33.85,36.15,33.75,2.40,7.11
Dilip Buildcon,232.85,215.00,226.40,211.70,14.70,6.94
C. E. Info Syst,"1,292.00","1,200.35","1,249.70","1,171.45",78.25,6.68
Caplin Labs,716.90,669.35,707.55,663.30,44.25,6.67
CHEMPLAST SANMA,533.45,492.90,515.50,483.65,31.85,6.59
MRF,"73,280.60","67,690.00","72,050.90","67,622.05","4,428.85",6.55
Welspun Corp,180.90,171.00,178.10,167.45,10.65,6.36
Shree Renuka,46.80,42.75,44.60,42.05,2.55,6.06
Happiest Minds ,934.95,870.00,913.25,861.40,51.85,6.02
Amber Enterpris,"3,450.00","3,189.50","3,379.45","3,188.40",191.05,5.99
Hitachi Energy,"3,077.85","2,890.00","3,030.60","2,862.30",168.30,5.88
TML-D,201.00,190.50,193.40,182.85,10.55,5.77
Ratnamani Metal,"2,422.00","2,260.00","2,368.90","2,240.10",128.80,5.75
Indian Bank,149.80,141.00,145.55,137.75,7.80,5.66
Poly Medicure,786.00,744.95,783.55,742.20,41.35,5.57
Jindal (Hisar),292.95,273.55,284.60,269.75,14.85,5.51
Tube Investment,"1,755.00","1,606.35","1,725.00","1,635.00",90.00,5.5
CreditAccess Gr,973.15,896.00,927.90,879.70,48.20,5.48
Go Fashion,988.95,943.25,975.95,925.90,50.05,5.41
TVS Motor,641.50,606.10,634.65,602.25,32.40,5.38
Network 18,79.00,74.00,76.65,72.75,3.90,5.36
One 97 Paytm,555.75,517.05,543.15,515.90,27.25,5.28
Strides Pharma ,284.00,270.15,280.20,266.40,13.80,5.18
Gland,"3,023.95","2,844.90","2,996.60","2,851.70",144.90,5.08
