company_name,high,low,last_price,prev_close,change,percent_gain
HFCL,89.45,78.50,85.55,79.15,6.40,8.09
Balmer Lawrie,141.45,127.20,136.95,126.80,10.15,8
IDBI Bank,52.60,47.00,50.80,47.40,3.40,7.17
Aster DM Health,194.60,180.15,191.45,179.25,12.20,6.81
Bharat Rasayan,"12,660.00","11,750.00","12,593.60","11,793.55",800.05,6.78
AU Small Financ,"1,249.40","1,116.15","1,169.35","1,095.90",73.45,6.7
BEML,"1,854.45","1,707.85","1,840.00","1,730.10",109.90,6.35
Tata Comm,"1,543.15","1,405.55","1,502.25","1,421.20",81.05,5.7
AAVAS Financier,"3,016.00","2,736.25","2,927.20","2,771.00",156.20,5.64
Responsive Ind,179.50,162.55,175.65,166.30,9.35,5.62
HPCL,315.45,298.00,314.30,297.90,16.40,5.51
Chambal Fert,437.90,407.90,429.10,407.25,21.85,5.37
Greaves Cotton,171.40,152.20,162.15,154.35,7.80,5.05
Gujarat Fluoro,"2,739.00","2,590.00","2,704.75","2,575.70",129.05,5.01
Bajaj Finserv,"18,050.00","17,100.00","17,988.40","17,135.45",852.95,4.98
Ujjivan Small,20.05,18.80,19.85,18.95,0.90,4.75
Jindal Steel,408.45,386.25,406.40,388.20,18.20,4.69
Bajaj Finance,"7,691.15","7,415.00","7,670.80","7,343.00",327.80,4.46
Ujjivan Financi,142.40,133.00,139.90,134.05,5.85,4.36
Chola Invest.,571.05,542.25,568.00,546.05,21.95,4.02
Valiant Organic,"1,135.00","1,066.10","1,129.05","1,086.10",42.95,3.95
Kotak Mahindra,"1,928.35","1,840.10","1,922.15","1,852.60",69.55,3.75
Tasty Bite,"14,440.00","13,525.00","14,124.65","13,620.70",503.95,3.7
JSW Steel,697.00,666.35,694.50,670.40,24.10,3.59
Amber Enterpris,"3,478.00","3,307.35","3,424.95","3,307.35",117.60,3.56
Blue Dart,"6,835.00","6,580.00","6,808.05","6,575.85",232.20,3.53
Bandhan Bank,265.40,253.50,263.45,254.55,8.90,3.5
Minda Corp,205.00,195.45,203.45,196.70,6.75,3.43
Ashok Leyland,132.25,126.05,131.75,127.40,4.35,3.41
CAMS,"2,874.90","2,738.90","2,831.60","2,738.90",92.70,3.38
Sunteck Realty,519.70,492.20,514.45,497.65,16.80,3.38
KRBL,269.40,252.00,263.60,255.00,8.60,3.37
TCI Express,"2,221.10","2,082.00","2,191.00","2,121.80",69.20,3.26
Grasim,"1,753.10","1,684.00","1,747.05","1,692.00",55.05,3.25
India Cements,208.00,199.05,206.80,200.40,6.40,3.19
NFL,59.40,54.80,56.70,54.95,1.75,3.18
