company_name,high,low,last_price,prev_close,change,percent_gain
Sharda Crop,455.00,410.70,437.80,379.30,58.5,15.42
Bandhan Bank,311.00,295.50,307.85,295.50,12.35,4.18
Cipla,895.00,867.45,892.10,867.45,24.65,2.84
ABB India,"2,434.00","2,285.00","2,408.40","2,356.75",51.65,2.19
Lupin,933.50,898.50,922.00,903.40,18.6,2.06
Galaxy Surfacta,"3,231.45","3,115.00","3,185.45","3,132.20",53.25,1.7
Responsive Ind,198.00,182.05,196.40,193.50,2.9,1.5
Avanti Feeds,632.00,591.30,619.10,610.70,8.4,1.38
Ingersoll Rand,"1,497.00","1,387.55","1,432.00","1,414.15",17.85,1.26
ONGC,168.30,163.75,165.70,163.65,2.05,1.25
Sundaram-Clayto,"3,946.00","3,701.00","3,796.30","3,758.30",38,1.01
Muthoot Finance,"1,455.90","1,405.00","1,441.90","1,432.75",9.15,0.64
Endurance Techn,"1,722.00","1,591.05","1,682.10","1,672.15",9.95,0.6
Solar Ind,"2,335.95","2,275.75","2,315.75","2,303.00",12.75,0.55
JK Lakshmi Cem,607.70,576.45,592.80,589.60,3.2,0.54
Aarti Drugs,511.05,485.00,497.70,495.15,2.55,0.51
CSB Bank,257.00,238.35,242.50,241.30,1.2,0.5
AAVAS Financier,"2,875.00","2,798.45","2,830.90","2,824.75",6.15,0.22
Caplin Labs,809.20,764.00,789.40,788.15,1.25,0.16
Sudarshan Chem,574.00,531.50,563.10,562.25,0.85,0.15
INOX Leisure,397.15,367.00,380.60,380.25,0.35,0.09
Gillette India,"5,229.80","5,175.00","5,202.30","5,201.45",0.85,0.02
