company_name,high,low,last_price,prev_close,change,percent_gain
Reliance,"2,502.00","2,357.15","2,492.95","2,351.40",141.55,6.02
Divis Labs,"4,815.95","4,655.60","4,799.80","4,682.70",117.1,2.5
ITC,232.20,225.75,231.30,227.70,3.6,1.58
Infosys,"1,726.20","1,696.95","1,722.40","1,696.00",26.4,1.56
Tech Mahindra,"1,564.80","1,530.05","1,559.35","1,538.10",21.25,1.38
Kotak Mahindra,"2,048.00","2,013.05","2,035.10","2,011.40",23.7,1.18
Grasim,"1,773.00","1,716.00","1,766.75","1,746.95",19.8,1.13
TATA Cons. Prod,810.50,795.60,807.80,798.95,8.85,1.11
ONGC,156.00,152.55,155.10,153.45,1.65,1.08
Titan Company,"2,403.20","2,355.15","2,397.80","2,375.85",21.95,0.92
Tata Motors,495.15,486.50,492.75,488.65,4.1,0.84
Bharti Airtel,768.50,752.80,765.15,758.90,6.25,0.82
UPL,737.85,721.75,727.30,721.70,5.6,0.78
Cipla,902.45,884.00,899.95,893.45,6.5,0.73
HDFC Bank,"1,533.30","1,507.00","1,525.95","1,518.05",7.9,0.52
Sun Pharma,787.25,774.35,782.90,778.95,3.95,0.51
HCL Tech,"1,131.00","1,111.00","1,124.80","1,119.45",5.35,0.48
Nestle,"19,210.00","18,905.70","19,178.05","19,086.90",91.15,0.48
Power Grid Corp,205.00,201.25,204.25,203.30,0.95,0.47
UltraTechCement,"7,634.45","7,517.55","7,608.80","7,577.30",31.5,0.42
HDFC Life,694.50,685.50,688.80,687.20,1.6,0.23
TCS,"3,463.00","3,434.05","3,445.90","3,443.30",2.6,0.08
Wipro,641.80,633.00,636.70,636.50,0.2,0.03
