company_name,high,low,last_price,prev_close,change,percent_gain
Tech Mahindra,"1,589.45","1,531.30","1,585.00","1,521.95",63.05,4.14
Hindalco,470.50,458.95,468.55,453.95,14.6,3.22
HDFC,"2,998.00","2,905.45","2,992.65","2,908.85",83.8,2.88
Wipro,662.50,645.80,660.05,641.80,18.25,2.84
Infosys,"1,782.85","1,738.05","1,780.20","1,733.30",46.9,2.71
HDFC Life,722.00,704.80,720.60,702.60,18,2.56
Bajaj Finserv,"18,349.00","17,925.05","18,273.80","17,871.35",402.45,2.25
Adani Ports,755.50,734.25,750.30,735.10,15.2,2.07
Bharti Airtel,745.00,725.25,743.50,728.60,14.9,2.05
Asian Paints,"3,128.00","3,075.80","3,122.90","3,063.50",59.4,1.94
SBI Life Insura,"1,177.00","1,147.60","1,174.90","1,153.20",21.7,1.88
Bajaj Finance,"7,600.25","7,453.00","7,579.10","7,452.70",126.4,1.7
Nestle,"19,259.20","18,860.85","19,142.45","18,854.00",288.45,1.53
Reliance,"2,598.75","2,557.00","2,593.10","2,554.55",38.55,1.51
Sun Pharma,808.55,796.10,806.50,794.85,11.65,1.47
Larsen,"1,965.00","1,928.10","1,959.95","1,931.70",28.25,1.46
M&M,939.50,925.00,937.80,924.75,13.05,1.41
Shree Cements,"29,539.90","28,869.60","29,388.90","29,010.55",378.35,1.3
ITC,233.95,229.15,232.90,230.00,2.9,1.26
Britannia,"3,701.95","3,641.25","3,687.95","3,643.40",44.55,1.22
Cipla,917.00,905.00,915.95,904.90,11.05,1.22
TATA Cons. Prod,852.85,840.00,847.90,837.65,10.25,1.22
HUL,"2,413.60","2,376.20","2,404.95","2,376.20",28.75,1.21
TCS,"3,534.15","3,485.70","3,526.05","3,488.20",37.85,1.09
HCL Tech,"1,178.15","1,163.00","1,172.35","1,160.70",11.65,1
Kotak Mahindra,"2,080.00","2,053.05","2,074.70","2,054.10",20.6,1
Grasim,"1,875.00","1,842.50","1,858.45","1,844.35",14.1,0.76
ONGC,155.60,153.30,154.65,153.50,1.15,0.75
Tata Motors,509.55,497.35,507.05,503.45,3.6,0.72
Eicher Motors,"2,741.35","2,697.55","2,723.00","2,704.35",18.65,0.69
ICICI Bank,779.90,771.20,776.60,771.45,5.15,0.67
UPL,774.70,765.05,769.55,764.70,4.85,0.63
Dr Reddys Labs,"4,870.00","4,815.00","4,843.25","4,814.95",28.3,0.59
JSW Steel,675.75,663.35,671.35,667.40,3.95,0.59
BPCL,430.00,426.35,427.70,425.30,2.4,0.56
Titan Company,"2,561.75","2,523.00","2,539.50","2,528.10",11.4,0.45
UltraTechCement,"8,113.80","8,005.00","8,080.75","8,050.65",30.1,0.37
IndusInd Bank,"1,043.50","1,028.55","1,037.05","1,033.30",3.75,0.36
Maruti Suzuki,"7,544.00","7,442.00","7,479.85","7,453.45",26.4,0.35
SBI,513.00,502.70,511.35,509.60,1.75,0.34
HDFC Bank,"1,559.05","1,545.05","1,553.00","1,548.30",4.7,0.3
Divis Labs,"4,895.45","4,810.00","4,843.80","4,833.25",10.55,0.22
