company_name,high,low,last_price,prev_close,change,percent_gain
UltraTechCement,"7,114.95","6,905.10","7,093.75","6,899.55",194.2,2.81
Grasim,"1,540.70","1,507.00","1,536.15","1,500.15",36,2.4
Shree Cements,"28,419.00","27,584.05","28,034.95","27,502.75",532.2,1.94
JSW Steel,703.75,680.85,694.45,681.55,12.9,1.89
SBI Life Insura,"1,036.00","1,018.95","1,033.45","1,019.60",13.85,1.36
TATA Cons. Prod,786.85,769.10,775.90,765.95,9.95,1.3
ICICI Bank,650.25,642.40,646.25,638.55,7.7,1.21
IndusInd Bank,"1,057.65","1,041.05","1,049.30","1,039.95",9.35,0.9
SBI,430.25,424.60,427.45,423.75,3.7,0.87
UPL,831.70,815.95,821.45,814.55,6.9,0.85
Axis Bank,757.80,748.30,753.60,747.35,6.25,0.84
Kotak Mahindra,"1,743.00","1,725.15","1,731.95","1,720.05",11.9,0.69
Dr Reddys Labs,"5,500.00","5,440.00","5,494.30","5,460.30",34,0.62
Reliance,"2,101.50","2,074.50","2,084.10","2,071.20",12.9,0.62
Maruti Suzuki,"7,589.80","7,451.05","7,470.10","7,425.70",44.4,0.6
ONGC,119.35,118.00,118.55,117.90,0.65,0.55
Tech Mahindra,"1,058.70","1,046.10","1,056.60","1,051.75",4.85,0.46
Bajaj Finserv,"12,945.40","12,738.95","12,908.90","12,854.75",54.15,0.42
Tata Motors,312.00,306.10,307.45,306.30,1.15,0.38
HCL Tech,983.05,975.00,979.45,976.85,2.6,0.27
Bajaj Finance,"6,198.90","6,103.60","6,149.55","6,136.15",13.4,0.22
M&M,781.00,768.50,772.85,771.55,1.3,0.17
Sun Pharma,672.85,666.40,668.55,667.90,0.65,0.1
Larsen,"1,516.00","1,491.60","1,500.75","1,499.60",1.15,0.08
Hero Motocorp,"2,926.00","2,895.10","2,898.20","2,896.80",1.4,0.05
NTPC,118.75,117.15,117.85,117.80,0.05,0.04
Nestle,"17,755.35","17,571.60","17,641.40","17,636.00",5.4,0.03
Cipla,967.95,955.85,959.85,959.80,0.05,0.01
Wipro,532.15,523.20,525.85,525.80,0.05,0.01
