company_name,high,low,last_price,prev_close,change,percent_gain
Dilip Buildcon,302.00,252.05,302.00,251.70,50.3,19.98
Swan Energy,242.60,203.00,242.60,202.20,40.4,19.98
Vaibhav Global,480.00,404.10,461.80,407.30,54.5,13.38
Gujarat Pipavav,95.85,82.00,91.35,81.60,9.75,11.95
MRPL,50.40,44.20,49.25,44.00,5.25,11.93
Mahindra CIE,196.95,179.40,193.50,177.40,16.1,9.08
Tata Power,275.25,252.10,273.60,251.95,21.65,8.59
IOL Chemicals,481.00,419.50,453.20,419.05,34.15,8.15
Metropolis,"2,570.60","2,145.95","2,415.35","2,235.95",179.4,8.02
MAS Financial S,633.80,580.00,621.35,577.00,44.35,7.69
Polycab,"2,675.45","2,481.00","2,654.45","2,469.20",185.25,7.5
Aarti Drugs,514.20,473.00,504.45,470.40,34.05,7.24
Balaji Amines,"3,458.00","3,260.00","3,421.55","3,200.50",221.05,6.91
Mah Scooters,"4,025.00","3,772.35","3,988.10","3,731.35",256.75,6.88
Havells India,"1,264.95","1,183.60","1,258.65","1,180.30",78.35,6.64
Avanti Feeds,483.00,442.10,467.90,439.85,28.05,6.38
Ujjivan Financi,132.00,122.30,130.90,123.05,7.85,6.38
GMM Pfaudler,"5,078.25","4,590.00","4,889.30","4,599.50",289.8,6.3
Alok Industries,28.80,26.80,28.45,26.80,1.65,6.16
Dhani Services,74.30,68.10,72.15,68.05,4.1,6.02
Supreme Ind,"2,219.30","2,052.00","2,155.25","2,038.20",117.05,5.74
J. K. Cement,"2,741.20","2,576.60","2,706.45","2,560.10",146.35,5.72
Escorts,"1,934.00","1,741.55","1,864.30","1,765.05",99.25,5.62
Johnson Control,"2,064.75","1,951.00","2,051.50","1,944.50",107,5.5
Alkyl Amines,"3,408.95","3,201.00","3,338.95","3,166.90",172.05,5.43
Tube Investment,"1,714.00","1,615.00","1,699.80","1,612.55",87.25,5.41
Bajaj Holdings,"6,598.00","5,951.00","6,143.40","5,828.45",314.95,5.4
APL Apollo,"1,002.00",946.30,993.95,943.30,50.65,5.37
Finolex Ind,168.80,160.00,167.55,159.05,8.5,5.34
Dixon Technolog,"4,690.00","4,411.00","4,638.70","4,404.35",234.35,5.32
KRBL,235.50,218.00,228.30,216.80,11.5,5.3
Bajaj Consumer ,179.80,167.50,177.05,168.30,8.75,5.2
Indiamart Inter,"5,140.00","4,892.55","5,069.35","4,821.90",247.45,5.13
NLC India,69.40,65.55,68.80,65.50,3.3,5.04
JSW Energy,340.85,330.00,340.85,324.65,16.2,4.99
JTEKT India ,84.60,78.80,83.15,79.30,3.85,4.85
Torrent Power,538.70,506.70,533.20,509.05,24.15,4.74
Minda Ind,987.00,937.00,982.25,938.70,43.55,4.64
Suzlon Energy,10.35,10.35,10.35,9.90,0.45,4.55
SOLARA ACTIVE P,741.95,690.10,731.60,700.00,31.6,4.51
TML-D,227.00,216.40,225.95,216.35,9.6,4.44
Mahindra Logist,531.60,505.15,526.75,504.95,21.8,4.32
Kajaria Ceramic,"1,063.30","1,013.65","1,057.20","1,013.65",43.55,4.3
3M India,"21,638.00","20,418.25","21,284.75","20,418.25",866.5,4.24
Max Healthcare,373.00,358.40,369.40,354.50,14.9,4.2
Adani Total Gas,"2,485.00","2,310.00","2,468.15","2,369.80",98.35,4.15
Natco Pharma,838.00,802.95,830.35,797.30,33.05,4.15
CESC,82.80,78.95,82.15,78.90,3.25,4.12
CAMS,"2,624.80","2,481.90","2,574.45","2,472.75",101.7,4.11
Triveni Turbine,224.50,204.60,211.75,203.65,8.1,3.98
Union Bank,43.75,41.65,43.40,41.75,1.65,3.95
Gulf Oil Lubric,452.40,433.55,449.60,432.60,17,3.93
Kaveri Seed,604.50,580.00,601.80,579.20,22.6,3.9
Thyrocare Techn,860.00,814.20,849.70,817.90,31.8,3.89
NHPC,29.85,28.30,29.60,28.50,1.1,3.86
Birlasoft,497.00,472.25,489.65,471.85,17.8,3.77
Adani Green Ene,"2,209.95","2,122.00","2,189.80","2,110.45",79.35,3.76
Aditya Birla F,314.15,295.50,309.55,298.75,10.8,3.62
ABB India,"2,264.95","2,127.95","2,207.55","2,130.55",77,3.61
Adani Ports,860.90,826.00,848.05,818.55,29.5,3.6
Godrej Ind,494.00,478.00,492.05,475.00,17.05,3.59
Adani Enterpris,"2,189.80","2,067.60","2,139.85","2,065.85",74,3.58
KEC Intl,409.25,384.25,402.50,388.60,13.9,3.58
Sterling Wilson,365.00,343.80,358.70,346.65,12.05,3.48
Equitas Holding,119.15,112.00,116.40,112.50,3.9,3.47
Shilpa,433.00,417.30,430.15,415.75,14.4,3.46
Heidelberg Cem,207.85,197.85,205.35,198.50,6.85,3.45
JB Chemicals,"1,683.00","1,616.00","1,655.55","1,600.85",54.7,3.42
NTPC,150.60,144.75,149.10,144.30,4.8,3.33
Eris Life,745.20,710.15,731.00,707.55,23.45,3.31
Spandana Sphoor,467.00,422.25,443.45,429.30,14.15,3.3
Astral Ltd,"2,057.60","1,983.00","2,045.60","1,980.45",65.15,3.29
Intellect Desig,971.35,927.00,958.15,928.00,30.15,3.25
ZFCVINDIA,"8,000.00","7,642.10","7,934.00","7,685.40",248.6,3.23
Karur Vysya,50.50,48.40,50.15,48.60,1.55,3.19
Restaurant Bran,116.80,112.50,115.90,112.35,3.55,3.16
DCB Bank,77.95,74.65,76.70,74.40,2.3,3.09
Blue Star,"1,145.00","1,097.00","1,132.30","1,098.70",33.6,3.06
Ashoka Buildcon,94.25,90.35,92.80,90.05,2.75,3.05
Bank of India,51.50,49.20,50.75,49.25,1.5,3.05
BHEL,56.80,54.35,56.05,54.40,1.65,3.03
Indiabulls Hsg,180.85,173.30,178.55,173.30,5.25,3.03
Voltas,"1,324.70","1,278.50","1,315.00","1,276.75",38.25,3
Guj State Petro,287.25,275.30,282.15,273.95,8.2,2.99
Solar Ind,"2,985.50","2,851.00","2,960.65","2,875.15",85.5,2.97
Elgi Equipments,326.70,313.00,319.70,310.60,9.1,2.93
Kalpataru Power,392.00,377.10,387.85,377.10,10.75,2.85
Indo Count,189.50,178.65,187.10,181.95,5.15,2.83
SRF,"2,755.65","2,633.05","2,709.50","2,636.30",73.2,2.78
Ujjivan Small,18.95,18.10,18.50,18.00,0.5,2.78
Hind Copper,123.50,120.00,122.65,119.35,3.3,2.76
IEX,247.75,240.80,245.50,238.95,6.55,2.74
JM Financial,73.60,70.20,72.05,70.15,1.9,2.71
Rallis India,259.55,249.90,256.65,249.90,6.75,2.7
SJVN,28.95,27.85,28.75,28.00,0.75,2.68
DCM Shriram,"1,210.00","1,162.00","1,198.85","1,167.70",31.15,2.67
Dishman Carboge,201.25,190.50,195.10,190.05,5.05,2.66
Finolex Cables,415.00,398.50,407.85,397.35,10.5,2.64
Orient Electric,335.95,325.30,332.40,323.85,8.55,2.64
Just Dial,793.85,765.80,782.20,762.30,19.9,2.61
Marico,547.85,531.85,543.90,530.10,13.8,2.6
Persistent,"4,954.00","4,800.00","4,915.70","4,791.50",124.2,2.59
Whirlpool,"1,689.10","1,638.85","1,675.45","1,633.30",42.15,2.58
Bharat Forge,732.40,712.20,727.35,709.10,18.25,2.57
Ircon Internati,42.40,41.20,42.20,41.15,1.05,2.55
Tata Motors,461.90,448.30,458.05,446.75,11.3,2.53
Emami,466.50,453.00,463.85,452.55,11.3,2.5
GNFC,912.00,876.70,902.85,880.80,22.05,2.5
Power Grid Corp,234.60,226.90,233.05,227.40,5.65,2.48
CreditAccess Gr,926.20,881.35,911.00,889.60,21.4,2.41
Hind Zinc,336.00,325.05,332.85,325.05,7.8,2.4
Happiest Minds ,"1,158.00","1,117.05","1,136.80","1,110.60",26.2,2.36
TATA Cons. Prod,810.00,788.20,806.65,788.10,18.55,2.35
United Brewerie,"1,564.50","1,526.50","1,559.35","1,523.50",35.85,2.35
GE Power India,161.00,155.50,158.40,154.85,3.55,2.29
Nippon,356.95,348.00,354.95,347.05,7.9,2.28
Venkys,"2,375.00","2,296.15","2,336.95","2,284.90",52.05,2.28
SpiceJet,62.30,57.25,58.70,57.40,1.3,2.26
ONGC,172.75,169.30,171.85,168.05,3.8,2.26
