company_name,high,low,last_price,prev_close,change,percent_gain
Responsive Ind,128.10,105.10,127.20,106.75,20.45,19.16
Rain Industries,233.80,208.55,231.00,206.95,24.05,11.62
Sun Pharma Adv,293.95,257.00,285.85,256.10,29.75,11.62
Bharat Rasayan,"11,795.00","10,385.00","11,573.20","10,452.35","1,120.85",10.72
Graphite India,448.50,409.15,439.65,411.10,28.55,6.94
BASF,"3,121.90","2,871.20","3,058.50","2,878.30",180.20,6.26
Carborundum,980.00,914.15,973.60,917.65,55.95,6.1
Thyrocare Techn,"1,080.75","1,017.00","1,072.90","1,014.80",58.10,5.73
Balrampur Chini,363.25,344.15,361.45,343.00,18.45,5.38
Zensar Tech,528.80,504.00,524.60,498.70,25.90,5.19
Vodafone Idea,14.80,13.70,14.45,13.75,0.70,5.09
IRB Infra,222.95,222.95,222.95,212.35,10.60,4.99
IIFL Finance,287.30,273.70,286.90,273.65,13.25,4.84
Radico Khaitan,"1,252.00","1,171.35","1,242.45","1,186.05",56.40,4.76
Tasty Bite,"13,775.00","12,802.05","13,434.15","12,828.20",605.95,4.72
Intellect Desig,733.00,689.30,719.35,687.35,32.00,4.66
Elgi Equipments,303.80,278.90,297.60,284.40,13.20,4.64
Sheela Foam,"3,258.20","3,118.05","3,241.25","3,097.90",143.35,4.63
Suzlon Energy,9.30,8.80,9.30,8.90,0.40,4.49
Caplin Labs,879.50,833.90,868.20,831.70,36.50,4.39
Capri Global,529.00,502.25,523.30,501.70,21.60,4.31
Phillips Carbon,238.00,225.50,236.20,226.75,9.45,4.17
GNFC,453.30,426.20,449.75,432.35,17.40,4.02
Bharat Dynamics,402.50,384.15,398.95,384.15,14.80,3.85
KNR Construct,302.90,290.00,299.70,288.75,10.95,3.79
Laurus Labs,555.00,528.35,548.25,529.00,19.25,3.64
Balmer Lawrie,120.75,114.30,119.25,115.15,4.10,3.56
Yes Bank,14.15,13.45,13.90,13.45,0.45,3.35
AB Capital,124.50,120.65,123.75,119.75,4.00,3.34
