company_name,high,low,last_price,prev_close,change,percent_gain
Eicher Motors,"2,656.15","2,551.00","2,653.10","2,521.85",131.25,5.2
M&M,874.80,853.00,873.95,849.00,24.95,2.94
ITC,226.80,224.00,226.45,222.45,4,1.8
Bajaj Auto,"3,764.90","3,718.50","3,759.00","3,698.40",60.6,1.64
IOC,135.00,133.55,134.60,132.55,2.05,1.55
Hero Motocorp,"2,677.00","2,650.00","2,674.85","2,641.45",33.4,1.26
BPCL,420.25,418.10,419.95,414.90,5.05,1.22
Divis Labs,"5,225.00","5,170.10","5,200.80","5,140.15",60.65,1.18
Larsen,"1,920.85","1,900.00","1,909.95","1,889.50",20.45,1.08
Tata Motors,493.55,488.00,490.00,484.90,5.1,1.05
IndusInd Bank,"1,195.00","1,185.00","1,189.95","1,177.95",12,1.02
Sun Pharma,797.00,788.50,795.75,787.95,7.8,0.99
Kotak Mahindra,"2,062.00","2,039.00","2,056.90","2,037.55",19.35,0.95
HDFC Bank,"1,597.85","1,590.10","1,594.65","1,581.45",13.2,0.83
SBI,535.90,530.75,531.70,527.65,4.05,0.77
Nestle,"18,949.00","18,811.90","18,877.00","18,737.15",139.85,0.75
Power Grid Corp,185.85,184.25,185.15,183.95,1.2,0.65
HCL Tech,"1,187.15","1,178.00","1,183.90","1,176.35",7.55,0.64
HDFC Life,699.90,695.00,696.70,692.30,4.4,0.64
Adani Ports,716.45,713.00,713.60,709.20,4.4,0.62
Reliance,"2,500.00","2,490.00","2,499.00","2,483.60",15.4,0.62
Titan Company,"2,444.80","2,422.00","2,432.75","2,417.95",14.8,0.61
Bajaj Finserv,"17,750.00","17,500.00","17,614.95","17,509.45",105.5,0.6
Coal India,171.40,169.75,170.70,169.75,0.95,0.56
HUL,"2,430.00","2,420.00","2,424.00","2,411.35",12.65,0.52
TCS,"3,513.25","3,505.00","3,509.00","3,492.25",16.75,0.48
Infosys,"1,717.00","1,708.50","1,710.35","1,702.50",7.85,0.46
Tech Mahindra,"1,515.00","1,501.00","1,505.25","1,498.55",6.7,0.45
Britannia,"3,658.00","3,639.35","3,646.00","3,629.85",16.15,0.44
Wipro,657.65,655.00,655.25,652.50,2.75,0.42
UPL,745.00,738.00,740.05,737.05,3,0.41
Axis Bank,757.05,751.40,753.35,750.60,2.75,0.37
Grasim,"1,800.00","1,785.55","1,791.50","1,785.55",5.95,0.33
NTPC,138.30,137.05,137.20,136.75,0.45,0.33
SBI Life Insura,"1,189.95","1,172.55","1,182.25","1,178.80",3.45,0.29
Shree Cements,"29,219.70","28,980.55","29,062.30","28,980.55",81.75,0.28
Maruti Suzuki,"7,819.95","7,735.50","7,753.00","7,734.25",18.75,0.24
Bharti Airtel,704.80,699.20,700.55,699.10,1.45,0.21
ONGC,152.85,151.70,152.30,152.00,0.3,0.2
HDFC,"2,909.00","2,898.05","2,901.25","2,895.90",5.35,0.18
TATA Cons. Prod,834.60,826.55,828.10,826.90,1.2,0.15
Bajaj Finance,"7,569.00","7,521.05","7,525.80","7,516.25",9.55,0.13
