company_name,high,low,last_price,prev_close,change,percent_gain
Tata Inv Corp,"2,621.30","2,119.00","2,621.30","2,184.45",436.85,20
JK Lakshmi Cem,647.00,551.65,630.55,563.60,66.95,11.88
Mahindra Logist,555.00,488.80,546.25,491.75,54.50,11.08
Vedanta,314.85,273.35,305.60,277.55,28.05,10.11
Kalyan Jeweller,93.75,81.50,91.85,83.55,8.30,9.93
India Cements,274.25,236.50,263.10,241.30,21.80,9.03
Aegis Logistics,299.30,271.65,295.65,271.85,23.80,8.75
Nuvoco Vistas,420.90,365.75,414.50,383.65,30.85,8.04
Bajaj Holdings,"7,300.00","6,583.55","7,144.35","6,620.70",523.65,7.91
Ambuja Cements,533.70,482.00,524.60,486.50,38.10,7.83
Karur Vysya,84.25,76.15,83.30,77.90,5.40,6.93
ACC,"2,785.00","2,541.10","2,743.20","2,572.80",170.40,6.62
Dalmia Bharat,"1,793.15","1,631.10","1,764.75","1,660.20",104.55,6.3
Sterlite Techno,192.70,170.15,184.60,174.30,10.30,5.91
TCI Express,"1,979.00","1,804.55","1,939.25","1,834.55",104.70,5.71
Allcargo,444.80,408.30,438.00,415.00,23.00,5.54
Equitas Bank,51.85,47.35,51.05,48.40,2.65,5.48
Bajaj Finserv,"1,813.45","1,752.00","1,805.35","1,713.81",91.54,5.34
Bajaj Finserv,"1,813.45","1,752.00","1,805.35","1,713.81",91.54,5.34
Fortis Health,315.75,287.10,307.70,292.10,15.60,5.34
Gujarat Pipavav,99.90,92.35,98.95,94.05,4.90,5.21
TataTeleservice,122.70,113.00,122.70,116.90,5.80,4.96
Mahindra CIE,281.00,262.25,279.65,267.65,12.00,4.48
IndusInd Bank,"1,225.00","1,142.30","1,215.75","1,163.80",51.95,4.46
IDBI Bank,47.70,43.55,46.25,44.35,1.90,4.28
Jindal Stainles,141.90,129.15,138.95,133.30,5.65,4.24
Bombay Burmah,989.95,918.55,967.80,929.05,38.75,4.17
Rattanindia Ent,55.70,50.70,53.75,51.60,2.15,4.17
INOX Leisure,550.00,515.00,536.85,516.30,20.55,3.98
Bank of Mah,19.75,18.50,19.45,18.75,0.70,3.73
Mahindra Holida,300.00,272.20,292.90,282.95,9.95,3.52
Canara Bank,257.55,242.20,255.30,246.90,8.40,3.4
Fine Organics,"7,328.75","6,752.20","7,196.00","6,962.30",233.70,3.36
RBL Bank,133.90,125.55,133.25,128.95,4.30,3.33
Chola Fin Hold,688.70,650.95,680.15,658.60,21.55,3.27
Elgi Equipments,557.80,525.55,551.85,535.15,16.70,3.12
Hikal,380.60,356.10,372.10,361.15,10.95,3.03
Westlife Dev,699.00,660.00,685.85,665.75,20.10,3.02
NTPC,173.05,165.00,172.35,167.40,4.95,2.96
Orient Electric,278.00,263.65,273.95,266.25,7.70,2.89
HFCL,80.65,75.15,79.00,76.80,2.20,2.86
Bandhan Bank,308.75,290.30,306.55,298.15,8.40,2.82
CG Power ,236.55,225.00,234.60,228.20,6.40,2.8
Clean Science,"1,940.00","1,845.00","1,928.50","1,875.95",52.55,2.8
Honeywell Autom,"43,698.80","41,101.00","42,616.35","41,469.20","1,147.15",2.77
CSB Bank,232.25,214.85,225.65,219.60,6.05,2.76
Tata Steel Long,653.70,617.90,641.75,625.00,16.75,2.68
CCL Products,529.40,499.95,518.70,505.35,13.35,2.64
Zee Entertain,280.50,267.35,278.55,271.45,7.10,2.62
APL Apollo,"1,064.00","1,011.40","1,056.25","1,029.90",26.35,2.56
Power Grid Corp,233.20,224.70,232.55,226.80,5.75,2.54
SBI,574.85,549.25,571.75,558.00,13.75,2.46
Natco Pharma,643.40,615.10,638.90,624.25,14.65,2.35
Laxmi Organic,389.90,365.15,383.75,375.20,8.55,2.28
Thermax,"2,518.00","2,405.00","2,498.55","2,442.95",55.60,2.28
Central Bank,21.40,20.10,21.05,20.60,0.45,2.18
Jindal Steel,468.00,439.65,457.15,447.60,9.55,2.13
Sapphire Foods,"1,465.00","1,361.10","1,438.55","1,408.60",29.95,2.13
Marico,536.50,520.00,534.20,523.35,10.85,2.07
EID Parry,568.35,540.05,565.30,554.05,11.25,2.03
City Union Bank,188.50,179.00,185.25,181.65,3.60,1.98
Kalpataru Power,429.15,410.05,428.05,420.05,8.00,1.9
Siemens,"3,117.95","3,011.25","3,108.60","3,052.55",56.05,1.84
GE Shipping,542.00,526.45,539.60,529.95,9.65,1.82
United Spirits,866.00,822.00,852.80,837.55,15.25,1.82
Chalet Hotels,339.00,326.60,336.60,330.65,5.95,1.8
Jubilant Food,638.50,609.00,635.30,624.25,11.05,1.77
Uflex,792.80,758.25,786.05,772.70,13.35,1.73
Indiabulls Hsg,139.80,131.15,138.10,135.75,2.35,1.73
G R Infra,"1,390.00","1,322.65","1,374.50","1,351.30",23.20,1.72
Redington,154.80,146.00,151.70,149.20,2.50,1.68
Oberoi Realty,"1,079.80","1,035.00","1,070.80","1,053.30",17.50,1.66
VIP Industries,654.70,622.15,644.60,634.15,10.45,1.65
M&M Financial,230.95,221.00,229.55,225.85,3.70,1.64
Kotak Mahindra,"1,977.80","1,892.00","1,954.70","1,923.40",31.30,1.63
Prism Johnson,135.50,127.30,132.30,130.20,2.10,1.61
Vardhman Text,355.50,333.50,345.60,340.25,5.35,1.57
Grindwell Norto,"2,240.00","2,149.25","2,219.40","2,185.70",33.70,1.54
"NALCO",83.80,79.70,82.65,81.40,1.25,1.54
Blue Star,"1,143.00","1,101.00","1,135.30","1,118.55",16.75,1.5
IDFC,69.80,67.05,69.25,68.25,1.00,1.47
KEC Intl,449.80,431.80,435.45,429.25,6.20,1.44
PNB,40.40,38.70,40.10,39.55,0.55,1.39
Bharat Dynamics,877.60,840.10,865.00,853.20,11.80,1.38
Aditya Birla F,336.20,325.00,334.55,330.00,4.55,1.38
Federal Bank,121.00,116.40,120.75,119.15,1.60,1.34
Bank of Baroda,141.85,135.50,140.45,138.65,1.80,1.3
Tata Steel,110.40,105.80,109.15,107.75,1.40,1.3
Tata Steel,110.40,105.80,109.15,107.75,1.40,1.3
IDFC First Bank,51.25,49.30,50.90,50.25,0.65,1.29
NMDC,129.00,123.55,127.10,125.50,1.60,1.27
Indian Hotels,326.30,313.45,321.40,317.45,3.95,1.24
