company_name,high,low,last_price,prev_close,change,percent_gain
M&M,831.00,787.00,827.85,803.05,24.8,3.09
Coal India,189.90,182.40,188.70,185.10,3.6,1.94
IOC,128.85,125.00,127.40,125.30,2.1,1.68
Dr Reddys Labs,"4,970.00","4,852.25","4,955.85","4,880.70",75.15,1.54
ONGC,149.65,144.10,146.25,144.50,1.75,1.21
UltraTechCement,"7,502.00","7,356.20","7,483.55","7,396.10",87.45,1.18
Power Grid Corp,193.50,189.65,191.85,189.90,1.95,1.03
Sun Pharma,830.70,805.30,826.60,818.25,8.35,1.02
HDFC Life,730.50,714.30,729.45,722.40,7.05,0.98
JSW Steel,686.70,658.90,674.25,668.30,5.95,0.89
Divis Labs,"4,874.00","4,780.00","4,832.30","4,798.70",33.6,0.7
UPL,714.05,698.25,712.65,707.70,4.95,0.7
Shree Cements,"29,198.00","28,581.85","29,099.55","28,901.55",198,0.69
Tata Steel,"1,311.00","1,265.00","1,297.85","1,288.90",8.95,0.69
Hero Motocorp,"2,851.00","2,802.25","2,847.95","2,832.50",15.45,0.55
Nestle,"19,644.95","19,252.05","19,549.95","19,445.55",104.4,0.54
Bajaj Auto,"3,880.75","3,802.65","3,852.60","3,832.65",19.95,0.52
Grasim,"1,687.65","1,635.50","1,677.15","1,669.45",7.7,0.46
Wipro,639.75,630.20,636.25,634.10,2.15,0.34
Cipla,991.90,973.10,986.20,983.55,2.65,0.27
Axis Bank,771.70,754.00,768.15,766.55,1.6,0.21
BPCL,437.60,429.00,433.05,432.20,0.85,0.2
Reliance,"2,539.80","2,495.00","2,523.70","2,519.25",4.45,0.18
Titan Company,"2,175.00","2,122.65","2,163.75","2,161.85",1.9,0.09
HUL,"2,712.00","2,680.10","2,704.05","2,701.80",2.25,0.08
