company_name,high,low,last_price,prev_close,change,percent_gain
Tech Mahindra,"1,569.80","1,477.05","1,539.10","1,479.65",59.45,4.02
Larsen,"1,885.00","1,802.05","1,846.05","1,788.45",57.6,3.22
Bajaj Finserv,"19,325.00","18,600.50","19,076.55","18,677.95",398.6,2.13
Infosys,"1,834.50","1,782.30","1,822.15","1,792.15",30,1.67
Kotak Mahindra,"2,044.95","1,992.10","2,035.35","2,011.60",23.75,1.18
HDFC Bank,"1,692.45","1,671.00","1,688.70","1,670.30",18.4,1.1
Reliance,"2,751.35","2,708.00","2,731.85","2,707.60",24.25,0.9
HCL Tech,"1,253.00","1,225.00","1,232.10","1,221.40",10.7,0.88
M&M,927.60,901.20,917.50,910.95,6.55,0.72
HDFC,"2,827.95","2,800.00","2,822.90","2,811.50",11.4,0.41
Cipla,917.30,903.25,906.20,903.75,2.45,0.27
ICICI Bank,755.00,738.75,747.45,745.45,2,0.27
Wipro,729.95,708.00,711.55,709.75,1.8,0.25
SBI Life Insura,"1,215.90","1,186.55","1,193.45","1,192.50",0.95,0.08
Bharti Airtel,699.00,675.45,681.10,680.60,0.5,0.07
NTPC,152.10,148.10,149.65,149.55,0.1,0.07
