company_name,high,low,last_price,prev_close,change,percent_gain
Power Grid Corp,188.90,176.10,183.95,176.00,7.95,4.52
Coal India,176.30,168.15,174.55,167.05,7.5,4.49
NTPC,133.65,127.35,131.95,126.85,5.1,4.02
IOC,123.90,118.70,122.95,118.65,4.3,3.62
BPCL,430.25,423.00,429.60,420.60,9,2.14
JSW Steel,667.90,648.10,660.85,648.65,12.2,1.88
Titan Company,"2,138.00","2,083.05","2,129.30","2,090.25",39.05,1.87
Kotak Mahindra,"2,077.80","2,012.90","2,068.20","2,033.35",34.85,1.71
Sun Pharma,791.00,754.95,775.10,763.05,12.05,1.58
ONGC,143.60,141.00,142.20,140.00,2.2,1.57
Reliance,"2,564.90","2,512.80","2,548.05","2,524.45",23.6,0.93
Dr Reddys Labs,"4,854.10","4,755.10","4,833.15","4,791.65",41.5,0.87
Cipla,977.00,950.80,971.00,962.70,8.3,0.86
Tata Steel,"1,296.80","1,263.00","1,280.95","1,270.50",10.45,0.82
HDFC Life,733.35,721.50,725.80,721.00,4.8,0.67
HUL,"2,754.45","2,709.90","2,723.85","2,709.50",14.35,0.53
Maruti Suzuki,"7,521.55","7,333.50","7,423.85","7,403.45",20.4,0.28
Hero Motocorp,"2,939.00","2,891.00","2,920.55","2,912.95",7.6,0.26
Eicher Motors,"2,944.65","2,864.50","2,883.05","2,879.35",3.7,0.13
