company_name,high,low,last_price,prev_close,change,percent_gain
Tata Motors,383.00,339.25,376.50,336.05,40.45,12.04
Titan Company,"2,384.25","2,250.00","2,375.35","2,147.65",227.7,10.6
M&M,887.80,837.15,878.25,834.10,44.15,5.29
Maruti Suzuki,"7,555.00","7,225.25","7,492.50","7,199.25",293.25,4.07
Eicher Motors,"2,858.90","2,746.10","2,820.95","2,728.95",92,3.37
IndusInd Bank,"1,186.15","1,140.05","1,166.70","1,131.85",34.85,3.08
Sun Pharma,826.35,804.10,823.25,800.60,22.65,2.83
Asian Paints,"3,318.00","3,220.00","3,290.85","3,212.25",78.6,2.45
HCL Tech,"1,317.85","1,284.05","1,306.30","1,275.45",30.85,2.42
Tech Mahindra,"1,423.30","1,375.65","1,417.20","1,385.65",31.55,2.28
TCS,"3,899.00","3,820.05","3,892.90","3,810.90",82,2.15
ICICI Bank,704.95,693.45,702.20,689.50,12.7,1.84
Adani Ports,738.80,726.55,736.15,724.00,12.15,1.68
IOC,132.90,129.85,132.25,130.10,2.15,1.65
Bajaj Auto,"3,868.65","3,785.00","3,828.55","3,770.05",58.5,1.55
Hero Motocorp,"2,859.35","2,810.00","2,841.65","2,798.15",43.5,1.55
Wipro,648.55,636.90,642.95,635.75,7.2,1.13
JSW Steel,670.00,659.00,666.55,659.25,7.3,1.11
Infosys,"1,704.20","1,676.65","1,691.00","1,673.55",17.45,1.04
Larsen,"1,729.30","1,700.00","1,712.45","1,695.05",17.4,1.03
ITC,234.95,232.30,232.95,231.25,1.7,0.74
Tata Steel,"1,306.80","1,283.55","1,289.20","1,279.90",9.3,0.73
Reliance,"2,598.75","2,567.70","2,572.40","2,559.85",12.55,0.49
TATA Cons. Prod,830.70,821.35,824.55,820.65,3.9,0.48
BPCL,452.00,448.00,449.20,447.20,2,0.45
Power Grid Corp,191.55,187.60,188.30,187.60,0.7,0.37
Hindalco,485.60,473.00,477.50,475.90,1.6,0.34
Cipla,922.25,898.00,916.05,913.45,2.6,0.28
SBI Life Insura,"1,234.20","1,207.20","1,215.05","1,212.05",3,0.25
Bajaj Finance,"7,885.00","7,738.00","7,747.90","7,735.15",12.75,0.16
Bharti Airtel,702.20,691.30,692.50,691.40,1.1,0.16
SBI,464.00,457.10,457.90,457.20,0.7,0.15
UPL,736.00,723.00,727.50,727.30,0.2,0.03
