company_name,high,low,last_price,prev_close,change,percent_gain
Angel One,"1,550.00","1,430.75","1,532.15","1,363.75",168.40,12.35
M&M Financial,202.00,187.00,200.40,179.75,20.65,11.49
Vakrangee,39.40,36.25,38.85,35.65,3.20,8.98
Mazagon Dock,572.90,504.00,556.25,513.30,42.95,8.37
NHPC,38.70,35.95,38.40,35.50,2.90,8.17
IDFC First Bank,54.15,50.95,53.20,49.35,3.85,7.8
Easy Trip,418.35,390.15,409.30,382.90,26.40,6.89
Varun Beverages,"1,155.00","1,075.60","1,143.05","1,070.20",72.85,6.81
Indiabulls Real,79.40,75.25,78.90,74.00,4.90,6.62
L&T Finance,77.40,73.70,77.00,72.35,4.65,6.43
IDFC,71.20,66.80,69.85,65.65,4.20,6.4
Zee Entertain,271.50,255.25,268.20,252.20,16.00,6.34
Kalyan Jeweller,103.00,94.75,100.20,94.25,5.95,6.31
Adani Trans,"3,350.00","3,135.00","3,318.60","3,123.65",194.95,6.24
Indiabulls Hsg,125.00,119.30,124.70,117.55,7.15,6.08
RBL Bank,118.40,113.20,117.75,111.05,6.70,6.03
Delta Corp,216.40,204.45,213.20,201.20,12.00,5.96
Nazara,714.00,664.55,698.20,660.25,37.95,5.75
Zensar Tech,224.80,211.90,221.65,209.85,11.80,5.62
Godfrey Phillip,"1,214.40","1,145.00","1,197.35","1,135.30",62.05,5.47
Chola Invest.,744.45,716.00,737.75,699.55,38.20,5.46
IndusInd Bank,"1,222.00","1,176.15","1,219.25","1,156.25",63.00,5.45
NLC India,70.65,66.85,70.35,66.75,3.60,5.39
Page Industries,"52,686.00","50,001.50","52,202.90","49,557.05","2,645.85",5.34
Triveni Turbine,272.00,254.35,269.15,255.50,13.65,5.34
Yes Bank,16.30,15.60,16.20,15.40,0.80,5.19
Macrotech Dev,977.00,927.70,972.25,926.15,46.10,4.98
AB Capital,115.50,111.00,115.20,109.75,5.45,4.97
Adani Ports,826.30,790.10,823.05,784.40,38.65,4.93
Jindal Steel,440.55,427.10,439.50,419.60,19.90,4.74
SAIL,80.00,76.90,79.60,76.00,3.60,4.74
Brightcom Group,37.10,35.20,37.00,35.35,1.65,4.67
Piramal Enter,869.50,840.15,867.45,829.25,38.20,4.61
COFORGE LTD.,"3,489.95","3,370.85","3,479.50","3,328.85",150.65,4.53
Bank of Baroda,134.20,130.50,133.80,128.05,5.75,4.49
Indian Bank,198.65,192.80,197.90,189.40,8.50,4.49
Bajaj Finance,"7,505.00","7,306.35","7,488.70","7,171.80",316.90,4.42
SJVN,33.90,31.70,33.10,31.70,1.40,4.42
Tata Chemicals,"1,149.65","1,106.80","1,140.95","1,093.70",47.25,4.32
Vaibhav Global,374.35,359.00,369.15,354.20,14.95,4.22
Torrent Power,505.00,485.00,502.95,482.85,20.10,4.16
United Spirits,864.55,834.10,861.60,827.30,34.30,4.15
Welspun India,76.40,73.50,75.90,72.90,3.00,4.12
Blue Dart,"9,640.00","9,050.00","9,369.45","9,002.60",366.85,4.07
Mindtree,"3,255.00","3,158.00","3,246.50","3,119.65",126.85,4.07
Finolex Ind,143.80,141.30,143.35,137.80,5.55,4.03
Vedanta,280.90,272.80,279.15,268.35,10.80,4.02
Ashok Leyland,157.20,152.95,156.30,150.30,6.00,3.99
TVS Motor,"1,038.80","1,007.05","1,034.90",995.50,39.40,3.96
Federal Bank,121.15,118.75,120.85,116.30,4.55,3.91
Coal India,224.00,218.10,223.25,214.95,8.30,3.86
LIC Housing Fin,419.00,407.25,417.65,402.30,15.35,3.82
Hero Motocorp,"2,627.90","2,561.10","2,621.80","2,525.55",96.25,3.81
Godrej Prop,"1,213.55","1,180.15","1,208.10","1,164.35",43.75,3.76
Info Edge,"3,958.00","3,866.35","3,947.45","3,804.60",142.85,3.75
UPL,691.70,674.00,689.95,665.10,24.85,3.74
Adani Total Gas,"3,263.45","3,102.50","3,216.15","3,100.80",115.35,3.72
Just Dial,594.00,566.55,589.10,567.95,21.15,3.72
Bharat Elec,102.45,99.85,102.05,98.45,3.60,3.66
IDBI Bank,42.95,41.75,42.70,41.20,1.50,3.64
Polycab,"2,665.00","2,560.20","2,633.85","2,542.85",91.00,3.58
TCS,"3,098.00","3,023.00","3,091.15","2,984.95",106.20,3.56
Voltas,927.00,901.05,924.95,893.15,31.80,3.56
CSB Bank,248.00,238.05,246.50,238.05,8.45,3.55
Zomato,64.45,63.00,64.05,61.90,2.15,3.47
Hindalco,400.90,390.30,394.05,380.95,13.10,3.44
Bandhan Bank,273.50,265.00,270.00,261.05,8.95,3.43
Hind Copper,108.45,106.75,108.15,104.60,3.55,3.39
Shriram City,"1,750.00","1,609.00","1,747.50","1,690.60",56.90,3.37
Bharat Dynamics,921.90,882.00,905.20,875.90,29.30,3.35
Hindustan Aeron,"2,374.20","2,320.00","2,368.00","2,291.60",76.40,3.33
ICICI Prudentia,528.45,513.60,526.90,509.90,17.00,3.33
Bajaj Finserv,"1,705.00","1,670.05","1,701.15","1,646.60",54.55,3.31
Bajaj Finserv,"1,705.00","1,670.05","1,701.15","1,646.60",54.55,3.31
Escorts Kubota,"2,132.20","2,092.75","2,127.30","2,059.20",68.10,3.31
Aegis Logistics,275.60,266.20,273.05,264.35,8.70,3.29
Intellect Desig,530.50,516.05,528.50,511.70,16.80,3.28
Union Bank,44.65,43.95,44.55,43.15,1.40,3.24
DLF,361.00,354.00,359.10,347.85,11.25,3.23
APL Apollo,"1,100.00","1,065.00","1,097.40","1,063.25",34.15,3.21
Network 18,67.25,64.45,66.00,63.95,2.05,3.21
Sun TV Network,523.20,510.50,520.65,504.45,16.20,3.21
Apollo Tyres,273.35,264.55,272.40,263.95,8.45,3.2
NALCO,71.20,69.70,70.85,68.65,2.20,3.2
Advanced Enzyme,278.25,271.05,276.55,268.00,8.55,3.19
JSW Steel,645.00,632.15,643.20,623.55,19.65,3.15
NMDC,130.20,127.10,129.70,125.75,3.95,3.14
Persistent,"3,325.00","3,233.45","3,298.90","3,199.35",99.55,3.11
L&T Infotech,"4,597.50","4,499.00","4,588.10","4,450.70",137.40,3.09
MphasiS,"2,078.10","2,026.30","2,068.00","2,006.30",61.70,3.08
Interglobe Avi,"1,869.50","1,830.10","1,851.75","1,796.85",54.90,3.06
Tata Steel Long,622.30,610.20,620.45,602.05,18.40,3.06
NESCO,579.00,562.50,574.20,557.20,17.00,3.05
Poonawalla Fin,318.30,308.60,315.85,306.55,9.30,3.03
Sudarshan Chem,436.90,423.40,431.75,419.05,12.70,3.03
Jubilant Food,637.50,618.10,633.40,614.95,18.45,3
Trent,"1,436.90","1,401.70","1,431.45","1,389.80",41.65,3
Can Fin Homes,499.25,487.55,495.30,480.90,14.40,2.99
Sequent Scienti,107.00,103.60,106.00,102.95,3.05,2.96
HDFC AMC,"1,916.40","1,857.70","1,892.40","1,838.40",54.00,2.94
HDFC,"2,353.90","2,315.25","2,349.45","2,283.05",66.40,2.91
Adani Green Ene,"2,235.95","2,037.50","2,134.20","2,074.05",60.15,2.9
Schaeffler Ind,"3,319.40","3,224.95","3,278.35","3,186.00",92.35,2.9
Grasim,"1,688.60","1,651.40","1,683.90","1,636.45",47.45,2.9
India Cements,264.45,254.50,260.95,253.60,7.35,2.9
Rain Industries,167.30,162.50,166.55,161.85,4.70,2.9
Guj Alkali,861.05,839.30,855.15,831.15,24.00,2.89
Birlasoft,290.85,281.40,286.95,278.90,8.05,2.89
Indo Count,138.70,135.20,137.65,133.80,3.85,2.88
Poly Medicure,930.00,890.15,913.80,888.25,25.55,2.88
ABB India,"3,115.00","3,040.00","3,080.80","2,994.80",86.00,2.87
IRB Infra,216.35,210.80,215.05,209.05,6.00,2.87
Larsen,"1,880.95","1,835.30","1,871.55","1,819.30",52.25,2.87
Manappuram Fin,98.80,97.20,98.50,95.75,2.75,2.87
Tata Steel,101.50,100.00,101.15,98.35,2.80,2.85
Tata Steel,101.50,100.00,101.15,98.35,2.80,2.85
Edelweiss,63.55,60.60,61.65,59.95,1.70,2.84
PB Fintech,483.45,474.30,482.15,468.85,13.30,2.84
HDFC Bank,"1,458.00","1,426.15","1,453.00","1,413.20",39.80,2.82
PNB,36.65,36.15,36.45,35.45,1.00,2.82
Go Fashion,"1,381.10","1,333.80","1,366.10","1,328.90",37.20,2.8
JB Chemicals,"2,025.35","1,975.30","2,019.95","1,965.00",54.95,2.8
Lupin,750.55,712.15,742.25,722.10,20.15,2.79
Wipro,406.00,399.00,405.50,394.50,11.00,2.79
Cummins,"1,233.95","1,200.10","1,215.90","1,183.15",32.75,2.77
Rallis India,212.45,207.50,211.55,205.85,5.70,2.77
Tata Power,219.95,216.20,219.05,213.15,5.90,2.77
Axis Bank,744.50,732.00,742.80,722.75,20.05,2.77
Deepak Nitrite,"2,120.00","2,072.00","2,107.45","2,050.85",56.60,2.76
Granules India,358.55,347.50,357.30,347.75,9.55,2.75
GMR Infra,35.75,35.00,35.65,34.70,0.95,2.74
Amara Raja Batt,496.55,485.15,494.45,481.30,13.15,2.73
MRF,"83,000.00","81,277.65","82,825.45","80,624.25","2,201.20",2.73
Dalmia Bharat,"1,600.00","1,560.15","1,595.95","1,553.75",42.20,2.72
Equitas Holding,103.10,100.00,102.15,99.45,2.70,2.71
SRF,"2,555.00","2,485.00","2,545.65","2,478.90",66.75,2.69
Mahanagar Gas,830.00,812.05,823.55,802.10,21.45,2.67
TML - D,200.15,195.60,198.25,193.10,5.15,2.67
TML - D,200.15,195.60,198.25,193.10,5.15,2.67
Eicher Motors,"3,579.90","3,516.65","3,555.00","3,463.35",91.65,2.65
Praj Industries,421.75,409.90,414.60,403.90,10.70,2.65
ITC,334.00,328.00,332.85,324.40,8.45,2.6
Karur Vysya,81.50,79.70,80.90,78.85,2.05,2.6
Zydus Life,421.50,405.70,419.90,409.35,10.55,2.58
Pfizer,"4,441.25","4,275.00","4,406.25","4,295.40",110.85,2.58
Shriram Trans,"1,203.75","1,175.40","1,199.85","1,169.65",30.20,2.58
Tata Motors,408.95,402.90,407.90,397.65,10.25,2.58
Tata Motors,408.95,402.90,407.90,397.65,10.25,2.58
IEX,143.80,141.45,143.50,139.90,3.60,2.57
Bank of Mah,18.40,17.85,18.00,17.55,0.45,2.56
Infosys,"1,432.25","1,414.00","1,429.40","1,393.75",35.65,2.56
Tata Comm,"1,194.90","1,171.10","1,189.70","1,160.05",29.65,2.56
Adani Enterpris,"3,291.20","3,125.00","3,237.70","3,157.30",80.40,2.55
Allcargo,418.00,406.00,412.40,402.15,10.25,2.55
HDFC Life,533.10,522.20,531.95,518.70,13.25,2.55
ACC,"2,373.30","2,288.05","2,359.65","2,301.30",58.35,2.54
Aster DM Health,250.45,244.80,248.25,242.10,6.15,2.54
