company_name,high,low,last_price,prev_close,change,percent_gain
Ceat,"1,248.90","1,095.05","1,214.20","1,087.35",126.85,11.67
JK Tyre & Ind,146.80,131.00,143.20,129.75,13.45,10.37
IDFC,57.70,51.50,56.65,51.35,5.30,10.32
GNFC,436.20,408.00,432.35,405.00,27.35,6.75
Oil India,189.20,178.50,187.00,175.25,11.75,6.7
Eris Life,738.00,705.00,732.45,687.15,45.30,6.59
Venkys,"2,720.00","2,550.00","2,665.30","2,505.65",159.65,6.37
Hind Copper,125.75,117.95,124.40,117.00,7.40,6.32
Zensar Tech,503.45,472.00,498.70,470.10,28.60,6.08
Timken,"2,077.25","1,949.00","2,046.15","1,939.45",106.70,5.5
BSE Limited,"2,028.00","1,917.30","1,934.00","1,835.15",98.85,5.39
eClerx Services,"2,547.45","2,389.25","2,491.35","2,369.30",122.05,5.15
Gujarat Pipavav,100.30,96.00,98.80,94.05,4.75,5.05
IRB Infra,212.35,202.50,212.35,202.25,10.10,4.99
Trident,53.90,52.00,53.90,51.35,2.55,4.97
Welspun India,150.50,142.30,148.95,142.15,6.80,4.78
Suzlon Energy,8.90,8.90,8.90,8.50,0.40,4.71
Astral Ltd,"2,295.50","2,140.05","2,235.90","2,135.55",100.35,4.7
Edelweiss,73.70,69.10,72.35,69.10,3.25,4.7
KPIT Tech,594.90,562.00,581.20,555.90,25.30,4.55
CenturyPlyboard,635.00,583.10,606.20,581.30,24.90,4.28
ITI,124.80,118.65,122.85,117.90,4.95,4.2
MRPL,44.20,41.90,43.35,41.65,1.70,4.08
EPL,204.40,196.25,203.50,195.70,7.80,3.99
Deepak Nitrite,"2,464.95","2,359.00","2,442.35","2,348.80",93.55,3.98
Ajanta Pharma,"2,340.00","2,175.00","2,264.65","2,178.55",86.10,3.95
TML-D,237.40,227.85,236.35,227.50,8.85,3.89
Chalet Hotels,223.25,211.25,221.15,212.90,8.25,3.88
Sequent Scienti,165.90,157.65,162.80,156.80,6.00,3.83
PI Industries,"3,029.90","2,906.20","3,001.50","2,891.50",110.00,3.8
Varroc Engineer,331.95,319.00,329.15,317.15,12.00,3.78
NBCC (India),44.20,42.20,43.50,41.95,1.55,3.69
Birla Corp,"1,491.35","1,420.20","1,471.50","1,420.10",51.40,3.62
Indian Bank,163.30,137.15,141.00,136.10,4.90,3.6
Grindwell Norto,"1,869.90","1,790.00","1,852.85","1,788.75",64.10,3.58
Balrampur Chini,344.95,330.15,343.00,331.40,11.60,3.5
Alkyl Amines,"3,359.35","3,200.00","3,300.80","3,190.30",110.50,3.46
RBL Bank,147.85,141.00,145.70,140.95,4.75,3.37
Alok Industries,26.90,25.50,26.20,25.35,0.85,3.35
Orient Electric,384.00,365.95,378.15,365.90,12.25,3.35
EID Parry,453.50,434.35,450.15,435.65,14.50,3.33
Metropolis,"3,476.10","3,330.45","3,445.35","3,334.60",110.75,3.32
Prism Johnson,134.25,129.10,132.30,128.10,4.20,3.28
Zydus Wellness,"1,933.90","1,860.55","1,920.70","1,859.85",60.85,3.27
Graphite India,419.50,399.90,411.10,398.10,13.00,3.27
Phoenix Mills,"1,041.00",995.00,"1,028.45",995.90,32.55,3.27
TTK Prestige,976.40,944.15,970.40,939.90,30.50,3.25
Gujarat Fluoro,"2,410.00","2,327.85","2,374.35","2,300.50",73.85,3.21
Mazagon Dock,269.50,260.90,268.30,259.95,8.35,3.21
Strides Pharma ,459.70,438.50,453.45,439.40,14.05,3.2
BASF,"2,900.00","2,787.35","2,878.30","2,789.60",88.70,3.18
ICICI Lombard ,"1,404.00","1,349.70","1,389.30","1,346.65",42.65,3.17
Tata Chemicals,909.70,885.20,907.65,879.90,27.75,3.15
Pidilite Ind,"2,484.00","2,403.55","2,472.80","2,398.20",74.60,3.11
MphasiS,"3,353.95","3,250.05","3,329.85","3,230.35",99.50,3.08
Exide Ind,168.85,164.05,168.45,163.55,4.90,3
Apollo Tyres,217.00,209.15,215.05,208.90,6.15,2.94
Lemon Tree Hote,45.90,44.15,45.45,44.15,1.30,2.94
Minda Ind,"1,257.40","1,213.00","1,245.70","1,210.15",35.55,2.94
Asian Paints,"3,375.00","3,273.00","3,368.20","3,272.40",95.80,2.93
Endurance Techn,"1,630.00","1,581.00","1,625.00","1,578.90",46.10,2.92
IRCTC,876.60,840.55,863.50,839.00,24.50,2.92
NOCIL,229.80,222.80,227.85,221.40,6.45,2.91
SUMITOMO,388.50,374.80,385.85,375.05,10.80,2.88
TeamLease Ser.,"3,948.95","3,763.05","3,876.05","3,767.90",108.15,2.87
NHPC,31.35,30.15,30.90,30.05,0.85,2.83
Himadri Special,44.30,42.95,43.85,42.65,1.20,2.81
Union Bank,44.40,43.30,44.15,42.95,1.20,2.79
Ambuja Cements,381.20,368.70,380.20,369.95,10.25,2.77
